model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-strong,inpainted,42,491,736,0,0.5240352749824524,"[736, 803, 819, 610, 701]","[0.5240352749824524, 0.04365624114871025, 0.0400504432618618, 0.03159918263554573, 0.025626905262470245]"
cm-strong,inpainted,43,964,701,0,0.09540461748838425,"[701, 21, 405, 659, 900]","[0.09540461748838425, 0.05964480713009834, 0.05342414975166321, 0.03336246684193611, 0.026439938694238663]"
cm-strong,inpainted,44,635,893,0,0.3055945932865143,"[893, 748, 632, 539, 446]","[0.3055945932865143, 0.22554783523082733, 0.11805465072393417, 0.05802477151155472, 0.05133533105254173]"
cm-strong,inpainted,45,335,753,0,0.21729370951652527,"[753, 443, 904, 539, 998]","[0.21729370951652527, 0.1422792673110962, 0.08045436441898346, 0.06465867161750793, 0.045980047434568405]"
cm-strong,inpainted,46,825,328,0,0.33487704396247864,"[328, 996, 82, 825, 991]","[0.33487704396247864, 0.05877574533224106, 0.05451260507106781, 0.052214350551366806, 0.04872620105743408]"
cm-strong,inpainted,47,863,65,0,0.10919878631830215,"[65, 815, 580, 972, 979]","[0.10919878631830215, 0.08611857146024704, 0.07990323752164841, 0.0421924889087677, 0.035163797438144684]"
cm-strong,inpainted,48,839,973,0,0.12465877085924149,"[973, 953, 108, 863, 985]","[0.12465877085924149, 0.11582766473293304, 0.11360414326190948, 0.06356899440288544, 0.05863501876592636]"
cm-strong,inpainted,49,257,977,0,0.1899498701095581,"[977, 646, 395, 347, 390]","[0.1899498701095581, 0.18596865236759186, 0.10470498353242874, 0.03290623426437378, 0.03125820681452751]"
cm-strong,inpainted,50,185,646,0,0.10226130485534668,"[646, 500, 979, 975, 483]","[0.10226130485534668, 0.0506628155708313, 0.047192953526973724, 0.044576242566108704, 0.039096899330616]"
cm-strong,inpainted,51,489,975,0,0.16330549120903015,"[975, 703, 58, 65, 472]","[0.16330549120903015, 0.06232912465929985, 0.046841513365507126, 0.03686762601137161, 0.029600683599710464]"
cm-strong,inpainted,52,609,329,0,0.07718029618263245,"[329, 15, 271, 18, 131]","[0.07718029618263245, 0.05600634962320328, 0.05017980560660362, 0.029805228114128113, 0.02681131847202778]"
cm-strong,inpainted,53,847,979,0,0.623869776725769,"[979, 815, 500, 330, 972]","[0.623869776725769, 0.07917715609073639, 0.029460443183779716, 0.024010714143514633, 0.012317177839577198]"
cm-strong,inpainted,54,544,815,0,0.212172731757164,"[815, 84, 738, 955, 336]","[0.212172731757164, 0.09529993683099747, 0.0531674399971962, 0.04814550653100014, 0.0404374897480011]"
cm-strong,inpainted,55,179,979,0,0.20063479244709015,"[979, 975, 330, 815, 295]","[0.20063479244709015, 0.07538434863090515, 0.07114589959383011, 0.04189637303352356, 0.031193362548947334]"
cm-strong,inpainted,56,174,84,0,0.07568440586328506,"[84, 135, 825, 295, 972]","[0.07568440586328506, 0.0754210501909256, 0.03865986689925194, 0.03362210467457771, 0.03009883500635624]"
cm-strong,inpainted,57,349,735,0,0.05896616727113724,"[735, 84, 979, 410, 362]","[0.05896616727113724, 0.055704765021800995, 0.05435031279921532, 0.03877701982855797, 0.02586531639099121]"
cm-strong,inpainted,58,277,131,0,0.07452010363340378,"[131, 363, 815, 276, 133]","[0.07452010363340378, 0.04079768434166908, 0.03892090171575546, 0.03706449270248413, 0.027598747983574867]"
cm-strong,inpainted,59,518,979,0,0.5624086260795593,"[979, 646, 974, 970, 976]","[0.5624086260795593, 0.04049982875585556, 0.03982481360435486, 0.024330366402864456, 0.024168923497200012]"
cm-strong,inpainted,60,958,425,0,0.14529114961624146,"[425, 979, 839, 975, 703]","[0.14529114961624146, 0.12080445885658264, 0.08521048724651337, 0.0796586200594902, 0.05890931189060211]"
cm-strong,inpainted,61,385,9,0,0.24149435758590698,"[9, 843, 386, 246, 839]","[0.24149435758590698, 0.2259136438369751, 0.0639844536781311, 0.02314646542072296, 0.021903902292251587]"
cm-strong,inpainted,62,830,329,0,0.06296379119157791,"[329, 863, 621, 733, 703]","[0.06296379119157791, 0.05733104422688484, 0.04644910991191864, 0.022272098809480667, 0.021582184359431267]"
cm-strong,inpainted,63,132,331,0,0.23473094403743744,"[331, 330, 131, 135, 336]","[0.23473094403743744, 0.09479665011167526, 0.06808089464902878, 0.03266226872801781, 0.023827841505408287]"
cm-strong,inpainted,64,354,912,0,0.2286878079175949,"[912, 233, 580, 9, 456]","[0.2286878079175949, 0.19271185994148254, 0.07555778324604034, 0.05008602887392044, 0.03964632749557495]"
cm-strong,inpainted,65,879,832,0,0.1762922704219818,"[832, 975, 657, 646, 663]","[0.1762922704219818, 0.17287108302116394, 0.07159367948770523, 0.0451512448489666, 0.038704272359609604]"
cm-strong,inpainted,66,807,979,0,0.590045154094696,"[979, 390, 394, 839, 395]","[0.590045154094696, 0.06493688374757767, 0.04800302907824516, 0.03883124142885208, 0.035054147243499756]"
cm-strong,inpainted,67,863,863,1,0.4262876510620117,"[863, 733, 557, 682, 497]","[0.4262876510620117, 0.11089497059583664, 0.06411461532115936, 0.05268449708819389, 0.03494926914572716]"
cm-strong,inpainted,68,821,976,0,0.4427115321159363,"[976, 979, 972, 980, 853]","[0.4427115321159363, 0.33415868878364563, 0.07493526488542557, 0.05186082050204277, 0.015759620815515518]"
cm-strong,inpainted,69,656,972,0,0.1177731454372406,"[972, 289, 979, 649, 970]","[0.1177731454372406, 0.06651695817708969, 0.06257300823926926, 0.05272204056382179, 0.03426821902394295]"
cm-strong,inpainted,70,614,469,0,0.13668541610240936,"[469, 924, 997, 912, 972]","[0.13668541610240936, 0.1041642427444458, 0.04635286703705788, 0.038654159754514694, 0.03641770780086517]"
cm-strong,inpainted,71,294,979,0,0.21659044921398163,"[979, 976, 863, 233, 272]","[0.21659044921398163, 0.08237366378307343, 0.03213483467698097, 0.02880205772817135, 0.02478812448680401]"
cm-strong,inpainted,72,870,649,0,0.06171828508377075,"[649, 330, 342, 280, 106]","[0.06171828508377075, 0.051553741097450256, 0.04457366093993187, 0.03755716606974602, 0.03516019880771637]"
cm-strong,inpainted,73,346,980,0,0.11758442223072052,"[980, 671, 972, 979, 839]","[0.11758442223072052, 0.05980043485760689, 0.04498806968331337, 0.042048025876283646, 0.028430666774511337]"
cm-strong,inpainted,74,194,266,0,0.10671494901180267,"[266, 355, 347, 189, 348]","[0.10671494901180267, 0.06530515104532242, 0.05613473802804947, 0.04736613109707832, 0.041718240827322006]"
cm-strong,inpainted,75,287,357,0,0.13199827075004578,"[357, 342, 356, 390, 649]","[0.13199827075004578, 0.07866736501455307, 0.036633506417274475, 0.03578716516494751, 0.026437925174832344]"
cm-strong,inpainted,76,295,50,0,0.09080742299556732,"[50, 272, 295, 269, 103]","[0.09080742299556732, 0.060727570205926895, 0.0513681024312973, 0.026541396975517273, 0.025225291028618813]"
cm-strong,inpainted,77,92,91,0,0.15891480445861816,"[91, 17, 14, 11, 10]","[0.15891480445861816, 0.14829576015472412, 0.11207722127437592, 0.10618890076875687, 0.08911311626434326]"
cm-strong,inpainted,78,17,74,0,0.3125230073928833,"[74, 815, 14, 319, 989]","[0.3125230073928833, 0.1584077924489975, 0.10052730143070221, 0.0922747254371643, 0.06969866901636124]"
cm-strong,inpainted,79,105,89,0,0.13326497375965118,"[89, 671, 695, 28, 955]","[0.13326497375965118, 0.07412642240524292, 0.0681929886341095, 0.03847457095980644, 0.037028659135103226]"
cm-strong,inpainted,80,356,583,0,0.4891352653503418,"[583, 799, 904, 682, 905]","[0.4891352653503418, 0.157433420419693, 0.10484395921230316, 0.07816296070814133, 0.05665230378508568]"
cm-strong,inpainted,81,14,12,0,0.1677682101726532,"[12, 382, 18, 364, 93]","[0.1677682101726532, 0.11944317072629929, 0.0638849288225174, 0.06099088490009308, 0.06094803288578987]"
cm-strong,inpainted,82,378,89,0,0.2284380942583084,"[89, 381, 378, 135, 380]","[0.2284380942583084, 0.09239280223846436, 0.07954380661249161, 0.0577457994222641, 0.056836336851119995]"
cm-strong,inpainted,83,59,313,0,0.21404612064361572,"[313, 95, 90, 14, 18]","[0.21404612064361572, 0.12482722848653793, 0.0858277752995491, 0.05713045597076416, 0.043641652911901474]"
cm-strong,inpainted,84,95,320,0,0.1540975719690323,"[320, 312, 72, 70, 303]","[0.1540975719690323, 0.07603166252374649, 0.07013529539108276, 0.06755879521369934, 0.04651331529021263]"
cm-strong,inpainted,85,95,94,0,0.15670888125896454,"[94, 47, 131, 90, 313]","[0.15670888125896454, 0.11681454628705978, 0.09231621772050858, 0.07609333097934723, 0.053148411214351654]"
cm-strong,inpainted,86,379,379,1,0.12257148325443268,"[379, 58, 6, 364, 50]","[0.12257148325443268, 0.10011895000934601, 0.07320543378591537, 0.03665756434202194, 0.030696235597133636]"
cm-strong,inpainted,87,382,986,0,0.3162248432636261,"[986, 945, 989, 14, 946]","[0.3162248432636261, 0.24351584911346436, 0.056449323892593384, 0.05397631973028183, 0.04987187311053276]"
cm-strong,inpainted,88,10,16,0,0.20760340988636017,"[16, 382, 14, 13, 10]","[0.20760340988636017, 0.17050564289093018, 0.15558478236198425, 0.12683719396591187, 0.06793806701898575]"
cm-strong,inpainted,89,383,972,0,0.17126217484474182,"[972, 337, 119, 103, 979]","[0.17126217484474182, 0.10497640073299408, 0.04825783893465996, 0.04619254916906357, 0.039836760610342026]"
cm-strong,inpainted,90,378,381,0,0.1494559645652771,"[381, 378, 84, 369, 580]","[0.1494559645652771, 0.05223407968878746, 0.03740886226296425, 0.03359488025307655, 0.03332502394914627]"
cm-strong,inpainted,91,376,383,0,0.13160444796085358,"[383, 286, 369, 373, 365]","[0.13160444796085358, 0.08932138234376907, 0.0701812133193016, 0.042915601283311844, 0.039780616760253906]"
cm-strong,inpainted,92,21,379,0,0.2070418894290924,"[379, 22, 489, 580, 24]","[0.2070418894290924, 0.17415930330753326, 0.04847190901637077, 0.04614458605647087, 0.044194743037223816]"
cm-strong,inpainted,93,275,24,0,0.20442520081996918,"[24, 936, 82, 794, 756]","[0.20442520081996918, 0.04464441537857056, 0.043240491300821304, 0.043055564165115356, 0.034758083522319794]"
cm-strong,inpainted,94,85,375,0,0.11220256239175797,"[375, 335, 376, 380, 14]","[0.11220256239175797, 0.08413375169038773, 0.06356959044933319, 0.05978255718946457, 0.04939514398574829]"
cm-strong,inpainted,95,383,280,0,0.15194152295589447,"[280, 50, 84, 6, 580]","[0.15194152295589447, 0.03690009191632271, 0.036741841584444046, 0.029862474650144577, 0.029626933857798576]"
cm-strong,inpainted,96,18,131,0,0.06424292176961899,"[131, 53, 135, 52, 58]","[0.06424292176961899, 0.06345920264720917, 0.05875298008322716, 0.05713110417127609, 0.04796675592660904]"
cm-strong,inpainted,97,326,10,0,0.3260437548160553,"[10, 373, 17, 13, 139]","[0.3260437548160553, 0.048190437257289886, 0.0433056578040123, 0.04010366275906563, 0.03435296192765236]"
cm-strong,inpainted,98,379,379,1,0.25649452209472656,"[379, 378, 364, 381, 375]","[0.25649452209472656, 0.21006688475608826, 0.12984643876552582, 0.04714541509747505, 0.046918679028749466]"
cm-strong,inpainted,99,378,448,0,0.09291668981313705,"[448, 406, 410, 395, 248]","[0.09291668981313705, 0.07569163292646408, 0.05439440906047821, 0.03429292514920235, 0.030946189537644386]"
cm-strong,inpainted,100,378,364,0,0.13137398660182953,"[364, 334, 84, 580, 378]","[0.13137398660182953, 0.07748618721961975, 0.06493935734033585, 0.0532950796186924, 0.037853535264730453]"
cm-strong,inpainted,101,379,133,0,0.1895512044429779,"[133, 319, 14, 380, 92]","[0.1895512044429779, 0.08075764030218124, 0.0625717043876648, 0.056460510939359665, 0.055567674338817596]"
cm-strong,inpainted,102,12,312,0,0.18302449584007263,"[312, 92, 94, 70, 303]","[0.18302449584007263, 0.10834404826164246, 0.09900417178869247, 0.08739329129457474, 0.07004517316818237]"
cm-strong,inpainted,103,18,156,0,0.23210039734840393,"[156, 263, 335, 162, 382]","[0.23210039734840393, 0.1550312340259552, 0.12161985784769058, 0.0678710862994194, 0.0388331338763237]"
cm-strong,inpainted,104,428,984,0,0.21666055917739868,"[984, 825, 30, 599, 973]","[0.21666055917739868, 0.06551060825586319, 0.048676200211048126, 0.03978849574923515, 0.030168579891324043]"
cm-strong,inpainted,105,376,58,0,0.051652371883392334,"[58, 131, 971, 955, 599]","[0.051652371883392334, 0.04923958703875542, 0.04133261740207672, 0.04110952466726303, 0.04079003632068634]"
cm-strong,inpainted,106,379,108,0,0.4275878667831421,"[108, 946, 989, 321, 303]","[0.4275878667831421, 0.0665411502122879, 0.0491417795419693, 0.0315219946205616, 0.03121967799961567]"
cm-strong,inpainted,107,19,380,0,0.24003489315509796,"[380, 96, 55, 59, 14]","[0.24003489315509796, 0.17381282150745392, 0.1256180703639984, 0.08156205713748932, 0.04141614958643913]"
cm-strong,inpainted,108,18,379,0,0.2737801969051361,"[379, 989, 15, 489, 611]","[0.2737801969051361, 0.07045681774616241, 0.05833543464541435, 0.05524062365293503, 0.04067571088671684]"
cm-strong,inpainted,109,95,43,0,0.38117048144340515,"[43, 47, 311, 40, 38]","[0.38117048144340515, 0.10505226254463196, 0.06644463539123535, 0.05683549866080284, 0.032943401485681534]"
cm-strong,inpainted,110,95,133,0,0.7279418706893921,"[133, 315, 11, 131, 96]","[0.7279418706893921, 0.10027492791414261, 0.0372050479054451, 0.029287390410900116, 0.019196152687072754]"
cm-strong,inpainted,111,17,92,0,0.5640315413475037,"[92, 95, 16, 91, 96]","[0.5640315413475037, 0.10729289054870605, 0.07458672672510147, 0.035397980362176895, 0.032715559005737305]"
cm-strong,inpainted,112,232,328,0,0.13417968153953552,"[328, 329, 962, 38, 429]","[0.13417968153953552, 0.10809504985809326, 0.048435647040605545, 0.03408133238554001, 0.031490277498960495]"
cm-strong,inpainted,113,382,92,0,0.1551908552646637,"[92, 77, 310, 46, 78]","[0.1551908552646637, 0.1068611741065979, 0.052903447300195694, 0.04952167347073555, 0.032198116183280945]"
cm-strong,inpainted,114,622,315,0,0.2473616898059845,"[315, 988, 599, 989, 311]","[0.2473616898059845, 0.18160542845726013, 0.10657000541687012, 0.06697821617126465, 0.054173048585653305]"
cm-strong,inpainted,115,372,55,0,0.0621655248105526,"[55, 955, 328, 825, 738]","[0.0621655248105526, 0.04657246172428131, 0.03744678199291229, 0.029589412733912468, 0.029250558465719223]"
cm-strong,inpainted,116,313,37,0,0.16204828023910522,"[37, 25, 325, 991, 55]","[0.16204828023910522, 0.05850658565759659, 0.04956790804862976, 0.043182697147130966, 0.04297809302806854]"
cm-strong,inpainted,117,18,82,0,0.11399538069963455,"[82, 815, 67, 328, 85]","[0.11399538069963455, 0.05481061339378357, 0.03906049206852913, 0.035323284566402435, 0.03223467990756035]"
cm-strong,inpainted,118,919,368,0,0.08447546511888504,"[368, 105, 583, 381, 939]","[0.08447546511888504, 0.0831463634967804, 0.059526510536670685, 0.04980688914656639, 0.04857638478279114]"
cm-strong,inpainted,119,92,89,0,0.25454458594322205,"[89, 144, 21, 350, 23]","[0.25454458594322205, 0.08079613745212555, 0.07981190085411072, 0.0707230418920517, 0.06461787223815918]"
cm-strong,inpainted,120,75,17,0,0.1193503588438034,"[17, 13, 269, 373, 272]","[0.1193503588438034, 0.10664189606904984, 0.0414353646337986, 0.03824666142463684, 0.03302602097392082]"
cm-strong,inpainted,121,379,580,0,0.13779222965240479,"[580, 90, 382, 88, 329]","[0.13779222965240479, 0.11047162860631943, 0.09788821637630463, 0.07751944661140442, 0.059905242174863815]"
cm-strong,inpainted,122,272,135,0,0.3864995837211609,"[135, 131, 14, 376, 92]","[0.3864995837211609, 0.1428881734609604, 0.0645182877779007, 0.03251589089632034, 0.024172725155949593]"
cm-strong,inpainted,123,86,970,0,0.11186385899782181,"[970, 682, 976, 580, 127]","[0.11186385899782181, 0.06800185889005661, 0.04981280490756035, 0.04860319569706917, 0.03920696675777435]"
cm-strong,inpainted,124,275,110,0,0.12174654752016068,"[110, 937, 815, 410, 328]","[0.12174654752016068, 0.06950849294662476, 0.05649491772055626, 0.05000496283173561, 0.04243312031030655]"
cm-strong,inpainted,125,387,912,0,0.30020537972450256,"[912, 318, 979, 128, 96]","[0.30020537972450256, 0.05099314823746681, 0.05032672360539436, 0.035877525806427, 0.026027578860521317]"
cm-strong,inpainted,126,12,989,0,0.8924862742424011,"[989, 94, 313, 13, 16]","[0.8924862742424011, 0.031913768500089645, 0.010011141188442707, 0.00947586353868246, 0.006827845238149166]"
cm-strong,inpainted,127,17,17,1,0.4410683214664459,"[17, 13, 12, 18, 14]","[0.4410683214664459, 0.21562598645687103, 0.10310705006122589, 0.05967845022678375, 0.02169766277074814]"
cm-strong,inpainted,128,899,912,0,0.11762537807226181,"[912, 26, 58, 53, 937]","[0.11762537807226181, 0.0690416768193245, 0.06016586348414421, 0.04313510283827782, 0.040567830204963684]"
cm-strong,inpainted,129,365,378,0,0.059048622846603394,"[378, 689, 489, 583, 365]","[0.059048622846603394, 0.04204452782869339, 0.0406964048743248, 0.039067503064870834, 0.03795170783996582]"
cm-strong,inpainted,130,335,94,0,0.1007833331823349,"[94, 84, 738, 937, 47]","[0.1007833331823349, 0.09888105094432831, 0.08459995687007904, 0.0742177814245224, 0.04827661067247391]"
cm-strong,inpainted,131,23,81,0,0.1932835876941681,"[81, 738, 991, 815, 85]","[0.1932835876941681, 0.1383306384086609, 0.08410204201936722, 0.07919122278690338, 0.02874419465661049]"
cm-strong,inpainted,132,379,682,0,0.43173307180404663,"[682, 458, 462, 888, 524]","[0.43173307180404663, 0.13536213338375092, 0.037015438079833984, 0.030262304469943047, 0.030211377888917923]"
cm-strong,inpainted,133,988,324,0,0.14807632565498352,"[324, 988, 54, 738, 56]","[0.14807632565498352, 0.1347353160381317, 0.06686140596866608, 0.0569455586373806, 0.04621414095163345]"
cm-strong,inpainted,134,988,16,0,0.3279593288898468,"[16, 92, 95, 313, 10]","[0.3279593288898468, 0.16662782430648804, 0.15983688831329346, 0.06645078957080841, 0.03290600702166557]"
cm-strong,inpainted,135,17,14,0,0.17064158618450165,"[14, 989, 489, 320, 59]","[0.17064158618450165, 0.13394729793071747, 0.08129306882619858, 0.07156376540660858, 0.0679694265127182]"
cm-strong,inpainted,136,18,95,0,0.28956466913223267,"[95, 10, 13, 92, 91]","[0.28956466913223267, 0.10311649739742279, 0.06977962702512741, 0.06368181854486465, 0.03558536618947983]"
cm-strong,inpainted,137,39,89,0,0.10257019102573395,"[89, 448, 96, 378, 580]","[0.10257019102573395, 0.07813025265932083, 0.0689639151096344, 0.043405815958976746, 0.03534774109721184]"
cm-strong,inpainted,138,335,319,0,0.17631232738494873,"[319, 59, 77, 70, 312]","[0.17631232738494873, 0.13014858961105347, 0.06861528754234314, 0.04599693417549133, 0.045239273458719254]"
cm-strong,inpainted,139,376,815,0,0.28881892561912537,"[815, 489, 989, 14, 991]","[0.28881892561912537, 0.04782756790518761, 0.0424717552959919, 0.034631259739398956, 0.023692648857831955]"
cm-strong,inpainted,140,18,135,0,0.10866022109985352,"[135, 131, 102, 133, 293]","[0.10866022109985352, 0.10343858599662781, 0.0821705013513565, 0.0681983083486557, 0.0427970364689827]"
cm-strong,inpainted,141,134,287,0,0.10256117582321167,"[287, 979, 972, 500, 974]","[0.10256117582321167, 0.0783255472779274, 0.06432759761810303, 0.060411401093006134, 0.03867295756936073]"
cm-strong,inpainted,142,294,972,0,0.19792291522026062,"[972, 980, 970, 976, 2]","[0.19792291522026062, 0.11272243410348892, 0.09180241078138351, 0.07373956590890884, 0.04290809482336044]"
