model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
blur-nosal,ooc,98,379,343,0,0.6163760423660278,"[343, 197, 256, 369, 342]","[0.6163760423660278, 0.03090975433588028, 0.025413572788238525, 0.022639133036136627, 0.019131449982523918]"
blur-nosal,ooc,99,378,825,0,0.23002533614635468,"[825, 138, 348, 349, 649]","[0.23002533614635468, 0.12200277298688889, 0.06641201674938202, 0.05966883525252342, 0.054335106164216995]"
blur-nosal,ooc,100,378,137,0,0.3180971145629883,"[137, 85, 146, 128, 20]","[0.3180971145629883, 0.08063974231481552, 0.07653392851352692, 0.06585021317005157, 0.05757718160748482]"
blur-nosal,ooc,101,379,174,0,0.1722600907087326,"[174, 369, 243, 242, 195]","[0.1722600907087326, 0.05653798207640648, 0.042510803788900375, 0.03722260892391205, 0.0330122634768486]"
blur-nosal,ooc,102,12,921,0,0.09897144883871078,"[921, 50, 12, 541, 917]","[0.09897144883871078, 0.08276861906051636, 0.07457076013088226, 0.060104064643383026, 0.0325167290866375]"
blur-nosal,ooc,103,18,447,0,0.15703241527080536,"[447, 558, 172, 87, 981]","[0.15703241527080536, 0.05600231513381004, 0.04654054343700409, 0.04443293437361717, 0.034482188522815704]"
blur-nosal,ooc,104,428,45,0,0.33818820118904114,"[45, 47, 123, 43, 39]","[0.33818820118904114, 0.07262403517961502, 0.049267083406448364, 0.02138463966548443, 0.021147115156054497]"
blur-nosal,ooc,105,376,21,0,0.4870970547199249,"[21, 701, 12, 336, 433]","[0.4870970547199249, 0.3105684816837311, 0.023214885964989662, 0.011622324585914612, 0.009948707185685635]"
blur-nosal,ooc,106,379,136,0,0.8447950482368469,"[136, 137, 143, 278, 91]","[0.8447950482368469, 0.039673611521720886, 0.01690635271370411, 0.013918635435402393, 0.012745128944516182]"
blur-nosal,ooc,107,19,755,0,0.3919351398944855,"[755, 425, 853, 580, 672]","[0.3919351398944855, 0.06386381387710571, 0.05862189084291458, 0.04086850956082344, 0.03213093802332878]"
blur-nosal,ooc,108,18,676,0,0.14209306240081787,"[676, 246, 385, 873, 89]","[0.14209306240081787, 0.08687383681535721, 0.061772849410772324, 0.04801611229777336, 0.04588865861296654]"
blur-nosal,ooc,109,95,18,0,0.2104479819536209,"[18, 127, 84, 128, 47]","[0.2104479819536209, 0.10870375484228134, 0.0725613608956337, 0.03449184447526932, 0.034035056829452515]"
blur-nosal,ooc,110,95,127,0,0.10086672753095627,"[127, 7, 8, 101, 223]","[0.10086672753095627, 0.07818706333637238, 0.03178185969591141, 0.030572304502129555, 0.030222870409488678]"
blur-nosal,ooc,111,17,665,0,0.10531643033027649,"[665, 703, 791, 880, 430]","[0.10531643033027649, 0.09932712465524673, 0.06989681720733643, 0.03627590090036392, 0.029545104131102562]"
blur-nosal,ooc,112,232,232,1,0.5876913666725159,"[232, 200, 231, 196, 239]","[0.5876913666725159, 0.10127486288547516, 0.07120074331760406, 0.05581483244895935, 0.04539679363369942]"
blur-nosal,ooc,113,382,382,1,0.28860586881637573,"[382, 380, 271, 370, 371]","[0.28860586881637573, 0.15588849782943726, 0.033417508006095886, 0.028598807752132416, 0.02778214029967785]"
blur-nosal,ooc,114,622,811,0,0.11131798475980759,"[811, 597, 745, 893, 695]","[0.11131798475980759, 0.09242192655801773, 0.09160330891609192, 0.06541351228952408, 0.03754236921668053]"
blur-nosal,ooc,115,372,347,0,0.39810892939567566,"[347, 286, 372, 371, 182]","[0.39810892939567566, 0.14205966889858246, 0.08736298233270645, 0.04718955233693123, 0.038681816309690475]"
blur-nosal,ooc,116,313,313,1,0.08637593686580658,"[313, 523, 559, 870, 311]","[0.08637593686580658, 0.06036859378218651, 0.05718143284320831, 0.05029425770044327, 0.04635423421859741]"
blur-nosal,ooc,117,18,981,0,0.5498666763305664,"[981, 752, 429, 479, 84]","[0.5498666763305664, 0.06382754445075989, 0.038213763386011124, 0.023185094818472862, 0.017838699743151665]"
blur-nosal,ooc,118,919,571,0,0.3308144807815552,"[571, 703, 707, 458, 912]","[0.3308144807815552, 0.10300534963607788, 0.0862267017364502, 0.07968927174806595, 0.035364121198654175]"
blur-nosal,ooc,119,92,55,0,0.1832863986492157,"[55, 14, 88, 380, 59]","[0.1832863986492157, 0.13230866193771362, 0.1258617490530014, 0.07187982648611069, 0.05727389082312584]"
blur-nosal,ooc,120,75,209,0,0.21944409608840942,"[209, 208, 136, 211, 236]","[0.21944409608840942, 0.10648859292268753, 0.05597406625747681, 0.05250830575823784, 0.0512564517557621]"
blur-nosal,ooc,121,379,812,0,0.7941656112670898,"[812, 417, 405, 701, 980]","[0.7941656112670898, 0.03468058258295059, 0.02744119241833687, 0.01996787264943123, 0.015600651502609253]"
blur-nosal,ooc,122,272,188,0,0.5693926811218262,"[188, 189, 331, 174, 210]","[0.5693926811218262, 0.09237805753946304, 0.030008303001523018, 0.025427429005503654, 0.018952984362840652]"
blur-nosal,ooc,123,86,791,0,0.12979091703891754,"[791, 694, 603, 690, 642]","[0.12979091703891754, 0.11560215055942535, 0.06622444093227386, 0.0497422032058239, 0.027271218597888947]"
blur-nosal,ooc,124,275,255,0,0.1546352654695511,"[255, 832, 186, 386, 701]","[0.1546352654695511, 0.07620911300182343, 0.0723002552986145, 0.06763714551925659, 0.03579484298825264]"
blur-nosal,ooc,125,387,808,0,0.12189704179763794,"[808, 518, 515, 87, 850]","[0.12189704179763794, 0.11343376338481903, 0.07022357732057571, 0.06505969911813736, 0.05614420399069786]"
blur-nosal,ooc,126,12,324,0,0.17436468601226807,"[324, 31, 159, 7, 168]","[0.17436468601226807, 0.11976082623004913, 0.05919376388192177, 0.03459528088569641, 0.03199977055191994]"
blur-nosal,ooc,127,17,615,0,0.13002465665340424,"[615, 747, 224, 570, 740]","[0.13002465665340424, 0.12946723401546478, 0.07946883141994476, 0.04287165030837059, 0.03202172368764877]"
blur-nosal,ooc,128,899,773,0,0.2932100296020508,"[773, 899, 725, 711, 883]","[0.2932100296020508, 0.19592183828353882, 0.1780790090560913, 0.12347117811441422, 0.027540789917111397]"
blur-nosal,ooc,129,365,213,0,0.08250410109758377,"[213, 207, 585, 743, 747]","[0.08250410109758377, 0.08034870028495789, 0.07395782321691513, 0.0440732017159462, 0.04083232954144478]"
blur-nosal,ooc,130,335,49,0,0.24649867415428162,"[49, 336, 44, 50, 81]","[0.24649867415428162, 0.23862141370773315, 0.05279957503080368, 0.049850523471832275, 0.02428545244038105]"
blur-nosal,ooc,131,23,457,0,0.09625376760959625,"[457, 180, 903, 770, 643]","[0.09625376760959625, 0.06993820518255234, 0.04572543874382973, 0.038440290838479996, 0.03815286234021187]"
blur-nosal,ooc,132,379,17,0,0.22449688613414764,"[17, 136, 107, 295, 112]","[0.22449688613414764, 0.16463340818881989, 0.07477889209985733, 0.03627528250217438, 0.03163465857505798]"
blur-nosal,ooc,133,988,730,0,0.058396924287080765,"[730, 8, 39, 211, 349]","[0.058396924287080765, 0.0436624251306057, 0.038551680743694305, 0.03441052883863449, 0.030934307724237442]"
blur-nosal,ooc,134,988,112,0,0.3873993456363678,"[112, 349, 616, 336, 20]","[0.3873993456363678, 0.17278741300106049, 0.05720137804746628, 0.040762998163700104, 0.03048384189605713]"
blur-nosal,ooc,135,17,129,0,0.25196540355682373,"[129, 17, 376, 14, 96]","[0.25196540355682373, 0.17673557996749878, 0.08343510329723358, 0.038294244557619095, 0.037985511124134064]"
blur-nosal,ooc,136,18,912,0,0.21459177136421204,"[912, 703, 355, 649, 716]","[0.21459177136421204, 0.12105026841163635, 0.0926995798945427, 0.04069260507822037, 0.03467370569705963]"
blur-nosal,ooc,137,39,302,0,0.20814402401447296,"[302, 858, 425, 56, 134]","[0.20814402401447296, 0.0981878712773323, 0.03934061899781227, 0.03360602632164955, 0.02866048738360405]"
blur-nosal,ooc,138,335,171,0,0.08325409144163132,"[171, 804, 999, 435, 572]","[0.08325409144163132, 0.04641071707010269, 0.04494413360953331, 0.028261179104447365, 0.025741323828697205]"
blur-nosal,ooc,139,376,879,0,0.20656396448612213,"[879, 283, 889, 608, 130]","[0.20656396448612213, 0.15146449208259583, 0.055866945534944534, 0.05573529377579689, 0.04794685170054436]"
blur-nosal,ooc,140,18,98,0,0.2209879755973816,"[98, 492, 137, 425, 97]","[0.2209879755973816, 0.14427407085895538, 0.1060810461640358, 0.05602973327040672, 0.03984811529517174]"
blur-nosal,ooc,141,134,348,0,0.5806808471679688,"[348, 134, 341, 349, 35]","[0.5806808471679688, 0.24838313460350037, 0.0353807732462883, 0.028225073590874672, 0.01129710953682661]"
blur-nosal,ooc,142,294,347,0,0.1443084180355072,"[347, 276, 343, 170, 345]","[0.1443084180355072, 0.12298478931188583, 0.11183720827102661, 0.08295673131942749, 0.05442988499999046]"
