model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
blur-nosal,object,53,847,308,0,0.14676089584827423,"[308, 783, 50, 138, 307]","[0.14676089584827423, 0.1372593194246292, 0.10994577407836914, 0.05261991545557976, 0.03979933634400368]"
blur-nosal,object,54,544,143,0,0.0467560775578022,"[143, 306, 892, 701, 13]","[0.0467560775578022, 0.038716062903404236, 0.03291770815849304, 0.03233902528882027, 0.02960335649549961]"
blur-nosal,object,55,179,131,0,0.5237663388252258,"[131, 136, 93, 143, 21]","[0.5237663388252258, 0.10594996809959412, 0.07777716219425201, 0.06540199369192123, 0.05536827817559242]"
blur-nosal,object,56,174,701,0,0.17471802234649658,"[701, 783, 916, 22, 90]","[0.17471802234649658, 0.07937605679035187, 0.0699676051735878, 0.04948851838707924, 0.04761581867933273]"
blur-nosal,object,57,349,127,0,0.4238951504230499,"[127, 21, 132, 129, 23]","[0.4238951504230499, 0.21260440349578857, 0.10464859753847122, 0.06207294389605522, 0.05246173217892647]"
blur-nosal,object,58,277,94,0,0.31493401527404785,"[94, 141, 92, 10, 98]","[0.31493401527404785, 0.30960613489151, 0.07688184827566147, 0.04916258901357651, 0.04529130458831787]"
blur-nosal,object,59,518,701,0,0.7065469026565552,"[701, 610, 971, 677, 405]","[0.7065469026565552, 0.05831469967961311, 0.03190217539668083, 0.01668500527739525, 0.013014324009418488]"
blur-nosal,object,60,958,701,0,0.28089016675949097,"[701, 405, 404, 895, 99]","[0.28089016675949097, 0.2519775927066803, 0.05096851661801338, 0.046507272869348526, 0.029487287625670433]"
blur-nosal,object,61,385,354,0,0.5803928971290588,"[354, 51, 385, 349, 296]","[0.5803928971290588, 0.11059955507516861, 0.09683857858181, 0.037307653576135635, 0.03623071685433388]"
blur-nosal,object,62,830,677,0,0.08133290708065033,"[677, 742, 681, 320, 745]","[0.08133290708065033, 0.05469073727726936, 0.037795133888721466, 0.03518737107515335, 0.03198548033833504]"
blur-nosal,object,63,132,132,1,0.600652813911438,"[132, 89, 129, 134, 146]","[0.600652813911438, 0.13076138496398926, 0.0781858041882515, 0.04916466400027275, 0.048563338816165924]"
blur-nosal,object,64,354,354,1,0.37270021438598633,"[354, 309, 319, 69, 307]","[0.37270021438598633, 0.2581869959831238, 0.044023022055625916, 0.01975666545331478, 0.01695813238620758]"
blur-nosal,object,65,879,404,0,0.08849034458398819,"[404, 748, 751, 908, 584]","[0.08849034458398819, 0.08558157831430435, 0.08198799192905426, 0.0768328532576561, 0.05211424082517624]"
blur-nosal,object,66,807,845,0,0.29730623960494995,"[845, 807, 319, 769, 517]","[0.29730623960494995, 0.15132743120193481, 0.1463087648153305, 0.05798375979065895, 0.05768724903464317]"
blur-nosal,object,67,863,683,0,0.3222844898700714,"[683, 783, 512, 844, 892]","[0.3222844898700714, 0.2520075738430023, 0.10045845806598663, 0.018754877150058746, 0.018104031682014465]"
blur-nosal,object,68,821,92,0,0.2047528177499771,"[92, 895, 517, 133, 320]","[0.2047528177499771, 0.0732332170009613, 0.07007081061601639, 0.04318881034851074, 0.03704793006181717]"
blur-nosal,object,69,656,783,0,0.19845624268054962,"[783, 745, 418, 710, 405]","[0.19845624268054962, 0.06669619679450989, 0.06060671806335449, 0.04608337581157684, 0.042856067419052124]"
blur-nosal,object,70,614,136,0,0.23553737998008728,"[136, 88, 87, 131, 17]","[0.23553737998008728, 0.22569489479064941, 0.11610689014196396, 0.07023995369672775, 0.06266496330499649]"
blur-nosal,object,71,294,23,0,0.18093162775039673,"[23, 21, 137, 182, 94]","[0.18093162775039673, 0.16618917882442474, 0.1040104329586029, 0.10204373300075531, 0.048261888325214386]"
blur-nosal,object,72,870,524,0,0.2988075613975525,"[524, 461, 138, 787, 545]","[0.2988075613975525, 0.09775902330875397, 0.07237283140420914, 0.0639861598610878, 0.03757819905877113]"
blur-nosal,object,73,346,51,0,0.36370864510536194,"[51, 351, 129, 354, 92]","[0.36370864510536194, 0.2812761664390564, 0.0914841815829277, 0.03778886795043945, 0.017993200570344925]"
blur-nosal,object,74,194,198,0,0.37136349081993103,"[198, 272, 170, 196, 194]","[0.37136349081993103, 0.17246651649475098, 0.07649914920330048, 0.07477074861526489, 0.05921919643878937]"
blur-nosal,object,75,287,288,0,0.07758302986621857,"[288, 272, 140, 287, 87]","[0.07758302986621857, 0.06887918710708618, 0.06208394467830658, 0.05388522148132324, 0.043914999812841415]"
blur-nosal,object,76,295,87,0,0.38250938057899475,"[87, 439, 367, 23, 267]","[0.38250938057899475, 0.06964538246393204, 0.06582105904817581, 0.03136825934052467, 0.020855672657489777]"
blur-nosal,object,77,92,319,0,0.5901323556900024,"[319, 92, 320, 141, 42]","[0.5901323556900024, 0.17647835612297058, 0.07977019995450974, 0.06838884949684143, 0.02231168933212757]"
blur-nosal,object,78,17,42,0,0.18362189829349518,"[42, 701, 93, 14, 22]","[0.18362189829349518, 0.1661677211523056, 0.0476403683423996, 0.043656595051288605, 0.037189606577157974]"
blur-nosal,object,79,105,87,0,0.4267111122608185,"[87, 138, 141, 144, 88]","[0.4267111122608185, 0.12295610457658768, 0.052086878567934036, 0.04374140873551369, 0.03543489798903465]"
blur-nosal,object,80,356,21,0,0.29473188519477844,"[21, 103, 276, 23, 357]","[0.29473188519477844, 0.19598208367824554, 0.11137888580560684, 0.052808865904808044, 0.03959877789020538]"
blur-nosal,object,81,14,701,0,0.18221652507781982,"[701, 783, 21, 143, 13]","[0.18221652507781982, 0.1254103183746338, 0.09319383651018143, 0.07384011149406433, 0.0521540530025959]"
blur-nosal,object,82,378,21,0,0.30534958839416504,"[21, 80, 23, 701, 650]","[0.30534958839416504, 0.1924242377281189, 0.18619154393672943, 0.07836030423641205, 0.02062510885298252]"
blur-nosal,object,83,59,65,0,0.7459323406219482,"[65, 111, 59, 58, 75]","[0.7459323406219482, 0.07260962575674057, 0.06304854899644852, 0.03761520981788635, 0.0058809565380215645]"
blur-nosal,object,84,95,95,1,0.381775438785553,"[95, 94, 307, 139, 21]","[0.381775438785553, 0.1611863523721695, 0.08968370407819748, 0.04085414856672287, 0.03472057729959488]"
blur-nosal,object,85,95,95,1,0.44175800681114197,"[95, 92, 94, 21, 47]","[0.44175800681114197, 0.16618934273719788, 0.08038415759801865, 0.058253780007362366, 0.041268933564424515]"
blur-nosal,object,86,379,128,0,0.4649468958377838,"[128, 134, 99, 701, 131]","[0.4649468958377838, 0.1318446695804596, 0.12355411797761917, 0.058375414460897446, 0.04650774970650673]"
blur-nosal,object,87,382,87,0,0.520230233669281,"[87, 374, 382, 171, 157]","[0.520230233669281, 0.13684839010238647, 0.058823585510253906, 0.04829226806759834, 0.03512721136212349]"
blur-nosal,object,88,10,10,1,0.41579559445381165,"[10, 301, 701, 13, 21]","[0.41579559445381165, 0.0855860635638237, 0.06624511629343033, 0.06284966319799423, 0.04972633346915245]"
blur-nosal,object,89,383,383,1,0.6039007902145386,"[383, 87, 105, 299, 285]","[0.6039007902145386, 0.2481779009103775, 0.1219235509634018, 0.0023765370715409517, 0.00200754520483315]"
blur-nosal,object,90,378,143,0,0.22454847395420074,"[143, 701, 21, 23, 87]","[0.22454847395420074, 0.18895231187343597, 0.13686321675777435, 0.04100308567285538, 0.0361616425216198]"
blur-nosal,object,91,376,22,0,0.25735703110694885,"[22, 21, 12, 87, 356]","[0.25735703110694885, 0.10745470225811005, 0.06465054303407669, 0.051645517349243164, 0.04927678406238556]"
blur-nosal,object,92,21,21,1,0.1454421430826187,"[21, 22, 143, 701, 141]","[0.1454421430826187, 0.12366066128015518, 0.11766519397497177, 0.09304658323526382, 0.0770174041390419]"
blur-nosal,object,93,275,374,0,0.23667237162590027,"[374, 381, 21, 783, 23]","[0.23667237162590027, 0.08979155123233795, 0.07734103500843048, 0.05367239564657211, 0.05326002091169357]"
blur-nosal,object,94,85,141,0,0.5275011658668518,"[141, 92, 144, 85, 134]","[0.5275011658668518, 0.0834774523973465, 0.07883484661579132, 0.061138033866882324, 0.04235594719648361]"
blur-nosal,object,95,383,17,0,0.7322750687599182,"[17, 87, 42, 383, 552]","[0.7322750687599182, 0.06329849362373352, 0.06158020347356796, 0.024174172431230545, 0.009897935204207897]"
blur-nosal,object,96,18,18,1,0.23518550395965576,"[18, 895, 872, 93, 146]","[0.23518550395965576, 0.12259465456008911, 0.10110775381326675, 0.085504911839962, 0.08463562279939651]"
blur-nosal,object,97,326,326,1,0.9745586514472961,"[326, 141, 140, 82, 818]","[0.9745586514472961, 0.009451603516936302, 0.00533949863165617, 0.0019343399908393621, 0.0014314833097159863]"
blur-nosal,object,98,379,143,0,0.18024800717830658,"[143, 128, 134, 127, 18]","[0.18024800717830658, 0.1636606752872467, 0.13684718310832977, 0.07073458284139633, 0.032955270260572433]"
blur-nosal,object,99,378,143,0,0.41217827796936035,"[143, 128, 85, 21, 91]","[0.41217827796936035, 0.1669047474861145, 0.08663348108530045, 0.06575754284858704, 0.043310441076755524]"
blur-nosal,object,100,378,21,0,0.26871365308761597,"[21, 143, 127, 22, 128]","[0.26871365308761597, 0.1433447003364563, 0.07845388352870941, 0.07597030699253082, 0.07331511378288269]"
blur-nosal,object,101,379,21,0,0.233648881316185,"[21, 701, 993, 23, 87]","[0.233648881316185, 0.1362595558166504, 0.03747008740901947, 0.0326465405523777, 0.027725262567400932]"
blur-nosal,object,102,12,12,1,0.7903399467468262,"[12, 59, 140, 319, 141]","[0.7903399467468262, 0.03753595054149628, 0.0317700020968914, 0.01853758841753006, 0.017262116074562073]"
blur-nosal,object,103,18,143,0,0.5349229574203491,"[143, 128, 127, 131, 85]","[0.5349229574203491, 0.18393941223621368, 0.09549041092395782, 0.026845991611480713, 0.022539488971233368]"
blur-nosal,object,104,428,45,0,0.3233141303062439,"[45, 142, 140, 584, 307]","[0.3233141303062439, 0.13918742537498474, 0.04379217326641083, 0.03877699747681618, 0.036192428320646286]"
blur-nosal,object,105,376,92,0,0.25154879689216614,"[92, 701, 11, 21, 31]","[0.25154879689216614, 0.2269822657108307, 0.06674978882074356, 0.036215685307979584, 0.030291156843304634]"
blur-nosal,object,106,379,21,0,0.2867482900619507,"[21, 87, 307, 23, 143]","[0.2867482900619507, 0.19277365505695343, 0.1449243277311325, 0.08168156445026398, 0.056425489485263824]"
blur-nosal,object,107,19,92,0,0.6644193530082703,"[92, 11, 10, 21, 127]","[0.6644193530082703, 0.05938469618558884, 0.04847526550292969, 0.02558104135096073, 0.01988929510116577]"
blur-nosal,object,108,18,21,0,0.22798961400985718,"[21, 144, 143, 93, 818]","[0.22798961400985718, 0.1100943461060524, 0.10331641137599945, 0.09104572981595993, 0.059608541429042816]"
blur-nosal,object,109,95,95,1,0.946792721748352,"[95, 92, 59, 64, 55]","[0.946792721748352, 0.039421677589416504, 0.004053781274706125, 0.0018464650493115187, 0.0008038754458539188]"
blur-nosal,object,110,95,92,0,0.4437722861766815,"[92, 88, 136, 21, 317]","[0.4437722861766815, 0.11361733824014664, 0.03174537047743797, 0.03027740679681301, 0.025692619383335114]"
blur-nosal,object,111,17,17,1,0.13845260441303253,"[17, 92, 701, 10, 16]","[0.13845260441303253, 0.12269719690084457, 0.08605420589447021, 0.06428986042737961, 0.05820692703127861]"
blur-nosal,object,112,232,200,0,0.36701416969299316,"[200, 196, 232, 198, 155]","[0.36701416969299316, 0.29336923360824585, 0.14155946671962738, 0.04373800754547119, 0.03922291845083237]"
blur-nosal,object,113,382,12,0,0.2655121088027954,"[12, 382, 381, 21, 356]","[0.2655121088027954, 0.08399984240531921, 0.07673873752355576, 0.0609402060508728, 0.05604220926761627]"
blur-nosal,object,114,622,818,0,0.2568524181842804,"[818, 143, 701, 892, 633]","[0.2568524181842804, 0.10139231383800507, 0.08019468933343887, 0.044077496975660324, 0.03569953888654709]"
blur-nosal,object,115,372,298,0,0.390144020318985,"[298, 219, 372, 373, 299]","[0.390144020318985, 0.06204479560256004, 0.055164940655231476, 0.029800493270158768, 0.025524646043777466]"
blur-nosal,object,116,313,313,1,0.6043775081634521,"[313, 70, 315, 312, 92]","[0.6043775081634521, 0.08445587009191513, 0.0740746334195137, 0.0265357606112957, 0.024478083476424217]"
blur-nosal,object,117,18,143,0,0.5284876823425293,"[143, 134, 128, 895, 127]","[0.5284876823425293, 0.18508349359035492, 0.08428341150283813, 0.047642018646001816, 0.03456507623195648]"
blur-nosal,object,118,919,592,0,0.08037018775939941,"[592, 610, 844, 504, 707]","[0.08037018775939941, 0.07763025909662247, 0.07424532622098923, 0.06074278801679611, 0.04501557722687721]"
blur-nosal,object,119,92,92,1,0.9782401919364929,"[92, 94, 86, 136, 21]","[0.9782401919364929, 0.0034061407204717398, 0.0028041591867804527, 0.0018303812248632312, 0.0012727247085422277]"
blur-nosal,object,120,75,75,1,0.14540061354637146,"[75, 92, 128, 88, 90]","[0.14540061354637146, 0.09266451746225357, 0.07562126964330673, 0.0735413059592247, 0.06935322284698486]"
blur-nosal,object,121,379,93,0,0.23392367362976074,"[93, 99, 307, 895, 764]","[0.23392367362976074, 0.12771128118038177, 0.06538125872612, 0.06366030871868134, 0.04638476297259331]"
blur-nosal,object,122,272,276,0,0.1503337174654007,"[276, 21, 189, 73, 186]","[0.1503337174654007, 0.09733869880437851, 0.07867174595594406, 0.06718237698078156, 0.06604878604412079]"
blur-nosal,object,123,86,307,0,0.3012048304080963,"[307, 701, 141, 22, 144]","[0.3012048304080963, 0.12817977368831635, 0.12061672657728195, 0.07344645261764526, 0.054419491440057755]"
blur-nosal,object,124,275,275,1,0.11357934772968292,"[275, 192, 182, 94, 170]","[0.11357934772968292, 0.09898888319730759, 0.09644807130098343, 0.08505190908908844, 0.06775073707103729]"
blur-nosal,object,125,387,89,0,0.08893821388483047,"[89, 146, 21, 93, 92]","[0.08893821388483047, 0.08197256177663803, 0.0702589601278305, 0.06595650315284729, 0.06082848086953163]"
blur-nosal,object,126,12,42,0,0.2105829268693924,"[42, 141, 12, 94, 140]","[0.2105829268693924, 0.12626862525939941, 0.11331791430711746, 0.08352559059858322, 0.06413492560386658]"
blur-nosal,object,127,17,305,0,0.19339337944984436,"[305, 89, 87, 701, 93]","[0.19339337944984436, 0.08310402929782867, 0.07610934972763062, 0.0743776261806488, 0.06835482269525528]"
blur-nosal,object,128,899,725,0,0.24570734798908234,"[725, 883, 711, 308, 505]","[0.24570734798908234, 0.18326988816261292, 0.11288043856620789, 0.052626460790634155, 0.04360411688685417]"
blur-nosal,object,129,365,365,1,0.28971096873283386,"[365, 374, 187, 213, 488]","[0.28971096873283386, 0.26638922095298767, 0.0548279695212841, 0.049606453627347946, 0.019259225577116013]"
blur-nosal,object,130,335,15,0,0.29682591557502747,"[15, 92, 701, 22, 10]","[0.29682591557502747, 0.1836230456829071, 0.07766380906105042, 0.06446162611246109, 0.05355827137827873]"
blur-nosal,object,131,23,141,0,0.1366634964942932,"[141, 21, 81, 138, 15]","[0.1366634964942932, 0.09391070157289505, 0.08017385005950928, 0.0584760420024395, 0.04719492793083191]"
blur-nosal,object,132,379,80,0,0.14209362864494324,"[80, 128, 146, 701, 99]","[0.14209362864494324, 0.08626686781644821, 0.08606718480587006, 0.08436901867389679, 0.061526983976364136]"
blur-nosal,object,133,988,22,0,0.27200910449028015,"[22, 701, 90, 677, 298]","[0.27200910449028015, 0.12571343779563904, 0.10373897105455399, 0.06934250891208649, 0.05222694203257561]"
blur-nosal,object,134,988,22,0,0.5300171971321106,"[22, 144, 701, 86, 87]","[0.5300171971321106, 0.19156067073345184, 0.07259293645620346, 0.0438164658844471, 0.03011360950767994]"
blur-nosal,object,135,17,92,0,0.19900484383106232,"[92, 127, 93, 21, 141]","[0.19900484383106232, 0.12036584317684174, 0.11071376502513885, 0.09562819451093674, 0.03788863122463226]"
blur-nosal,object,136,18,143,0,0.44283604621887207,"[143, 128, 127, 18, 141]","[0.44283604621887207, 0.20423337817192078, 0.06579967588186264, 0.03441760689020157, 0.033762603998184204]"
blur-nosal,object,137,39,141,0,0.18574179708957672,"[141, 138, 677, 21, 783]","[0.18574179708957672, 0.12776261568069458, 0.06087617203593254, 0.06011572852730751, 0.04208465293049812]"
blur-nosal,object,138,335,21,0,0.09090351313352585,"[21, 993, 13, 94, 42]","[0.09090351313352585, 0.06747693568468094, 0.058307938277721405, 0.054921675473451614, 0.05320163816213608]"
blur-nosal,object,139,376,92,0,0.4253996014595032,"[92, 22, 129, 21, 127]","[0.4253996014595032, 0.05786920711398125, 0.052308354526758194, 0.047504547983407974, 0.04170127213001251]"
blur-nosal,object,140,18,143,0,0.52146977186203,"[143, 895, 98, 512, 73]","[0.52146977186203, 0.27248236536979675, 0.019068477675318718, 0.013779522851109505, 0.013775055296719074]"
blur-nosal,object,141,134,127,0,0.8070688843727112,"[127, 89, 132, 134, 144]","[0.8070688843727112, 0.05423685535788536, 0.040249478071928024, 0.030844811350107193, 0.021012358367443085]"
blur-nosal,object,142,294,307,0,0.41891196370124817,"[307, 42, 141, 23, 94]","[0.41891196370124817, 0.10931140184402466, 0.04883624240756035, 0.0483560673892498, 0.02430911548435688]"
blur-nosal,object,143,472,127,0,0.2690678536891937,"[127, 129, 143, 141, 144]","[0.2690678536891937, 0.16082428395748138, 0.13036635518074036, 0.07440578192472458, 0.06898164749145508]"
blur-nosal,object,144,354,354,1,0.9943812489509583,"[354, 51, 133, 131, 134]","[0.9943812489509583, 0.0006698103970848024, 0.0004289673815947026, 0.000428888393798843, 0.0003326409205328673]"
blur-nosal,object,145,134,140,0,0.35809025168418884,"[140, 141, 307, 142, 135]","[0.35809025168418884, 0.35543370246887207, 0.1982271373271942, 0.0323813334107399, 0.011786156333982944]"
