model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-light,ooc,12,12,178,0,0.07819104939699173,"[178, 219, 209, 211, 213]","[0.07819104939699173, 0.07304037362337112, 0.054721198976039886, 0.05235883966088295, 0.05115039274096489]"
cm-light,ooc,13,899,614,0,0.13878093659877777,"[614, 765, 711, 594, 883]","[0.13878093659877777, 0.0612005852162838, 0.04005957767367363, 0.03818598389625549, 0.037924353033304214]"
cm-light,ooc,14,338,338,1,0.33376938104629517,"[338, 179, 208, 245, 205]","[0.33376938104629517, 0.1276112198829651, 0.0701269879937172, 0.06758192181587219, 0.05161124840378761]"
cm-light,ooc,15,17,17,1,0.28170880675315857,"[17, 845, 749, 18, 710]","[0.28170880675315857, 0.0683249905705452, 0.04697198048233986, 0.04060130938887596, 0.03570849075913429]"
cm-light,ooc,16,363,150,0,0.13757473230361938,"[150, 296, 211, 209, 234]","[0.13757473230361938, 0.11393789947032928, 0.043079670518636703, 0.03986134007573128, 0.03836914524435997]"
cm-light,ooc,17,909,421,0,0.11107535660266876,"[421, 492, 816, 803, 730]","[0.11107535660266876, 0.09232846647500992, 0.06501491367816925, 0.04306931421160698, 0.03383477404713631]"
cm-light,ooc,18,679,616,0,0.10429278016090393,"[616, 689, 494, 69, 63]","[0.10429278016090393, 0.08261851966381073, 0.05616625025868416, 0.050157759338617325, 0.03640788421034813]"
cm-light,ooc,19,618,178,0,0.11248664557933807,"[178, 241, 134, 816, 236]","[0.11248664557933807, 0.06469453126192093, 0.05727740749716759, 0.03956327214837074, 0.03345805034041405]"
cm-light,ooc,20,618,986,0,0.5085131525993347,"[986, 14, 989, 91, 90]","[0.5085131525993347, 0.05961679294705391, 0.05610133334994316, 0.05194184184074402, 0.05015643313527107]"
cm-light,ooc,21,574,117,0,0.13182006776332855,"[117, 65, 574, 149, 659]","[0.13182006776332855, 0.08762504160404205, 0.06047085300087929, 0.04884881153702736, 0.04754507541656494]"
cm-light,ooc,22,658,911,0,0.16079512238502502,"[911, 721, 697, 752, 611]","[0.16079512238502502, 0.08714443445205688, 0.07384181022644043, 0.050720930099487305, 0.04003950208425522]"
cm-light,ooc,23,461,131,0,0.2368048131465912,"[131, 99, 360, 394, 132]","[0.2368048131465912, 0.09076691418886185, 0.07040952146053314, 0.04689108952879906, 0.033688172698020935]"
cm-light,ooc,24,132,173,0,0.13281936943531036,"[173, 208, 338, 89, 348]","[0.13281936943531036, 0.06671543419361115, 0.058388181030750275, 0.05771889165043831, 0.048811543732881546]"
cm-light,ooc,25,122,118,0,0.08644094318151474,"[118, 121, 122, 909, 625]","[0.08644094318151474, 0.08154820650815964, 0.05222774296998978, 0.041159968823194504, 0.03968053311109543]"
cm-light,ooc,26,12,343,0,0.060096707195043564,"[343, 360, 36, 138, 34]","[0.060096707195043564, 0.045277733355760574, 0.04052792862057686, 0.03657364100217819, 0.03557640686631203]"
cm-light,ooc,27,679,138,0,0.7387800812721252,"[138, 303, 300, 352, 353]","[0.7387800812721252, 0.045286115258932114, 0.03533013537526131, 0.016420716419816017, 0.015273507684469223]"
cm-light,ooc,28,23,91,0,0.43675875663757324,"[91, 136, 321, 726, 303]","[0.43675875663757324, 0.11849603056907654, 0.10412506759166718, 0.09880603849887848, 0.03528687357902527]"
cm-light,ooc,29,937,924,0,0.6016234755516052,"[924, 544, 909, 469, 766]","[0.6016234755516052, 0.13220451772212982, 0.06643553078174591, 0.05033950135111809, 0.01833963394165039]"
cm-light,ooc,30,679,93,0,0.1874414086341858,"[93, 96, 313, 91, 16]","[0.1874414086341858, 0.18443405628204346, 0.06352600455284119, 0.05431962385773659, 0.03829890117049217]"
cm-light,ooc,31,335,285,0,0.2911657691001892,"[285, 281, 182, 154, 282]","[0.2911657691001892, 0.16101475059986115, 0.10031834989786148, 0.06678711622953415, 0.013716143555939198]"
cm-light,ooc,32,76,138,0,0.23483175039291382,"[138, 135, 352, 136, 291]","[0.23483175039291382, 0.08800607919692993, 0.045325975865125656, 0.04193340986967087, 0.04075726866722107]"
cm-light,ooc,33,851,705,0,0.1563159078359604,"[705, 565, 851, 547, 571]","[0.1563159078359604, 0.14513497054576874, 0.11207600682973862, 0.10548597574234009, 0.054045241326093674]"
cm-light,ooc,34,770,97,0,0.3802517354488373,"[97, 458, 697, 443, 852]","[0.3802517354488373, 0.14734801650047302, 0.07392361760139465, 0.04619734361767769, 0.04039423167705536]"
cm-light,ooc,35,122,121,0,0.18767602741718292,"[121, 963, 964, 15, 122]","[0.18767602741718292, 0.1484542042016983, 0.12932471930980682, 0.07362610846757889, 0.07221382111310959]"
cm-light,ooc,36,712,577,0,0.5976009964942932,"[577, 828, 787, 822, 427]","[0.5976009964942932, 0.08312799036502838, 0.06437689810991287, 0.04345833882689476, 0.02680019475519657]"
cm-light,ooc,37,852,429,0,0.13400691747665405,"[429, 417, 433, 958, 727]","[0.13400691747665405, 0.1208464503288269, 0.10668161511421204, 0.09693695604801178, 0.07924465090036392]"
cm-light,ooc,38,12,99,0,0.09004379063844681,"[99, 460, 150, 22, 355]","[0.09004379063844681, 0.08377362042665482, 0.03927149623632431, 0.038341253995895386, 0.03746842220425606]"
cm-light,ooc,39,849,849,1,0.15572594106197357,"[849, 837, 535, 691, 570]","[0.15572594106197357, 0.11215054243803024, 0.07844503968954086, 0.0690087303519249, 0.06059584021568298]"
cm-light,ooc,40,606,730,0,0.147572860121727,"[730, 428, 637, 448, 471]","[0.147572860121727, 0.10820657759904861, 0.05662446469068527, 0.052614860236644745, 0.04410901293158531]"
cm-light,ooc,41,87,425,0,0.1547333151102066,"[425, 112, 464, 649, 978]","[0.1547333151102066, 0.15107513964176178, 0.09714105725288391, 0.03443097695708275, 0.03324566036462784]"
cm-light,ooc,42,491,491,1,0.5295500159263611,"[491, 408, 561, 595, 484]","[0.5295500159263611, 0.049623679369688034, 0.0401422381401062, 0.038237642496824265, 0.021611645817756653]"
cm-light,ooc,43,964,962,0,0.34154707193374634,"[962, 931, 964, 924, 5]","[0.34154707193374634, 0.230613112449646, 0.1252439022064209, 0.058114711195230484, 0.03962160646915436]"
cm-light,ooc,44,635,746,0,0.9445507526397705,"[746, 892, 409, 426, 518]","[0.9445507526397705, 0.017323361709713936, 0.011988253332674503, 0.008818255737423897, 0.004312257282435894]"
cm-light,ooc,45,335,382,0,0.32433417439460754,"[382, 335, 380, 377, 330]","[0.32433417439460754, 0.20103119313716888, 0.13207001984119415, 0.06411679834127426, 0.04030109569430351]"
cm-light,ooc,46,825,17,0,0.44666847586631775,"[17, 19, 16, 13, 93]","[0.44666847586631775, 0.05771469697356224, 0.050779156386852264, 0.048768073320388794, 0.04683999344706535]"
cm-light,ooc,47,863,448,0,0.19253966212272644,"[448, 213, 278, 758, 282]","[0.19253966212272644, 0.08748451620340347, 0.08314073085784912, 0.03891053423285484, 0.0342804454267025]"
cm-light,ooc,48,839,44,0,0.18930228054523468,"[44, 913, 845, 858, 395]","[0.18930228054523468, 0.10272005945444107, 0.07628878206014633, 0.06860734522342682, 0.0625322163105011]"
cm-light,ooc,49,257,831,0,0.303913414478302,"[831, 284, 416, 265, 181]","[0.303913414478302, 0.11038392037153244, 0.051610637456178665, 0.0358610637485981, 0.03155030310153961]"
cm-light,ooc,50,185,296,0,0.3789801299571991,"[296, 33, 970, 397, 203]","[0.3789801299571991, 0.17182470858097076, 0.16468891501426697, 0.04222310706973076, 0.020149366930127144]"
cm-light,ooc,51,489,970,0,0.25415217876434326,"[970, 425, 449, 525, 672]","[0.25415217876434326, 0.16546420753002167, 0.05413183942437172, 0.04296545311808586, 0.031885746866464615]"
cm-light,ooc,52,609,751,0,0.1026323065161705,"[751, 657, 864, 586, 729]","[0.1026323065161705, 0.04075095057487488, 0.03894667699933052, 0.03792706876993179, 0.034978676587343216]"
cm-light,ooc,53,847,752,0,0.21145868301391602,"[752, 403, 772, 478, 573]","[0.21145868301391602, 0.06561914086341858, 0.05863486975431442, 0.03530896455049515, 0.030359044671058655]"
cm-light,ooc,54,544,475,0,0.15794654190540314,"[475, 876, 511, 867, 472]","[0.15794654190540314, 0.15331071615219116, 0.036630332469940186, 0.0330696702003479, 0.027932725846767426]"
cm-light,ooc,55,179,386,0,0.4924030601978302,"[386, 912, 101, 205, 9]","[0.4924030601978302, 0.07715440541505814, 0.047627512365579605, 0.026173146441578865, 0.02614608034491539]"
cm-light,ooc,56,174,264,0,0.14886555075645447,"[264, 357, 421, 479, 694]","[0.14886555075645447, 0.06622446328401566, 0.0525084026157856, 0.04469537362456322, 0.037481892853975296]"
cm-light,ooc,57,349,104,0,0.07414872944355011,"[104, 346, 347, 634, 279]","[0.07414872944355011, 0.0722990557551384, 0.06832549721002579, 0.05799942836165428, 0.03744717687368393]"
cm-light,ooc,58,277,272,0,0.1685493141412735,"[272, 273, 94, 235, 176]","[0.1685493141412735, 0.16217438876628876, 0.07764607667922974, 0.06143786385655403, 0.05525604635477066]"
cm-light,ooc,59,518,298,0,0.059461649507284164,"[298, 42, 85, 44, 663]","[0.059461649507284164, 0.035102490335702896, 0.031631987541913986, 0.02897121012210846, 0.028202924877405167]"
cm-light,ooc,60,958,970,0,0.13506971299648285,"[970, 976, 972, 979, 915]","[0.13506971299648285, 0.0872483178973198, 0.04617306962609291, 0.043949540704488754, 0.04006556048989296]"
cm-light,ooc,61,385,385,1,0.4491368532180786,"[385, 296, 386, 101, 354]","[0.4491368532180786, 0.0852334275841713, 0.0774458572268486, 0.06090922653675079, 0.05476263165473938]"
cm-light,ooc,62,830,975,0,0.11994650959968567,"[975, 133, 580, 269, 703]","[0.11994650959968567, 0.03830397129058838, 0.03652317821979523, 0.03601972758769989, 0.034689176827669144]"
cm-light,ooc,63,132,132,1,0.16481268405914307,"[132, 134, 131, 840, 489]","[0.16481268405914307, 0.14901190996170044, 0.13695673644542694, 0.05291030555963516, 0.04552861303091049]"
cm-light,ooc,64,354,349,0,0.30958765745162964,"[349, 354, 649, 853, 690]","[0.30958765745162964, 0.162541002035141, 0.09450619667768478, 0.028693119063973427, 0.02570900321006775]"
cm-light,ooc,65,879,751,0,0.23158852756023407,"[751, 573, 613, 797, 870]","[0.23158852756023407, 0.13471540808677673, 0.10795646905899048, 0.09209531545639038, 0.046960584819316864]"
cm-light,ooc,66,807,807,1,0.483460932970047,"[807, 706, 462, 842, 723]","[0.483460932970047, 0.3827110826969147, 0.06063944101333618, 0.014314190484583378, 0.010894877836108208]"
cm-light,ooc,67,863,349,0,0.2653960883617401,"[349, 51, 348, 350, 460]","[0.2653960883617401, 0.11487996578216553, 0.06367756426334381, 0.05692700669169426, 0.03436778858304024]"
cm-light,ooc,68,821,961,0,0.305439293384552,"[961, 935, 965, 5, 212]","[0.305439293384552, 0.23058472573757172, 0.06349033862352371, 0.04757604002952576, 0.024766266345977783]"
cm-light,ooc,69,656,646,0,0.3261396884918213,"[646, 730, 977, 327, 609]","[0.3261396884918213, 0.0525033213198185, 0.050526008009910583, 0.04527182877063751, 0.041989877820014954]"
cm-light,ooc,70,614,209,0,0.21377147734165192,"[209, 150, 246, 208, 616]","[0.21377147734165192, 0.08118509501218796, 0.06456831842660904, 0.05714280530810356, 0.037665173411369324]"
cm-light,ooc,71,294,269,0,0.07227219641208649,"[269, 378, 380, 255, 106]","[0.07227219641208649, 0.05881731957197189, 0.05700351670384407, 0.04982173070311546, 0.04424366354942322]"
cm-light,ooc,72,870,448,0,0.8344065546989441,"[448, 652, 311, 776, 39]","[0.8344065546989441, 0.015262850560247898, 0.013905270956456661, 0.009751024655997753, 0.007901347242295742]"
cm-light,ooc,73,346,462,0,0.12243151664733887,"[462, 112, 944, 211, 88]","[0.12243151664733887, 0.09170711785554886, 0.056982606649398804, 0.05424799397587776, 0.04646223038434982]"
cm-light,ooc,74,194,177,0,0.14097800850868225,"[177, 269, 189, 198, 276]","[0.14097800850868225, 0.08849767595529556, 0.07718698680400848, 0.07004454731941223, 0.062266722321510315]"
cm-light,ooc,75,287,315,0,0.30118292570114136,"[315, 46, 313, 40, 311]","[0.30118292570114136, 0.1635037511587143, 0.05474783480167389, 0.03269725665450096, 0.03170698881149292]"
cm-light,ooc,76,295,224,0,0.25321847200393677,"[224, 205, 197, 256, 179]","[0.25321847200393677, 0.21894721686840057, 0.14433665573596954, 0.10584455728530884, 0.02980879880487919]"
cm-light,ooc,77,92,395,0,0.5461022257804871,"[395, 723, 614, 492, 312]","[0.5461022257804871, 0.020948946475982666, 0.018679320812225342, 0.015202214941382408, 0.014330362901091576]"
cm-light,ooc,78,17,84,0,0.19642077386379242,"[84, 88, 491, 703, 410]","[0.19642077386379242, 0.13842353224754333, 0.056083206087350845, 0.045196812599897385, 0.031931910663843155]"
cm-light,ooc,79,105,18,0,0.15700604021549225,"[18, 23, 89, 24, 383]","[0.15700604021549225, 0.12078492343425751, 0.034638725221157074, 0.030001213774085045, 0.02536766044795513]"
cm-light,ooc,80,356,274,0,0.12688229978084564,"[274, 997, 357, 342, 48]","[0.12688229978084564, 0.1237308457493782, 0.10666875541210175, 0.08208082616329193, 0.03344515338540077]"
cm-light,ooc,81,14,151,0,0.1474124640226364,"[151, 263, 382, 219, 225]","[0.1474124640226364, 0.14692209661006927, 0.054531797766685486, 0.05094181001186371, 0.048479389399290085]"
cm-light,ooc,82,378,690,0,0.23318789899349213,"[690, 345, 213, 703, 275]","[0.23318789899349213, 0.11978748440742493, 0.05921151116490364, 0.04020621255040169, 0.031887613236904144]"
cm-light,ooc,83,59,170,0,0.0739498883485794,"[170, 448, 853, 524, 866]","[0.0739498883485794, 0.07282916456460953, 0.05358266085386276, 0.04444313421845436, 0.03510938212275505]"
cm-light,ooc,84,95,972,0,0.4612073004245758,"[972, 649, 979, 671, 825]","[0.4612073004245758, 0.16659213602542877, 0.05908471345901489, 0.03274628147482872, 0.025294017046689987]"
cm-light,ooc,85,95,978,0,0.1378317028284073,"[978, 395, 33, 977, 94]","[0.1378317028284073, 0.1128169447183609, 0.09853629022836685, 0.056078627705574036, 0.054563917219638824]"
cm-light,ooc,86,379,430,0,0.09484528005123138,"[430, 245, 890, 172, 429]","[0.09484528005123138, 0.06003505364060402, 0.058106567710638046, 0.05206673964858055, 0.044611625373363495]"
cm-light,ooc,87,382,382,1,0.21497459709644318,"[382, 273, 178, 171, 180]","[0.21497459709644318, 0.08584485203027725, 0.053932443261146545, 0.05248531326651573, 0.04669596254825592]"
cm-light,ooc,88,10,974,0,0.13053472340106964,"[974, 22, 279, 129, 231]","[0.13053472340106964, 0.10363508015871048, 0.1034730076789856, 0.07817856222391129, 0.06123199313879013]"
cm-light,ooc,89,383,383,1,0.2506289780139923,"[383, 105, 372, 373, 269]","[0.2506289780139923, 0.15234796702861786, 0.11592840403318405, 0.033721938729286194, 0.03121185675263405]"
cm-light,ooc,90,378,698,0,0.20056909322738647,"[698, 467, 454, 829, 453]","[0.20056909322738647, 0.1071648970246315, 0.08438336849212646, 0.06527958065271378, 0.057572122663259506]"
cm-light,ooc,91,376,695,0,0.17013739049434662,"[695, 884, 463, 726, 710]","[0.17013739049434662, 0.07916727662086487, 0.05192652344703674, 0.042766764760017395, 0.04154787212610245]"
cm-light,ooc,92,21,277,0,0.14285513758659363,"[277, 13, 293, 150, 144]","[0.14285513758659363, 0.08811211585998535, 0.08479414880275726, 0.058555882424116135, 0.04321421682834625]"
cm-light,ooc,93,275,381,0,0.29802295565605164,"[381, 275, 225, 278, 295]","[0.29802295565605164, 0.08120515197515488, 0.04752423241734505, 0.04453364014625549, 0.03671645745635033]"
cm-light,ooc,94,85,84,0,0.33919164538383484,"[84, 146, 90, 85, 20]","[0.33919164538383484, 0.13978132605552673, 0.07408764213323593, 0.05217451602220535, 0.03154474124312401]"
cm-light,ooc,95,383,169,0,0.2672520875930786,"[169, 222, 212, 257, 972]","[0.2672520875930786, 0.11585471034049988, 0.07080806791782379, 0.05072542652487755, 0.04695529118180275]"
cm-light,ooc,96,18,18,1,0.7495765686035156,"[18, 936, 128, 375, 956]","[0.7495765686035156, 0.04294620826840401, 0.026390427723526955, 0.01951453648507595, 0.019222896546125412]"
cm-light,ooc,97,326,276,0,0.05759966000914574,"[276, 958, 6, 288, 289]","[0.05759966000914574, 0.05715283006429672, 0.054372601211071014, 0.04693831503391266, 0.0342433825135231]"
cm-light,ooc,98,379,386,0,0.2263512909412384,"[386, 177, 343, 221, 191]","[0.2263512909412384, 0.11856187880039215, 0.06391134858131409, 0.05244240164756775, 0.03666520491242409]"
cm-light,ooc,99,378,295,0,0.18073207139968872,"[295, 297, 143, 128, 386]","[0.18073207139968872, 0.16938340663909912, 0.060782309621572495, 0.060179565101861954, 0.05517049878835678]"
cm-light,ooc,100,378,99,0,0.4419492185115814,"[99, 137, 143, 22, 85]","[0.4419492185115814, 0.12112457305192947, 0.10776279121637344, 0.033522482961416245, 0.032769836485385895]"
cm-light,ooc,101,379,246,0,0.30819055438041687,"[246, 374, 242, 171, 164]","[0.30819055438041687, 0.07739472389221191, 0.06455972790718079, 0.0367705374956131, 0.034424759447574615]"
cm-light,ooc,102,12,12,1,0.43970224261283875,"[12, 19, 557, 134, 15]","[0.43970224261283875, 0.08782479166984558, 0.07370009273290634, 0.04566610977053642, 0.04042188823223114]"
cm-light,ooc,103,18,981,0,0.11126566678285599,"[981, 702, 232, 890, 162]","[0.11126566678285599, 0.060614150017499924, 0.04553874582052231, 0.044036779552698135, 0.04061704874038696]"
cm-light,ooc,104,428,124,0,0.11435536295175552,"[124, 287, 45, 276, 280]","[0.11435536295175552, 0.10041050612926483, 0.0772867351770401, 0.06248927861452103, 0.059765689074993134]"
cm-light,ooc,105,376,21,0,0.7587266564369202,"[21, 701, 89, 22, 557]","[0.7587266564369202, 0.07090698927640915, 0.04238719865679741, 0.02214014157652855, 0.016376448795199394]"
cm-light,ooc,106,379,136,0,0.5648542046546936,"[136, 143, 137, 366, 309]","[0.5648542046546936, 0.07172506302595139, 0.05319718271493912, 0.03687877953052521, 0.031031714752316475]"
cm-light,ooc,107,19,182,0,0.20366410911083221,"[182, 209, 161, 177, 186]","[0.20366410911083221, 0.06328587979078293, 0.04285750165581703, 0.04062863439321518, 0.039619557559490204]"
cm-light,ooc,108,18,832,0,0.12157890945672989,"[832, 787, 676, 524, 636]","[0.12157890945672989, 0.09973835200071335, 0.04309197515249252, 0.033304642885923386, 0.030058730393648148]"
cm-light,ooc,109,95,84,0,0.1310402899980545,"[84, 39, 95, 88, 128]","[0.1310402899980545, 0.05357886850833893, 0.04874637350440025, 0.04496539756655693, 0.03431905061006546]"
cm-light,ooc,110,95,233,0,0.15510417520999908,"[233, 214, 80, 177, 189]","[0.15510417520999908, 0.07746874541044235, 0.058449603617191315, 0.05769238993525505, 0.03145502880215645]"
cm-light,ooc,111,17,395,0,0.13797783851623535,"[395, 237, 236, 150, 573]","[0.13797783851623535, 0.06343382596969604, 0.03223387151956558, 0.028004081919789314, 0.026267874985933304]"
cm-light,ooc,112,232,200,0,0.24956361949443817,"[200, 217, 232, 219, 239]","[0.24956361949443817, 0.14345289766788483, 0.13151855766773224, 0.12730111181735992, 0.09322968125343323]"
cm-light,ooc,113,382,382,1,0.36239054799079895,"[382, 365, 225, 380, 381]","[0.36239054799079895, 0.15813849866390228, 0.08243323117494583, 0.05484155938029289, 0.05348524451255798]"
cm-light,ooc,114,622,777,0,0.27107325196266174,"[777, 763, 882, 745, 798]","[0.27107325196266174, 0.04821035638451576, 0.038048893213272095, 0.03497684746980667, 0.03178876265883446]"
cm-light,ooc,115,372,373,0,0.1211928129196167,"[373, 382, 347, 182, 385]","[0.1211928129196167, 0.08613204956054688, 0.08444999158382416, 0.06179831549525261, 0.046754125505685806]"
cm-light,ooc,116,313,313,1,0.5972388982772827,"[313, 522, 456, 843, 559]","[0.5972388982772827, 0.054061342030763626, 0.05139722302556038, 0.02503325790166855, 0.02250194177031517]"
cm-light,ooc,117,18,430,0,0.5913743376731873,"[430, 752, 981, 751, 895]","[0.5913743376731873, 0.19728361070156097, 0.03513214364647865, 0.012965156696736813, 0.010837201029062271]"
cm-light,ooc,118,919,919,1,0.3256317675113678,"[919, 791, 440, 787, 421]","[0.3256317675113678, 0.17837005853652954, 0.04103931784629822, 0.030965225771069527, 0.029981058090925217]"
cm-light,ooc,119,92,96,0,0.24276196956634521,"[96, 16, 94, 40, 941]","[0.24276196956634521, 0.09243655204772949, 0.07334842532873154, 0.05157425254583359, 0.04348122328519821]"
cm-light,ooc,120,75,234,0,0.12303097546100616,"[234, 225, 7, 236, 159]","[0.12303097546100616, 0.08830560743808746, 0.0817052349448204, 0.06907720118761063, 0.06508205085992813]"
cm-light,ooc,121,379,764,0,0.09988439828157425,"[764, 96, 846, 606, 413]","[0.09988439828157425, 0.06308575719594955, 0.049534525722265244, 0.04221395030617714, 0.03685791790485382]"
cm-light,ooc,122,272,188,0,0.6284461617469788,"[188, 189, 181, 190, 175]","[0.6284461617469788, 0.10768592357635498, 0.041708026081323624, 0.026665451005101204, 0.026135709136724472]"
cm-light,ooc,123,86,603,0,0.13097050786018372,"[603, 642, 698, 694, 534]","[0.13097050786018372, 0.06892367452383041, 0.06452053040266037, 0.054593198001384735, 0.050238389521837234]"
cm-light,ooc,124,275,255,0,0.2916449010372162,"[255, 649, 235, 294, 347]","[0.2916449010372162, 0.07641124725341797, 0.05002644285559654, 0.03542594984173775, 0.03525194898247719]"
cm-light,ooc,125,387,192,0,0.09652931988239288,"[192, 184, 237, 253, 171]","[0.09652931988239288, 0.06005445867776871, 0.05362740159034729, 0.052561067044734955, 0.0350743792951107]"
cm-light,ooc,126,12,136,0,0.4495965242385864,"[136, 701, 417, 168, 99]","[0.4495965242385864, 0.26107075810432434, 0.05995243042707443, 0.02059299126267433, 0.019192617386579514]"
cm-light,ooc,127,17,223,0,0.1241055354475975,"[223, 740, 655, 747, 236]","[0.1241055354475975, 0.07001204788684845, 0.06185026839375496, 0.060142889618873596, 0.03644566237926483]"
cm-light,ooc,128,899,775,0,0.17359845340251923,"[775, 899, 725, 883, 708]","[0.17359845340251923, 0.16623720526695251, 0.13955335319042206, 0.043757155537605286, 0.03661458566784859]"
cm-light,ooc,129,365,202,0,0.19208800792694092,"[202, 191, 235, 226, 234]","[0.19208800792694092, 0.13942870497703552, 0.08658861368894577, 0.049291275441646576, 0.036092232912778854]"
cm-light,ooc,130,335,49,0,0.5957728624343872,"[49, 336, 50, 81, 67]","[0.5957728624343872, 0.05058532580733299, 0.03208158165216446, 0.03112746775150299, 0.026196913793683052]"
cm-light,ooc,131,23,652,0,0.29512926936149597,"[652, 643, 929, 587, 488]","[0.29512926936149597, 0.05678967759013176, 0.03818831965327263, 0.027091456577181816, 0.026444433256983757]"
cm-light,ooc,132,379,107,0,0.23091153800487518,"[107, 974, 980, 396, 194]","[0.23091153800487518, 0.09112539887428284, 0.0630369782447815, 0.05689553543925285, 0.04999149590730667]"
cm-light,ooc,133,988,39,0,0.0629815086722374,"[39, 336, 197, 68, 596]","[0.0629815086722374, 0.05426700413227081, 0.0475013293325901, 0.03216589242219925, 0.02899588644504547]"
cm-light,ooc,134,988,112,0,0.17140193283557892,"[112, 349, 20, 348, 125]","[0.17140193283557892, 0.13435041904449463, 0.09189966320991516, 0.07504968345165253, 0.048192381858825684]"
cm-light,ooc,135,17,96,0,0.2016400396823883,"[96, 17, 19, 14, 129]","[0.2016400396823883, 0.1445935219526291, 0.0874365046620369, 0.05653584375977516, 0.045702673494815826]"
cm-light,ooc,136,18,127,0,0.14482104778289795,"[127, 353, 428, 649, 355]","[0.14482104778289795, 0.09837519377470016, 0.08137953281402588, 0.06365010887384415, 0.06045742705464363]"
cm-light,ooc,137,39,87,0,0.2959417998790741,"[87, 642, 401, 302, 753]","[0.2959417998790741, 0.15320348739624023, 0.14512307941913605, 0.07000374794006348, 0.05495898798108101]"
cm-light,ooc,138,335,196,0,0.1150280088186264,"[196, 268, 265, 999, 198]","[0.1150280088186264, 0.08220210671424866, 0.04775892570614815, 0.04418720304965973, 0.04020049795508385]"
cm-light,ooc,139,376,283,0,0.30987969040870667,"[283, 259, 832, 889, 816]","[0.30987969040870667, 0.1282084882259369, 0.12341488897800446, 0.11553215980529785, 0.013064076192677021]"
cm-light,ooc,140,18,137,0,0.3960191607475281,"[137, 98, 16, 97, 132]","[0.3960191607475281, 0.11125761270523071, 0.044749267399311066, 0.03894143924117088, 0.037122443318367004]"
cm-light,ooc,141,134,134,1,0.41287070512771606,"[134, 129, 348, 351, 349]","[0.41287070512771606, 0.18139919638633728, 0.1429988294839859, 0.03875427693128586, 0.02688073366880417]"
cm-light,ooc,142,294,9,0,0.11310198903083801,"[9, 347, 22, 275, 184]","[0.11310198903083801, 0.07750903815031052, 0.076079361140728, 0.06574863940477371, 0.04784287512302399]"
cm-light,ooc,143,472,14,0,0.3849197328090668,"[14, 92, 16, 91, 951]","[0.3849197328090668, 0.10540184378623962, 0.09474895894527435, 0.08044499903917313, 0.0502784326672554]"
cm-light,ooc,144,354,271,0,0.2774791717529297,"[271, 211, 274, 101, 262]","[0.2774791717529297, 0.08207353949546814, 0.0760427787899971, 0.07247988134622574, 0.030576882883906364]"
cm-light,ooc,145,134,764,0,0.09707114845514297,"[764, 953, 777, 92, 748]","[0.09707114845514297, 0.08696797490119934, 0.054274510592222214, 0.043876197189092636, 0.041171517223119736]"
