model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-light,object,13,899,846,0,0.2726709842681885,"[846, 883, 503, 899, 604]","[0.2726709842681885, 0.22076979279518127, 0.04544052481651306, 0.0385817214846611, 0.031117144972085953]"
cm-light,object,14,338,177,0,0.07815027236938477,"[177, 338, 256, 87, 205]","[0.07815027236938477, 0.05663587152957916, 0.053605761379003525, 0.0456230528652668, 0.04135819151997566]"
cm-light,object,15,17,17,1,0.5750349164009094,"[17, 92, 11, 14, 21]","[0.5750349164009094, 0.18552877008914948, 0.06571511924266815, 0.05280786380171776, 0.021653959527611732]"
cm-light,object,16,363,701,0,0.15244610607624054,"[701, 64, 318, 42, 129]","[0.15244610607624054, 0.13479803502559662, 0.09352186322212219, 0.07676064968109131, 0.04930366203188896]"
cm-light,object,17,909,478,0,0.2210097461938858,"[478, 492, 499, 769, 419]","[0.2210097461938858, 0.18151754140853882, 0.12220703065395355, 0.09103776514530182, 0.04006370157003403]"
cm-light,object,18,679,679,1,0.5120461583137512,"[679, 63, 883, 326, 600]","[0.5120461583137512, 0.1856851428747177, 0.04815246909856796, 0.02016245760023594, 0.015475524589419365]"
cm-light,object,19,618,731,0,0.049441415816545486,"[731, 263, 715, 546, 13]","[0.049441415816545486, 0.031191930174827576, 0.02702373079955578, 0.02599160186946392, 0.024374786764383316]"
cm-light,object,20,618,731,0,0.28203704953193665,"[731, 546, 600, 420, 451]","[0.28203704953193665, 0.20939236879348755, 0.06930287927389145, 0.044334765523672104, 0.04283321648836136]"
cm-light,object,21,574,574,1,0.5330650210380554,"[574, 818, 852, 600, 87]","[0.5330650210380554, 0.04348818585276604, 0.03546002507209778, 0.030674338340759277, 0.027701543644070625]"
cm-light,object,22,658,614,0,0.2518938481807709,"[614, 806, 448, 619, 411]","[0.2518938481807709, 0.10594406723976135, 0.04698469117283821, 0.04404145106673241, 0.036325398832559586]"
cm-light,object,23,461,23,0,0.5073524713516235,"[23, 461, 87, 524, 701]","[0.5073524713516235, 0.07439756393432617, 0.062044523656368256, 0.03375983610749245, 0.03196786344051361]"
cm-light,object,24,132,132,1,0.6704384684562683,"[132, 89, 127, 129, 21]","[0.6704384684562683, 0.22653889656066895, 0.03758271411061287, 0.020424464717507362, 0.013562241569161415]"
cm-light,object,25,122,584,0,0.42709603905677795,"[584, 94, 45, 611, 139]","[0.42709603905677795, 0.14601071178913116, 0.0481722317636013, 0.04729093611240387, 0.027996569871902466]"
cm-light,object,26,12,319,0,0.4327552318572998,"[319, 94, 92, 21, 139]","[0.4327552318572998, 0.11540398001670837, 0.061088740825653076, 0.04903658479452133, 0.024845648556947708]"
cm-light,object,27,679,679,1,0.6215197443962097,"[679, 488, 512, 895, 815]","[0.6215197443962097, 0.10259933024644852, 0.10160700976848602, 0.02947154827415943, 0.025658518075942993]"
cm-light,object,28,23,23,1,0.18795834481716156,"[23, 80, 138, 144, 93]","[0.18795834481716156, 0.09491180628538132, 0.09008420258760452, 0.07965825498104095, 0.07730159163475037]"
cm-light,object,29,937,909,0,0.26950299739837646,"[909, 924, 100, 567, 544]","[0.26950299739837646, 0.12263690680265427, 0.08697909116744995, 0.08196317404508591, 0.07830218970775604]"
cm-light,object,30,679,70,0,0.22509030997753143,"[70, 129, 94, 313, 679]","[0.22509030997753143, 0.08741573244333267, 0.08199332654476166, 0.06308356672525406, 0.061449769884347916]"
cm-light,object,31,335,182,0,0.14736515283584595,"[182, 94, 261, 141, 281]","[0.14736515283584595, 0.14629115164279938, 0.11953197419643402, 0.03783322125673294, 0.03667750582098961]"
cm-light,object,32,76,895,0,0.3339935839176178,"[895, 75, 128, 908, 21]","[0.3339935839176178, 0.3247925639152527, 0.09957052022218704, 0.024966521188616753, 0.01949336938560009]"
cm-light,object,33,851,851,1,0.2183292955160141,"[851, 899, 592, 859, 748]","[0.2183292955160141, 0.05949150025844574, 0.05494970455765724, 0.046169623732566833, 0.03508847579360008]"
cm-light,object,34,770,922,0,0.40271809697151184,"[922, 852, 563, 478, 838]","[0.40271809697151184, 0.08933000266551971, 0.03773070499300957, 0.02424704097211361, 0.02303650975227356]"
cm-light,object,35,122,10,0,0.49143368005752563,"[10, 15, 90, 11, 133]","[0.49143368005752563, 0.28000888228416443, 0.08158675581216812, 0.03082132712006569, 0.016982190310955048]"
cm-light,object,36,712,828,0,0.7833897471427917,"[828, 712, 618, 787, 633]","[0.7833897471427917, 0.14391596615314484, 0.021830687299370766, 0.01916978880763054, 0.004605174530297518]"
cm-light,object,37,852,852,1,0.16806969046592712,"[852, 417, 952, 951, 429]","[0.16806969046592712, 0.1518242508172989, 0.13400042057037354, 0.12060433626174927, 0.057231221348047256]"
cm-light,object,38,12,92,0,0.2111220508813858,"[92, 16, 12, 10, 94]","[0.2111220508813858, 0.20182541012763977, 0.19161748886108398, 0.10247921943664551, 0.06443029642105103]"
cm-light,object,39,849,849,1,0.34995928406715393,"[849, 818, 461, 691, 899]","[0.34995928406715393, 0.17426879703998566, 0.05551939085125923, 0.046938441693782806, 0.03970789909362793]"
cm-light,object,40,606,895,0,0.11727169901132584,"[895, 87, 812, 600, 900]","[0.11727169901132584, 0.07547709345817566, 0.055154960602521896, 0.05431969836354256, 0.049800846725702286]"
cm-light,object,41,87,87,1,0.958833634853363,"[87, 701, 94, 21, 23]","[0.958833634853363, 0.005173103418201208, 0.003736353712156415, 0.0026911445893347263, 0.0016458772588521242]"
cm-light,object,42,491,491,1,0.992230236530304,"[491, 740, 517, 404, 613]","[0.992230236530304, 0.003840188030153513, 0.0007763806497678161, 0.00031963729998096824, 0.00022240664111450315]"
cm-light,object,43,964,931,0,0.22938907146453857,"[931, 962, 5, 964, 965]","[0.22938907146453857, 0.16857711970806122, 0.10738338530063629, 0.09183218330144882, 0.0731336921453476]"
cm-light,object,44,635,426,0,0.6371940970420837,"[426, 892, 635, 409, 818]","[0.6371940970420837, 0.2562079131603241, 0.04672696068882942, 0.03459400311112404, 0.006175225600600243]"
cm-light,object,45,335,335,1,0.5790790319442749,"[335, 272, 191, 274, 267]","[0.5790790319442749, 0.03722440451383591, 0.01984492875635624, 0.01729433797299862, 0.01681874878704548]"
cm-light,object,46,825,87,0,0.8922815322875977,"[87, 42, 21, 81, 19]","[0.8922815322875977, 0.023068130016326904, 0.016145378351211548, 0.01052029523998499, 0.006157308351248503]"
cm-light,object,47,863,863,1,0.957102358341217,"[863, 619, 846, 733, 488]","[0.957102358341217, 0.00870553683489561, 0.007795076351612806, 0.004582156892865896, 0.0018396124942228198]"
cm-light,object,48,839,319,0,0.24383977055549622,"[319, 320, 845, 517, 92]","[0.24383977055549622, 0.1414533406496048, 0.06770901381969452, 0.048995863646268845, 0.04252220690250397]"
cm-light,object,49,257,127,0,0.16672904789447784,"[127, 812, 895, 134, 21]","[0.16672904789447784, 0.13114199042320251, 0.06612389534711838, 0.058070383965969086, 0.05697724223136902]"
cm-light,object,50,185,12,0,0.40972232818603516,"[12, 191, 73, 21, 185]","[0.40972232818603516, 0.04636019095778465, 0.038514502346515656, 0.03344177082180977, 0.03278931975364685]"
cm-light,object,51,489,839,0,0.1257939338684082,"[839, 821, 913, 134, 812]","[0.1257939338684082, 0.08347064256668091, 0.07644274085760117, 0.04636135324835777, 0.03334946930408478]"
cm-light,object,52,609,812,0,0.09830306470394135,"[812, 87, 405, 696, 805]","[0.09830306470394135, 0.05881526693701744, 0.04031207785010338, 0.033999111503362656, 0.033996857702732086]"
cm-light,object,53,847,783,0,0.18276898562908173,"[783, 584, 87, 319, 701]","[0.18276898562908173, 0.09356726706027985, 0.062474921345710754, 0.05628558620810509, 0.031632199883461]"
cm-light,object,54,544,701,0,0.42589059472084045,"[701, 53, 143, 128, 91]","[0.42589059472084045, 0.06854212284088135, 0.034620992839336395, 0.027446893975138664, 0.02326543629169464]"
cm-light,object,55,179,143,0,0.510518491268158,"[143, 23, 128, 80, 22]","[0.510518491268158, 0.1702883392572403, 0.06755886971950531, 0.044400766491889954, 0.04298949986696243]"
cm-light,object,56,174,701,0,0.4857093095779419,"[701, 261, 584, 417, 42]","[0.4857093095779419, 0.060241732746362686, 0.03654567152261734, 0.0314532108604908, 0.017624692991375923]"
cm-light,object,57,349,127,0,0.4580705165863037,"[127, 129, 21, 132, 12]","[0.4580705165863037, 0.3173978626728058, 0.12828803062438965, 0.01922745630145073, 0.012207387946546078]"
cm-light,object,58,277,94,0,0.5851072072982788,"[94, 277, 92, 141, 272]","[0.5851072072982788, 0.1029200553894043, 0.07904991507530212, 0.03465466573834419, 0.024674585089087486]"
cm-light,object,59,518,701,0,0.6684675812721252,"[701, 417, 358, 852, 42]","[0.6684675812721252, 0.21888954937458038, 0.00956310797482729, 0.008449940010905266, 0.007849088869988918]"
cm-light,object,60,958,701,0,0.391093909740448,"[701, 405, 812, 549, 920]","[0.391093909740448, 0.2842675745487213, 0.0171146709471941, 0.016970662400126457, 0.016710344702005386]"
cm-light,object,61,385,354,0,0.46495455503463745,"[354, 129, 178, 348, 130]","[0.46495455503463745, 0.2389030009508133, 0.06470395624637604, 0.0414508692920208, 0.03379686549305916]"
cm-light,object,62,830,553,0,0.18160080909729004,"[553, 404, 127, 143, 132]","[0.18160080909729004, 0.11506354063749313, 0.0997997522354126, 0.06178314611315727, 0.051537588238716125]"
cm-light,object,63,132,132,1,0.7468036413192749,"[132, 129, 89, 146, 127]","[0.7468036413192749, 0.16870996356010437, 0.023638227954506874, 0.021866122260689735, 0.012815481051802635]"
cm-light,object,64,354,354,1,0.4946540892124176,"[354, 21, 80, 126, 349]","[0.4946540892124176, 0.14777469635009766, 0.05489618703722954, 0.028971770778298378, 0.027620889246463776]"
cm-light,object,65,879,584,0,0.10198824107646942,"[584, 611, 610, 47, 908]","[0.10198824107646942, 0.09868259727954865, 0.07727914303541183, 0.04887934401631355, 0.048608701676130295]"
cm-light,object,66,807,807,1,0.38695746660232544,"[807, 696, 319, 94, 839]","[0.38695746660232544, 0.1501953899860382, 0.14520373940467834, 0.04943456873297691, 0.04727793484926224]"
cm-light,object,67,863,863,1,0.10881999880075455,"[863, 683, 783, 845, 781]","[0.10881999880075455, 0.08125832676887512, 0.06444863229990005, 0.05986495688557625, 0.037640806287527084]"
cm-light,object,68,821,92,0,0.32372963428497314,"[92, 534, 132, 319, 517]","[0.32372963428497314, 0.11781533062458038, 0.05735200271010399, 0.0343007855117321, 0.030133824795484543]"
cm-light,object,69,656,405,0,0.5342762470245361,"[405, 812, 895, 783, 609]","[0.5342762470245361, 0.11790710687637329, 0.11166202276945114, 0.041545137763023376, 0.031400375068187714]"
cm-light,object,70,614,87,0,0.15277555584907532,"[87, 21, 88, 616, 824]","[0.15277555584907532, 0.1401718705892563, 0.09966878592967987, 0.04866361990571022, 0.037618570029735565]"
cm-light,object,71,294,276,0,0.19647561013698578,"[276, 246, 357, 94, 100]","[0.19647561013698578, 0.08129530400037766, 0.06921176612377167, 0.06580600142478943, 0.057805608958005905]"
cm-light,object,72,870,138,0,0.2566319406032562,"[138, 432, 127, 92, 513]","[0.2566319406032562, 0.08291906118392944, 0.06213662773370743, 0.05638289079070091, 0.0294202733784914]"
cm-light,object,73,346,350,0,0.25277239084243774,"[350, 129, 21, 354, 51]","[0.25277239084243774, 0.18446052074432373, 0.07405458390712738, 0.07253634929656982, 0.06457345932722092]"
cm-light,object,74,194,177,0,0.2013445645570755,"[177, 233, 198, 269, 170]","[0.2013445645570755, 0.1694227159023285, 0.09980776906013489, 0.0479644350707531, 0.04620491713285446]"
cm-light,object,75,287,141,0,0.22471436858177185,"[141, 318, 13, 287, 94]","[0.22471436858177185, 0.19642768800258636, 0.06607409566640854, 0.06526277959346771, 0.041261687874794006]"
cm-light,object,76,295,87,0,0.2967863380908966,"[87, 267, 177, 367, 23]","[0.2967863380908966, 0.11290950328111649, 0.06050870567560196, 0.04312159866094589, 0.030969733372330666]"
cm-light,object,77,92,92,1,0.4390389323234558,"[92, 319, 94, 320, 21]","[0.4390389323234558, 0.20891623198986053, 0.06819960474967957, 0.06125670298933983, 0.051827993243932724]"
cm-light,object,78,17,701,0,0.1920919567346573,"[701, 73, 783, 42, 319]","[0.1920919567346573, 0.15700936317443848, 0.0954684168100357, 0.050190843641757965, 0.03124210797250271]"
cm-light,object,79,105,87,0,0.13110315799713135,"[87, 144, 23, 97, 94]","[0.13110315799713135, 0.10224287211894989, 0.08598610758781433, 0.04894670844078064, 0.047017619013786316]"
cm-light,object,80,356,21,0,0.2713771462440491,"[21, 170, 94, 350, 177]","[0.2713771462440491, 0.15080836415290833, 0.11964765191078186, 0.0707227811217308, 0.07003875821828842]"
cm-light,object,81,14,701,0,0.2659662961959839,"[701, 21, 23, 14, 127]","[0.2659662961959839, 0.0837172344326973, 0.07150668650865555, 0.0687435045838356, 0.06369119882583618]"
cm-light,object,82,378,21,0,0.40140730142593384,"[21, 23, 358, 22, 701]","[0.40140730142593384, 0.23953038454055786, 0.09389013051986694, 0.06524807214736938, 0.03995036706328392]"
cm-light,object,83,59,92,0,0.19440819323062897,"[92, 141, 135, 93, 111]","[0.19440819323062897, 0.12723644077777863, 0.07173915207386017, 0.06450199335813522, 0.057400185614824295]"
cm-light,object,84,95,95,1,0.6721147894859314,"[95, 94, 21, 92, 16]","[0.6721147894859314, 0.30294325947761536, 0.006141692865639925, 0.005547991022467613, 0.0024257239419966936]"
cm-light,object,85,95,95,1,0.7612370848655701,"[95, 92, 94, 12, 21]","[0.7612370848655701, 0.15504468977451324, 0.03359164670109749, 0.012422309257090092, 0.0046233488246798515]"
cm-light,object,86,379,128,0,0.5466457605361938,"[128, 895, 95, 701, 143]","[0.5466457605361938, 0.10665353387594223, 0.056792452931404114, 0.03633992001414299, 0.035749852657318115]"
cm-light,object,87,382,382,1,0.7352028489112854,"[382, 87, 377, 171, 335]","[0.7352028489112854, 0.19567182660102844, 0.009824974462389946, 0.006856504362076521, 0.00637871352955699]"
cm-light,object,88,10,10,1,0.8987178206443787,"[10, 12, 701, 11, 301]","[0.8987178206443787, 0.032060954719781876, 0.02899627760052681, 0.020405670627951622, 0.004660294856876135]"
cm-light,object,89,383,383,1,0.886858344078064,"[383, 105, 384, 87, 198]","[0.886858344078064, 0.01767965406179428, 0.01618565246462822, 0.011448432691395283, 0.0074408468790352345]"
cm-light,object,90,378,701,0,0.42224758863449097,"[701, 21, 143, 23, 94]","[0.42224758863449097, 0.12675005197525024, 0.0714908167719841, 0.061733637005090714, 0.044401172548532486]"
cm-light,object,91,376,129,0,0.25770142674446106,"[129, 21, 701, 12, 699]","[0.25770142674446106, 0.1719561666250229, 0.1316603124141693, 0.07586263120174408, 0.028895558789372444]"
cm-light,object,92,21,21,1,0.15783025324344635,"[21, 22, 701, 23, 128]","[0.15783025324344635, 0.15689648687839508, 0.10321593284606934, 0.08587967604398727, 0.04755624756217003]"
cm-light,object,93,275,94,0,0.23054219782352448,"[94, 21, 275, 23, 358]","[0.23054219782352448, 0.2048557549715042, 0.13882796466350555, 0.06926410645246506, 0.023895617574453354]"
cm-light,object,94,85,128,0,0.15949299931526184,"[128, 92, 143, 141, 134]","[0.15949299931526184, 0.09543965756893158, 0.0893794521689415, 0.07420368492603302, 0.07022790610790253]"
cm-light,object,95,383,17,0,0.28862056136131287,"[17, 552, 87, 14, 13]","[0.28862056136131287, 0.16322465240955353, 0.06726112216711044, 0.03344806656241417, 0.03169681876897812]"
cm-light,object,96,18,18,1,0.3088303506374359,"[18, 95, 128, 895, 319]","[0.3088303506374359, 0.1452609896659851, 0.14227093756198883, 0.08620285987854004, 0.03270350769162178]"
cm-light,object,97,326,326,1,0.9723235964775085,"[326, 141, 140, 142, 451]","[0.9723235964775085, 0.011982000432908535, 0.0020823697559535503, 0.0010877834865823388, 0.0010392123367637396]"
cm-light,object,98,379,23,0,0.2172006219625473,"[23, 21, 895, 177, 22]","[0.2172006219625473, 0.10506782680749893, 0.052059195935726166, 0.0378204882144928, 0.036475155502557755]"
cm-light,object,99,378,128,0,0.4498465061187744,"[128, 23, 701, 21, 22]","[0.4498465061187744, 0.1650213748216629, 0.05963747575879097, 0.03926870971918106, 0.03921402990818024]"
cm-light,object,100,378,701,0,0.8024605512619019,"[701, 21, 128, 143, 23]","[0.8024605512619019, 0.0525878369808197, 0.026592565700411797, 0.019588090479373932, 0.014064333401620388]"
cm-light,object,101,379,94,0,0.2124696522951126,"[94, 21, 367, 381, 95]","[0.2124696522951126, 0.11070968955755234, 0.09445058554410934, 0.05192368105053902, 0.047278132289648056]"
cm-light,object,102,12,12,1,0.9960289001464844,"[12, 140, 15, 10, 14]","[0.9960289001464844, 0.0011538660619407892, 0.0005763162625953555, 0.000515989086125046, 0.0002598357095848769]"
cm-light,object,103,18,143,0,0.6121348142623901,"[143, 92, 18, 701, 128]","[0.6121348142623901, 0.12437565624713898, 0.044208627194166183, 0.026319993659853935, 0.02328922040760517]"
cm-light,object,104,428,806,0,0.10180171579122543,"[806, 94, 723, 658, 533]","[0.10180171579122543, 0.09399769455194473, 0.09224662184715271, 0.043314941227436066, 0.038334399461746216]"
cm-light,object,105,376,21,0,0.2310744822025299,"[21, 129, 89, 141, 94]","[0.2310744822025299, 0.12777145206928253, 0.06852465122938156, 0.05531319975852966, 0.04670742526650429]"
cm-light,object,106,379,143,0,0.21838775277137756,"[143, 21, 22, 87, 23]","[0.21838775277137756, 0.18078495562076569, 0.17709243297576904, 0.12110515683889389, 0.07555235922336578]"
cm-light,object,107,19,92,0,0.5944210886955261,"[92, 21, 11, 10, 127]","[0.5944210886955261, 0.07855908572673798, 0.06516405194997787, 0.03773050010204315, 0.028877928853034973]"
cm-light,object,108,18,16,0,0.14351338148117065,"[16, 21, 89, 139, 94]","[0.14351338148117065, 0.08410374820232391, 0.07929424941539764, 0.06973004341125488, 0.06360398232936859]"
cm-light,object,109,95,95,1,0.9503326416015625,"[95, 92, 94, 12, 88]","[0.9503326416015625, 0.03760635480284691, 0.005602947901934385, 0.0011425081174820662, 0.0004414934664964676]"
cm-light,object,110,95,92,0,0.25248268246650696,"[92, 95, 94, 14, 701]","[0.25248268246650696, 0.2447962760925293, 0.06205613911151886, 0.040327440947294235, 0.024373136460781097]"
cm-light,object,111,17,16,0,0.33421599864959717,"[16, 92, 10, 17, 701]","[0.33421599864959717, 0.18061818182468414, 0.1527395397424698, 0.09158425778150558, 0.03584422543644905]"
cm-light,object,112,232,200,0,0.7515501976013184,"[200, 155, 232, 217, 196]","[0.7515501976013184, 0.055524569004774094, 0.04639977589249611, 0.0437830314040184, 0.02791604772210121]"
cm-light,object,113,382,382,1,0.2974998652935028,"[382, 377, 381, 356, 373]","[0.2974998652935028, 0.05269590765237808, 0.04418964684009552, 0.03453865647315979, 0.03079662285745144]"
cm-light,object,114,622,405,0,0.3129604160785675,"[405, 701, 818, 404, 512]","[0.3129604160785675, 0.09866735339164734, 0.08552142232656479, 0.03487533703446388, 0.03191772848367691]"
cm-light,object,115,372,335,0,0.351987361907959,"[335, 298, 280, 348, 299]","[0.351987361907959, 0.17014116048812866, 0.07578947395086288, 0.04958903416991234, 0.04429415985941887]"
cm-light,object,116,313,313,1,0.7837666869163513,"[313, 892, 132, 733, 600]","[0.7837666869163513, 0.08542695641517639, 0.024708114564418793, 0.013747009448707104, 0.01359752006828785]"
cm-light,object,117,18,895,0,0.28723400831222534,"[895, 143, 404, 701, 405]","[0.28723400831222534, 0.26430544257164, 0.14912278950214386, 0.12026084214448929, 0.04695504158735275]"
cm-light,object,118,919,729,0,0.11729106307029724,"[729, 478, 999, 919, 553]","[0.11729106307029724, 0.09528341889381409, 0.08256227523088455, 0.0759088471531868, 0.060681916773319244]"
cm-light,object,119,92,92,1,0.986287534236908,"[92, 21, 94, 12, 11]","[0.986287534236908, 0.0032763397321105003, 0.0015901984879747033, 0.0015243038069456816, 0.0013789953663945198]"
cm-light,object,120,75,75,1,0.19364693760871887,"[75, 14, 90, 128, 95]","[0.19364693760871887, 0.1866517961025238, 0.17614175379276276, 0.08628316968679428, 0.08432791382074356]"
cm-light,object,121,379,21,0,0.09146091341972351,"[21, 895, 88, 42, 47]","[0.09146091341972351, 0.08549365401268005, 0.07862476259469986, 0.05206502601504326, 0.05121668428182602]"
cm-light,object,122,272,189,0,0.6737931370735168,"[189, 188, 335, 89, 273]","[0.6737931370735168, 0.05715542659163475, 0.0276230126619339, 0.02356368862092495, 0.022283924743533134]"
cm-light,object,123,86,12,0,0.268508642911911,"[12, 21, 14, 92, 307]","[0.268508642911911, 0.1385645717382431, 0.07176654785871506, 0.04991212487220764, 0.04495968297123909]"
cm-light,object,124,275,94,0,0.5340723395347595,"[94, 21, 23, 275, 255]","[0.5340723395347595, 0.17944954335689545, 0.10500533133745193, 0.03353161737322807, 0.02340558171272278]"
cm-light,object,125,387,21,0,0.19003836810588837,"[21, 94, 87, 12, 23]","[0.19003836810588837, 0.12503449618816376, 0.07096786797046661, 0.06101597100496292, 0.056434266269207]"
cm-light,object,126,12,12,1,0.2780386507511139,"[12, 701, 11, 92, 22]","[0.2780386507511139, 0.24391497671604156, 0.1815277636051178, 0.08588136732578278, 0.020436016842722893]"
cm-light,object,127,17,701,0,0.11409816145896912,"[701, 708, 23, 87, 94]","[0.11409816145896912, 0.09842472523450851, 0.07870794832706451, 0.07778303325176239, 0.0480102114379406]"
cm-light,object,128,899,883,0,0.4538241922855377,"[883, 708, 899, 725, 94]","[0.4538241922855377, 0.10565327107906342, 0.094075508415699, 0.059654030948877335, 0.028722012415528297]"
cm-light,object,129,365,12,0,0.09688610583543777,"[12, 21, 275, 10, 63]","[0.09688610583543777, 0.09572967886924744, 0.07821951806545258, 0.05621499940752983, 0.05519955977797508]"
cm-light,object,130,335,92,0,0.16287575662136078,"[92, 701, 21, 12, 11]","[0.16287575662136078, 0.14670783281326294, 0.13658863306045532, 0.08557098358869553, 0.04531526938080788]"
cm-light,object,131,23,87,0,0.2243966907262802,"[87, 21, 138, 10, 23]","[0.2243966907262802, 0.07894580066204071, 0.06243203580379486, 0.06117435544729233, 0.05731003358960152]"
cm-light,object,132,379,21,0,0.23105411231517792,"[21, 23, 895, 99, 128]","[0.23105411231517792, 0.18891099095344543, 0.1295253336429596, 0.051504574716091156, 0.047973353415727615]"
cm-light,object,133,988,701,0,0.5940337777137756,"[701, 12, 417, 677, 852]","[0.5940337777137756, 0.06466172635555267, 0.05858856439590454, 0.05350017175078392, 0.01383402943611145]"
cm-light,object,134,988,701,0,0.15689605474472046,"[701, 417, 22, 359, 852]","[0.15689605474472046, 0.14523568749427795, 0.12005238234996796, 0.0658065602183342, 0.06330691277980804]"
cm-light,object,135,17,11,0,0.2687079608440399,"[11, 14, 92, 127, 12]","[0.2687079608440399, 0.18744996190071106, 0.125135138630867, 0.08399838954210281, 0.054914336651563644]"
cm-light,object,136,18,128,0,0.24740958213806152,"[128, 18, 143, 127, 92]","[0.24740958213806152, 0.1739315241575241, 0.14934024214744568, 0.11675872653722763, 0.032023850828409195]"
cm-light,object,137,39,21,0,0.15454064309597015,"[21, 23, 12, 701, 783]","[0.15454064309597015, 0.09492386877536774, 0.07455756515264511, 0.06786400824785233, 0.04114678502082825]"
cm-light,object,138,335,94,0,0.4397282004356384,"[94, 21, 13, 80, 11]","[0.4397282004356384, 0.21627415716648102, 0.04307497665286064, 0.027544623240828514, 0.02750842086970806]"
cm-light,object,139,376,11,0,0.2139926552772522,"[11, 92, 701, 129, 22]","[0.2139926552772522, 0.16082429885864258, 0.1556941121816635, 0.1066121831536293, 0.10034389048814774]"
cm-light,object,140,18,143,0,0.41527214646339417,"[143, 895, 261, 701, 404]","[0.41527214646339417, 0.1274997740983963, 0.06109542027115822, 0.05705324560403824, 0.030092716217041016]"
cm-light,object,141,134,129,0,0.4359923005104065,"[129, 127, 89, 132, 146]","[0.4359923005104065, 0.3296533524990082, 0.13555705547332764, 0.06477715820074081, 0.011236311867833138]"
cm-light,object,142,294,21,0,0.2030770629644394,"[21, 23, 22, 170, 94]","[0.2030770629644394, 0.19950619339942932, 0.10041852295398712, 0.036623358726501465, 0.03598449379205704]"
cm-light,object,143,472,404,0,0.35974714159965515,"[404, 908, 895, 405, 129]","[0.35974714159965515, 0.1164890006184578, 0.1002892479300499, 0.09434295445680618, 0.04686712101101875]"
cm-light,object,144,354,354,1,0.9748331904411316,"[354, 993, 10, 91, 172]","[0.9748331904411316, 0.003341220784932375, 0.0015884721651673317, 0.0015452944207936525, 0.001490662689320743]"
cm-light,object,145,134,141,0,0.6806508302688599,"[141, 140, 94, 307, 142]","[0.6806508302688599, 0.08423038572072983, 0.07795782387256622, 0.07576227933168411, 0.03520818054676056]"
cm-light,object,146,821,319,0,0.41131481528282166,"[319, 320, 821, 95, 59]","[0.41131481528282166, 0.13456103205680847, 0.07839637249708176, 0.03583070635795593, 0.024653881788253784]"
cm-light,object,147,391,40,0,0.23775257170200348,"[40, 129, 46, 132, 59]","[0.23775257170200348, 0.18639357388019562, 0.08634502440690994, 0.044532570987939835, 0.041150908917188644]"
cm-light,object,148,391,127,0,0.32495370507240295,"[127, 129, 21, 144, 317]","[0.32495370507240295, 0.2917255759239197, 0.09123939275741577, 0.04480050131678581, 0.03963256627321243]"
