model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-light,inpainted,19,618,918,0,0.41618725657463074,"[918, 692, 887, 921, 631]","[0.41618725657463074, 0.11563099175691605, 0.07014665752649307, 0.045594267547130585, 0.039052437990903854]"
cm-light,inpainted,20,618,533,0,0.49257880449295044,"[533, 496, 721, 327, 927]","[0.49257880449295044, 0.20457296073436737, 0.1275716871023178, 0.028472503647208214, 0.016450466588139534]"
cm-light,inpainted,21,574,828,0,0.16019350290298462,"[828, 806, 490, 619, 588]","[0.16019350290298462, 0.0749421939253807, 0.048714492470026016, 0.0472603514790535, 0.042523957788944244]"
cm-light,inpainted,22,658,984,0,0.28171685338020325,"[984, 958, 687, 766, 533]","[0.28171685338020325, 0.06874439865350723, 0.06641315668821335, 0.04325961321592331, 0.0405428372323513]"
cm-light,inpainted,23,461,871,0,0.15040995180606842,"[871, 914, 557, 484, 534]","[0.15040995180606842, 0.10830947011709213, 0.09602077305316925, 0.05979586020112038, 0.04901072010397911]"
cm-light,inpainted,24,132,835,0,0.10581817477941513,"[835, 703, 472, 421, 912]","[0.10581817477941513, 0.10145348310470581, 0.09413629025220871, 0.04496536776423454, 0.03684835880994797]"
cm-light,inpainted,25,122,519,0,0.5856970548629761,"[519, 525, 835, 492, 915]","[0.5856970548629761, 0.0976049080491066, 0.03540650010108948, 0.03236845135688782, 0.029159750789403915]"
cm-light,inpainted,26,12,649,0,0.7455763816833496,"[649, 394, 134, 146, 23]","[0.7455763816833496, 0.04563451558351517, 0.03801055625081062, 0.03177415952086449, 0.03077596053481102]"
cm-light,inpainted,27,679,883,0,0.5347933173179626,"[883, 725, 708, 899, 613]","[0.5347933173179626, 0.04549902305006981, 0.030838483944535255, 0.029697582125663757, 0.025931697338819504]"
cm-light,inpainted,28,23,839,0,0.2058161497116089,"[839, 733, 645, 780, 718]","[0.2058161497116089, 0.18952465057373047, 0.09141480922698975, 0.08807496726512909, 0.08698463439941406]"
cm-light,inpainted,29,937,909,0,0.5137426853179932,"[909, 544, 567, 469, 5]","[0.5137426853179932, 0.25047561526298523, 0.07192806899547577, 0.059341367334127426, 0.028661176562309265]"
cm-light,inpainted,30,679,849,0,0.1765095591545105,"[849, 711, 725, 673, 544]","[0.1765095591545105, 0.15749306976795197, 0.1280459612607956, 0.09098567068576813, 0.0529041513800621]"
cm-light,inpainted,31,335,202,0,0.10635165125131607,"[202, 204, 194, 182, 184]","[0.10635165125131607, 0.0915578231215477, 0.06031598150730133, 0.05721188709139824, 0.04182133823633194]"
cm-light,inpainted,32,76,5,0,0.23281553387641907,"[5, 149, 719, 6, 908]","[0.23281553387641907, 0.06447300314903259, 0.03833106905221939, 0.03695763647556305, 0.03419804573059082]"
cm-light,inpainted,33,851,651,0,0.48137983679771423,"[651, 453, 534, 905, 894]","[0.48137983679771423, 0.12268976867198944, 0.04534264653921127, 0.04369034990668297, 0.040981173515319824]"
cm-light,inpainted,34,770,794,0,0.461365669965744,"[794, 562, 669, 905, 580]","[0.461365669965744, 0.12113296240568161, 0.06098166108131409, 0.05928390100598335, 0.04410490393638611]"
cm-light,inpainted,35,122,581,0,0.11478419601917267,"[581, 807, 930, 905, 466]","[0.11478419601917267, 0.09783103317022324, 0.0691068097949028, 0.06420102715492249, 0.04712751507759094]"
cm-light,inpainted,36,712,815,0,0.86933434009552,"[815, 74, 73, 807, 75]","[0.86933434009552, 0.054343294352293015, 0.01640290766954422, 0.016383692622184753, 0.014635982923209667]"
cm-light,inpainted,37,852,38,0,0.32827702164649963,"[38, 325, 47, 56, 324]","[0.32827702164649963, 0.18255484104156494, 0.12418209761381149, 0.08502000570297241, 0.04060046374797821]"
cm-light,inpainted,38,12,562,0,0.07342838495969772,"[562, 18, 94, 448, 846]","[0.07342838495969772, 0.0730581134557724, 0.05821513384580612, 0.05632404237985611, 0.053497884422540665]"
cm-light,inpainted,39,849,852,0,0.05107541382312775,"[852, 104, 248, 250, 516]","[0.05107541382312775, 0.034596189856529236, 0.024451741948723793, 0.022609170526266098, 0.02136050909757614]"
cm-light,inpainted,40,606,598,0,0.379345566034317,"[598, 664, 851, 651, 480]","[0.379345566034317, 0.19024969637393951, 0.15400059521198273, 0.01991991139948368, 0.013522486202418804]"
cm-light,inpainted,41,87,905,0,0.177016943693161,"[905, 702, 583, 713, 437]","[0.177016943693161, 0.12599731981754303, 0.057404354214668274, 0.039724402129650116, 0.03597329184412956]"
cm-light,inpainted,42,491,803,0,0.09749006479978561,"[803, 510, 779, 636, 722]","[0.09749006479978561, 0.06414998322725296, 0.05311388149857521, 0.04808725789189339, 0.03820863738656044]"
cm-light,inpainted,43,964,417,0,0.16487598419189453,"[417, 538, 727, 94, 701]","[0.16487598419189453, 0.1277557909488678, 0.0507315956056118, 0.04880557209253311, 0.046000588685274124]"
cm-light,inpainted,44,635,632,0,0.13074393570423126,"[632, 662, 620, 681, 664]","[0.13074393570423126, 0.11728330701589584, 0.11435218155384064, 0.07695809006690979, 0.06796633452177048]"
cm-light,inpainted,45,335,904,0,0.16846774518489838,"[904, 538, 318, 443, 75]","[0.16846774518489838, 0.051583606749773026, 0.046014394611120224, 0.04220748320221901, 0.03066435642540455]"
cm-light,inpainted,46,825,825,1,0.3597322404384613,"[825, 788, 580, 509, 858]","[0.3597322404384613, 0.16985304653644562, 0.06418959051370621, 0.04706256091594696, 0.02138078399002552]"
cm-light,inpainted,47,863,839,0,0.1441737711429596,"[839, 979, 863, 580, 973]","[0.1441737711429596, 0.06383725255727768, 0.06154761463403702, 0.04289786517620087, 0.018135305494070053]"
cm-light,inpainted,48,839,328,0,0.15502925217151642,"[328, 863, 384, 682, 973]","[0.15502925217151642, 0.059760063886642456, 0.05317385867238045, 0.04811693727970123, 0.04733017459511757]"
cm-light,inpainted,49,257,395,0,0.1085149347782135,"[395, 276, 977, 104, 343]","[0.1085149347782135, 0.04419416934251785, 0.03733585402369499, 0.025740597397089005, 0.025673629716038704]"
cm-light,inpainted,50,185,646,0,0.10805318504571915,"[646, 330, 825, 269, 888]","[0.10805318504571915, 0.057429976761341095, 0.050014227628707886, 0.04292694851756096, 0.03716481104493141]"
cm-light,inpainted,51,489,975,0,0.13537564873695374,"[975, 979, 269, 580, 84]","[0.13537564873695374, 0.05756518617272377, 0.04223353788256645, 0.03138384968042374, 0.031310562044382095]"
cm-light,inpainted,52,609,825,0,0.036519747227430344,"[825, 271, 369, 329, 428]","[0.036519747227430344, 0.03044648841023445, 0.029212787747383118, 0.024778636172413826, 0.022166891023516655]"
cm-light,inpainted,53,847,979,0,0.15492130815982819,"[979, 329, 815, 671, 48]","[0.15492130815982819, 0.10188563168048859, 0.1004878580570221, 0.06616105884313583, 0.045603156089782715]"
cm-light,inpainted,54,544,84,0,0.08246102184057236,"[84, 378, 135, 336, 815]","[0.08246102184057236, 0.0527493916451931, 0.048340629786252975, 0.03901727870106697, 0.026910731568932533]"
cm-light,inpainted,55,179,815,0,0.2496216595172882,"[815, 979, 489, 329, 336]","[0.2496216595172882, 0.1330878734588623, 0.04975578561425209, 0.046752069145441055, 0.04599359259009361]"
cm-light,inpainted,56,174,825,0,0.05043686181306839,"[825, 295, 84, 671, 127]","[0.05043686181306839, 0.049502402544021606, 0.03289525583386421, 0.02966693416237831, 0.027627959847450256]"
cm-light,inpainted,57,349,839,0,0.17113140225410461,"[839, 979, 835, 525, 395]","[0.17113140225410461, 0.11262577027082443, 0.059822387993335724, 0.04671945050358772, 0.028474854305386543]"
cm-light,inpainted,58,277,815,0,0.08536835014820099,"[815, 81, 86, 85, 278]","[0.08536835014820099, 0.05619586631655693, 0.04413265734910965, 0.04232163727283478, 0.041042864322662354]"
cm-light,inpainted,59,518,979,0,0.1172160878777504,"[979, 974, 825, 646, 634]","[0.1172160878777504, 0.09776227176189423, 0.08416009694337845, 0.03844856098294258, 0.03736681491136551]"
cm-light,inpainted,60,958,425,0,0.3505301773548126,"[425, 958, 221, 829, 347]","[0.3505301773548126, 0.06158145144581795, 0.041053202003240585, 0.032646358013153076, 0.02554822713136673]"
cm-light,inpainted,61,385,386,0,0.4091203212738037,"[386, 649, 385, 9, 603]","[0.4091203212738037, 0.08462247252464294, 0.07708747684955597, 0.05718633905053139, 0.02803695760667324]"
cm-light,inpainted,62,830,825,0,0.05958625301718712,"[825, 84, 522, 621, 329]","[0.05958625301718712, 0.047620177268981934, 0.04713815823197365, 0.030353447422385216, 0.029458286240696907]"
cm-light,inpainted,63,132,331,0,0.1273924857378006,"[331, 336, 277, 815, 282]","[0.1273924857378006, 0.08463369309902191, 0.03796609118580818, 0.03441076725721359, 0.03169793263077736]"
cm-light,inpainted,64,354,912,0,0.5953954458236694,"[912, 703, 791, 825, 330]","[0.5953954458236694, 0.04551620036363602, 0.028939971700310707, 0.01550393644720316, 0.013752254657447338]"
cm-light,inpainted,65,879,975,0,0.08189141005277634,"[975, 974, 425, 912, 449]","[0.08189141005277634, 0.06928945332765579, 0.054146040230989456, 0.04819159209728241, 0.03287884220480919]"
cm-light,inpainted,66,807,347,0,0.16268736124038696,"[347, 839, 472, 646, 979]","[0.16268736124038696, 0.05068797990679741, 0.04082141071557999, 0.03782089427113533, 0.0331159271299839]"
cm-light,inpainted,67,863,863,1,0.763028621673584,"[863, 682, 832, 853, 649]","[0.763028621673584, 0.019831785932183266, 0.01514518540352583, 0.013256806880235672, 0.010151844471693039]"
cm-light,inpainted,68,821,979,0,0.9701531529426575,"[979, 970, 976, 972, 888]","[0.9701531529426575, 0.011921565048396587, 0.005608216859400272, 0.004736448172479868, 0.0027727445121854544]"
cm-light,inpainted,69,656,972,0,0.22486358880996704,"[972, 649, 6, 289, 475]","[0.22486358880996704, 0.17430981993675232, 0.041121914982795715, 0.03742160275578499, 0.033522043377161026]"
cm-light,inpainted,70,614,912,0,0.23750628530979156,"[912, 386, 236, 618, 908]","[0.23750628530979156, 0.10988669097423553, 0.08818872272968292, 0.06945770978927612, 0.03175320476293564]"
cm-light,inpainted,71,294,329,0,0.14687740802764893,"[329, 973, 649, 979, 336]","[0.14687740802764893, 0.07464127987623215, 0.060446374118328094, 0.04924840107560158, 0.04590738192200661]"
cm-light,inpainted,72,870,276,0,0.11486107856035233,"[276, 49, 340, 525, 271]","[0.11486107856035233, 0.061394836753606796, 0.055437248200178146, 0.03470961004495621, 0.02712605707347393]"
cm-light,inpainted,73,346,101,0,0.07375464588403702,"[101, 984, 425, 293, 979]","[0.07375464588403702, 0.062342312186956406, 0.046053528785705566, 0.03988553211092949, 0.03785524144768715]"
cm-light,inpainted,74,194,222,0,0.5576609969139099,"[222, 405, 257, 348, 660]","[0.5576609969139099, 0.05839492753148079, 0.024387983605265617, 0.020991481840610504, 0.015162707306444645]"
cm-light,inpainted,75,287,342,0,0.11085346341133118,"[342, 295, 390, 233, 649]","[0.11085346341133118, 0.091529980301857, 0.08528482168912888, 0.07526788860559464, 0.0419175922870636]"
cm-light,inpainted,76,295,347,0,0.055955830961465836,"[347, 649, 295, 84, 9]","[0.055955830961465836, 0.05512552335858345, 0.05199320614337921, 0.042214542627334595, 0.033673107624053955]"
cm-light,inpainted,77,92,92,1,0.21791142225265503,"[92, 307, 91, 321, 317]","[0.21791142225265503, 0.07724345475435257, 0.06509843468666077, 0.05493655800819397, 0.04947566241025925]"
cm-light,inpainted,78,17,311,0,0.09554190188646317,"[311, 989, 310, 14, 815]","[0.09554190188646317, 0.08459047973155975, 0.06815984100103378, 0.05526615306735039, 0.05055629462003708]"
cm-light,inpainted,79,105,89,0,0.2935694456100464,"[89, 17, 880, 105, 912]","[0.2935694456100464, 0.16100722551345825, 0.07055436074733734, 0.0658244863152504, 0.022748256102204323]"
cm-light,inpainted,80,356,448,0,0.18255957961082458,"[448, 799, 583, 904, 706]","[0.18255957961082458, 0.1307528167963028, 0.07623912394046783, 0.0488189160823822, 0.040856558829545975]"
cm-light,inpainted,81,14,95,0,0.4028800129890442,"[95, 14, 364, 381, 377]","[0.4028800129890442, 0.16057570278644562, 0.05474996566772461, 0.03480783849954605, 0.032194290310144424]"
cm-light,inpainted,82,378,30,0,0.06311553716659546,"[30, 364, 378, 379, 328]","[0.06311553716659546, 0.046776264905929565, 0.04131030663847923, 0.03431599587202072, 0.032486241310834885]"
cm-light,inpainted,83,59,378,0,0.1383824497461319,"[378, 381, 95, 364, 382]","[0.1383824497461319, 0.1281912475824356, 0.10452551394701004, 0.07919188588857651, 0.07811378687620163]"
cm-light,inpainted,84,95,95,1,0.4558127224445343,"[95, 313, 319, 59, 77]","[0.4558127224445343, 0.08565374463796616, 0.06581313163042068, 0.06342383474111557, 0.02940705232322216]"
cm-light,inpainted,85,95,994,0,0.10216562449932098,"[994, 64, 311, 984, 42]","[0.10216562449932098, 0.0877515897154808, 0.0707952007651329, 0.04445414990186691, 0.02821105159819126]"
cm-light,inpainted,86,379,375,0,0.09743652492761612,"[375, 381, 364, 379, 888]","[0.09743652492761612, 0.06690375506877899, 0.05881581827998161, 0.052198994904756546, 0.0452137291431427]"
cm-light,inpainted,87,382,14,0,0.18676990270614624,"[14, 96, 378, 91, 133]","[0.18676990270614624, 0.12976528704166412, 0.07805801182985306, 0.05297777056694031, 0.04861073195934296]"
cm-light,inpainted,88,10,11,0,0.20119117200374603,"[11, 92, 303, 16, 10]","[0.20119117200374603, 0.18080174922943115, 0.14005054533481598, 0.07038094848394394, 0.05684689059853554]"
cm-light,inpainted,89,383,140,0,0.17957405745983124,"[140, 139, 98, 137, 337]","[0.17957405745983124, 0.128880113363266, 0.11086948215961456, 0.05507497116923332, 0.04640989378094673]"
cm-light,inpainted,90,378,364,0,0.2963255047798157,"[364, 955, 378, 448, 379]","[0.2963255047798157, 0.1227777749300003, 0.09910432249307632, 0.06183316931128502, 0.050139520317316055]"
cm-light,inpainted,91,376,367,0,0.1528436243534088,"[367, 365, 376, 373, 372]","[0.1528436243534088, 0.09008320420980453, 0.07532743364572525, 0.07170505821704865, 0.056711360812187195]"
cm-light,inpainted,92,21,24,0,0.5793405771255493,"[24, 15, 379, 82, 22]","[0.5793405771255493, 0.0539819672703743, 0.04448645934462547, 0.03845618665218353, 0.030546385794878006]"
cm-light,inpainted,93,275,991,0,0.0756574422121048,"[991, 735, 84, 123, 489]","[0.0756574422121048, 0.038125764578580856, 0.03147744759917259, 0.031015954911708832, 0.02694585546851158]"
cm-light,inpainted,94,85,815,0,0.1993219405412674,"[815, 14, 373, 74, 18]","[0.1993219405412674, 0.10591764748096466, 0.06675837188959122, 0.06604962050914764, 0.060395367443561554]"
cm-light,inpainted,95,383,383,1,0.16956515610218048,"[383, 388, 365, 375, 369]","[0.16956515610218048, 0.04408826678991318, 0.041146788746118546, 0.039181239902973175, 0.03631946071982384]"
cm-light,inpainted,96,18,14,0,0.46211138367652893,"[14, 924, 738, 17, 91]","[0.46211138367652893, 0.12171350419521332, 0.029980748891830444, 0.02003592625260353, 0.015243995934724808]"
cm-light,inpainted,97,326,82,0,0.2001558393239975,"[82, 10, 13, 319, 14]","[0.2001558393239975, 0.17258478701114655, 0.043060652911663055, 0.04024096205830574, 0.034892067313194275]"
cm-light,inpainted,98,379,379,1,0.49224644899368286,"[379, 378, 383, 381, 105]","[0.49224644899368286, 0.09824135899543762, 0.09393872320652008, 0.04487551003694534, 0.03534911572933197]"
cm-light,inpainted,99,378,562,0,0.13559547066688538,"[562, 448, 406, 14, 88]","[0.13559547066688538, 0.1195640116930008, 0.07779794186353683, 0.07573766261339188, 0.058625467121601105]"
cm-light,inpainted,100,378,334,0,0.5382261276245117,"[334, 364, 380, 90, 82]","[0.5382261276245117, 0.05208257585763931, 0.04705457016825676, 0.033771757036447525, 0.032483991235494614]"
cm-light,inpainted,101,379,14,0,0.17611922323703766,"[14, 91, 13, 17, 10]","[0.17611922323703766, 0.13201744854450226, 0.10871603339910507, 0.07343611866235733, 0.054941028356552124]"
cm-light,inpainted,102,12,77,0,0.2631179392337799,"[77, 313, 142, 94, 311]","[0.2631179392337799, 0.24655090272426605, 0.1087227389216423, 0.07602798938751221, 0.06627897173166275]"
cm-light,inpainted,103,18,156,0,0.7598202228546143,"[156, 152, 250, 335, 81]","[0.7598202228546143, 0.09814081341028214, 0.041682325303554535, 0.025692841038107872, 0.020046964287757874]"
cm-light,inpainted,104,428,984,0,0.23453959822654724,"[984, 825, 25, 580, 716]","[0.23453959822654724, 0.06383079290390015, 0.04407433792948723, 0.03381584212183952, 0.028066201135516167]"
cm-light,inpainted,105,376,378,0,0.0877174362540245,"[378, 379, 955, 17, 381]","[0.0877174362540245, 0.07751438021659851, 0.06671428680419922, 0.041977912187576294, 0.03968768194317818]"
cm-light,inpainted,106,379,136,0,0.1813945770263672,"[136, 944, 946, 14, 131]","[0.1813945770263672, 0.10004584491252899, 0.09707962721586227, 0.08388147503137589, 0.06569375842809677]"
cm-light,inpainted,107,19,448,0,0.1801503598690033,"[448, 96, 55, 926, 998]","[0.1801503598690033, 0.10416831821203232, 0.05344134569168091, 0.04952368140220642, 0.041958797723054886]"
cm-light,inpainted,108,18,22,0,0.4855043888092041,"[22, 18, 374, 489, 23]","[0.4855043888092041, 0.05217120423913002, 0.04984239861369133, 0.03734920918941498, 0.025624999776482582]"
cm-light,inpainted,109,95,95,1,0.1556532233953476,"[95, 42, 53, 677, 311]","[0.1556532233953476, 0.1143864169716835, 0.056760985404253006, 0.04734143242239952, 0.04501499608159065]"
cm-light,inpainted,110,95,313,0,0.270263135433197,"[313, 96, 315, 91, 64]","[0.270263135433197, 0.15471670031547546, 0.09014240652322769, 0.06942328065633774, 0.06757397204637527]"
cm-light,inpainted,111,17,11,0,0.5315157175064087,"[11, 95, 15, 92, 16]","[0.5315157175064087, 0.26029708981513977, 0.02898947149515152, 0.028688371181488037, 0.027844145894050598]"
cm-light,inpainted,112,232,42,0,0.05423344671726227,"[42, 49, 489, 50, 58]","[0.05423344671726227, 0.04753272607922554, 0.022628387436270714, 0.01984117552638054, 0.016771074384450912]"
cm-light,inpainted,113,382,96,0,0.4243548810482025,"[96, 738, 315, 124, 77]","[0.4243548810482025, 0.12897968292236328, 0.07897049933671951, 0.045235130935907364, 0.033995769917964935]"
cm-light,inpainted,114,622,376,0,0.5728718638420105,"[376, 986, 988, 944, 382]","[0.5728718638420105, 0.06770475208759308, 0.04226197674870491, 0.03732673451304436, 0.02636004611849785]"
cm-light,inpainted,115,372,361,0,0.08086592704057693,"[361, 428, 329, 277, 327]","[0.08086592704057693, 0.04793725535273552, 0.033012744039297104, 0.026897337287664413, 0.02107524871826172]"
cm-light,inpainted,116,313,985,0,0.12240023165941238,"[985, 25, 325, 989, 951]","[0.12240023165941238, 0.06763071566820145, 0.062150511890649796, 0.05835232883691788, 0.045527368783950806]"
cm-light,inpainted,117,18,275,0,0.3109147846698761,"[275, 364, 276, 272, 109]","[0.3109147846698761, 0.05836436524987221, 0.047277435660362244, 0.04375023767352104, 0.04162295162677765]"
cm-light,inpainted,118,919,580,0,0.10713335126638412,"[580, 381, 374, 368, 733]","[0.10713335126638412, 0.08269225805997849, 0.07726775854825974, 0.0588672012090683, 0.05705779418349266]"
cm-light,inpainted,119,92,21,0,0.0970979779958725,"[21, 23, 22, 136, 94]","[0.0970979779958725, 0.08275936543941498, 0.0793132483959198, 0.07418224960565567, 0.06290586292743683]"
cm-light,inpainted,120,75,373,0,0.14087960124015808,"[373, 372, 272, 287, 270]","[0.14087960124015808, 0.11739261448383331, 0.07870491594076157, 0.05555010959506035, 0.04951710253953934]"
cm-light,inpainted,121,379,379,1,0.22611545026302338,"[379, 93, 364, 96, 380]","[0.22611545026302338, 0.1224038377404213, 0.08900798112154007, 0.07543541491031647, 0.04395472630858421]"
cm-light,inpainted,122,272,331,0,0.265799343585968,"[331, 82, 14, 15, 81]","[0.265799343585968, 0.13700340688228607, 0.09298323094844818, 0.05540888383984566, 0.04519017040729523]"
cm-light,inpainted,123,86,984,0,0.07588890939950943,"[984, 348, 973, 839, 970]","[0.07588890939950943, 0.07127927243709564, 0.03852178156375885, 0.03452610597014427, 0.03373517468571663]"
cm-light,inpainted,124,275,839,0,0.1068199872970581,"[839, 991, 410, 815, 735]","[0.1068199872970581, 0.09827920794487, 0.07292366027832031, 0.02681715227663517, 0.023951563984155655]"
cm-light,inpainted,125,387,912,0,0.4046218991279602,"[912, 395, 616, 391, 318]","[0.4046218991279602, 0.08290215581655502, 0.06677620857954025, 0.0622587725520134, 0.037593044340610504]"
cm-light,inpainted,126,12,115,0,0.25570520758628845,"[115, 94, 989, 74, 325]","[0.25570520758628845, 0.1508788764476776, 0.09421583265066147, 0.07195273041725159, 0.06636198610067368]"
cm-light,inpainted,127,17,12,0,0.3088691830635071,"[12, 94, 17, 10, 74]","[0.3088691830635071, 0.26447996497154236, 0.1461741179227829, 0.03918245807290077, 0.03600398451089859]"
cm-light,inpainted,128,899,703,0,0.1488712579011917,"[703, 912, 26, 580, 839]","[0.1488712579011917, 0.13496100902557373, 0.07154186815023422, 0.049161046743392944, 0.04612579569220543]"
cm-light,inpainted,129,365,9,0,0.13158568739891052,"[9, 912, 77, 384, 269]","[0.13158568739891052, 0.11915016919374466, 0.05452129989862442, 0.04943434149026871, 0.04460884630680084]"
cm-light,inpainted,130,335,84,0,0.16905860602855682,"[84, 46, 47, 82, 43]","[0.16905860602855682, 0.08752688020467758, 0.05069659277796745, 0.047374311834573746, 0.04088094085454941]"
cm-light,inpainted,131,23,81,0,0.26842159032821655,"[81, 143, 979, 991, 279]","[0.26842159032821655, 0.06290630251169205, 0.05247844010591507, 0.026282934471964836, 0.022430693730711937]"
cm-light,inpainted,132,379,682,0,0.3772367835044861,"[682, 442, 777, 821, 145]","[0.3772367835044861, 0.17518696188926697, 0.12883372604846954, 0.04454188048839569, 0.03766312077641487]"
cm-light,inpainted,133,988,988,1,0.15951769053936005,"[988, 716, 131, 764, 847]","[0.15951769053936005, 0.07044781744480133, 0.05545346811413765, 0.0480765663087368, 0.03582283481955528]"
cm-light,inpainted,134,988,16,0,0.873239278793335,"[16, 92, 315, 95, 55]","[0.873239278793335, 0.08149531483650208, 0.006173401139676571, 0.0051856315694749355, 0.005134120583534241]"
cm-light,inpainted,135,17,14,0,0.9116904735565186,"[14, 10, 15, 989, 95]","[0.9116904735565186, 0.023200176656246185, 0.015663674101233482, 0.008212083019316196, 0.005571733228862286]"
cm-light,inpainted,136,18,364,0,0.20963874459266663,"[364, 90, 368, 380, 381]","[0.20963874459266663, 0.07384391129016876, 0.0711422935128212, 0.0585249625146389, 0.055408578366041183]"
cm-light,inpainted,137,39,378,0,0.2888745665550232,"[378, 96, 943, 382, 12]","[0.2888745665550232, 0.1056346446275711, 0.04910869896411896, 0.046546824276447296, 0.046073559671640396]"
cm-light,inpainted,138,335,303,0,0.2712593972682953,"[303, 14, 302, 943, 300]","[0.2712593972682953, 0.0843750536441803, 0.047794315963983536, 0.03991841524839401, 0.03133172541856766]"
cm-light,inpainted,139,376,374,0,0.099339060485363,"[374, 448, 815, 24, 580]","[0.099339060485363, 0.09628702700138092, 0.06547442823648453, 0.047988466918468475, 0.03980322927236557]"
cm-light,inpainted,140,18,79,0,0.10158265382051468,"[79, 131, 337, 133, 299]","[0.10158265382051468, 0.09483935683965683, 0.0703454315662384, 0.06432991474866867, 0.04044732823967934]"
cm-light,inpainted,141,134,272,0,0.14971314370632172,"[272, 142, 20, 287, 140]","[0.14971314370632172, 0.09986493736505508, 0.056701384484767914, 0.05226745083928108, 0.040899522602558136]"
cm-light,inpainted,142,294,972,0,0.4680464267730713,"[972, 976, 970, 2, 973]","[0.4680464267730713, 0.178024023771286, 0.06447504460811615, 0.04839159548282623, 0.04433489963412285]"
cm-light,inpainted,143,472,458,0,0.07032841444015503,"[458, 449, 975, 472, 913]","[0.07032841444015503, 0.06327900290489197, 0.06025476008653641, 0.05271322652697563, 0.03924119099974632]"
cm-light,inpainted,144,354,703,0,0.20711234211921692,"[703, 977, 142, 525, 718]","[0.20711234211921692, 0.08837930113077164, 0.06554088741540909, 0.06177559122443199, 0.053017545491456985]"
