model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
base,object,24,132,132,1,0.5790400505065918,"[132, 89, 87, 127, 129]","[0.5790400505065918, 0.20806792378425598, 0.09177589416503906, 0.05064867064356804, 0.02411803975701332]"
base,object,25,122,723,0,0.1696009337902069,"[723, 989, 584, 11, 679]","[0.1696009337902069, 0.1061500534415245, 0.1055072546005249, 0.07039118558168411, 0.0479232519865036]"
base,object,26,12,319,0,0.1261208951473236,"[319, 141, 320, 92, 129]","[0.1261208951473236, 0.10086880624294281, 0.09079946577548981, 0.06190449744462967, 0.04767996072769165]"
base,object,27,679,679,1,0.7942801117897034,"[679, 645, 73, 815, 488]","[0.7942801117897034, 0.09661143273115158, 0.0297163724899292, 0.023952355608344078, 0.013228870928287506]"
base,object,28,23,21,0,0.6229280233383179,"[21, 138, 23, 144, 131]","[0.6229280233383179, 0.1841779202222824, 0.035927869379520416, 0.021882569417357445, 0.015166029334068298]"
base,object,29,937,924,0,0.2692286968231201,"[924, 909, 567, 813, 544]","[0.2692286968231201, 0.17124348878860474, 0.12297972291707993, 0.11445656418800354, 0.10151416063308716]"
base,object,30,679,679,1,0.14022384583950043,"[679, 417, 89, 456, 681]","[0.14022384583950043, 0.13121116161346436, 0.059753596782684326, 0.04200848191976547, 0.03139349818229675]"
base,object,31,335,182,0,0.1478353589773178,"[182, 94, 261, 174, 260]","[0.1478353589773178, 0.13242149353027344, 0.09485413879156113, 0.044691119343042374, 0.029704855754971504]"
base,object,32,76,128,0,0.34131306409835815,"[128, 895, 75, 18, 131]","[0.34131306409835815, 0.09966099262237549, 0.056654222309589386, 0.052625298500061035, 0.03911704942584038]"
base,object,33,851,592,0,0.37869516015052795,"[592, 818, 505, 899, 647]","[0.37869516015052795, 0.12726745009422302, 0.045553043484687805, 0.02800268679857254, 0.02573692984879017]"
base,object,34,770,922,0,0.6127601861953735,"[922, 685, 794, 446, 667]","[0.6127601861953735, 0.09785144031047821, 0.030056407675147057, 0.018339239060878754, 0.01053838711231947]"
base,object,35,122,121,0,0.2109260857105255,"[121, 989, 10, 15, 90]","[0.2109260857105255, 0.17630375921726227, 0.17019930481910706, 0.082923524081707, 0.03565775230526924]"
base,object,36,712,712,1,0.9548709392547607,"[712, 971, 572, 618, 787]","[0.9548709392547607, 0.023882944136857986, 0.005679825320839882, 0.002050834009423852, 0.0018332225736230612]"
base,object,37,852,574,0,0.3124859929084778,"[574, 714, 429, 988, 852]","[0.3124859929084778, 0.11058508604764938, 0.10660400986671448, 0.10525739192962646, 0.10310740023851395]"
base,object,38,12,92,0,0.3372870087623596,"[92, 127, 141, 319, 10]","[0.3372870087623596, 0.1814359873533249, 0.07134611159563065, 0.054554533213377, 0.02583654783666134]"
base,object,39,849,849,1,0.31225576996803284,"[849, 787, 818, 899, 758]","[0.31225576996803284, 0.13755163550376892, 0.11894252896308899, 0.07248372584581375, 0.042968738824129105]"
base,object,40,606,726,0,0.24942351877689362,"[726, 600, 505, 812, 587]","[0.24942351877689362, 0.09721630066633224, 0.07047703117132187, 0.06056883558630943, 0.03086436726152897]"
base,object,41,87,87,1,0.9819152355194092,"[87, 783, 701, 23, 134]","[0.9819152355194092, 0.0021960216108709574, 0.0020717945881187916, 0.0014439310180023313, 0.0012532899854704738]"
base,object,42,491,491,1,0.9857839345932007,"[491, 740, 613, 595, 830]","[0.9857839345932007, 0.00618945574387908, 0.0009934438858181238, 0.0008160468423739076, 0.0007360777817666531]"
base,object,43,964,931,0,0.5875673294067383,"[931, 964, 935, 965, 962]","[0.5875673294067383, 0.11958301067352295, 0.09597080200910568, 0.03996283933520317, 0.03851271793246269]"
base,object,44,635,426,0,0.7955482602119446,"[426, 892, 818, 635, 826]","[0.7955482602119446, 0.0883360281586647, 0.02907109633088112, 0.024774154648184776, 0.006926458794623613]"
base,object,45,335,335,1,0.11264839768409729,"[335, 43, 266, 267, 380]","[0.11264839768409729, 0.10230289399623871, 0.07152314484119415, 0.06517612189054489, 0.0517846904695034]"
base,object,46,825,87,0,0.7981750965118408,"[87, 42, 81, 39, 80]","[0.7981750965118408, 0.037056814879179, 0.03218793869018555, 0.016794148832559586, 0.013624485582113266]"
base,object,47,863,863,1,0.43444788455963135,"[863, 883, 862, 697, 572]","[0.43444788455963135, 0.12404348701238632, 0.05869835987687111, 0.04500031843781471, 0.04299287125468254]"
base,object,48,839,319,0,0.13689786195755005,"[319, 42, 404, 320, 47]","[0.13689786195755005, 0.13182148337364197, 0.0970480889081955, 0.07784881442785263, 0.03106178715825081]"
base,object,49,257,89,0,0.20977121591567993,"[89, 127, 146, 132, 938]","[0.20977121591567993, 0.19669175148010254, 0.08842354267835617, 0.04680570214986801, 0.04320498928427696]"
base,object,50,185,701,0,0.19772683084011078,"[701, 12, 42, 989, 10]","[0.19772683084011078, 0.13955125212669373, 0.05114364251494408, 0.04194144159555435, 0.03838232159614563]"
base,object,51,489,842,0,0.09846832603216171,"[842, 831, 489, 873, 913]","[0.09846832603216171, 0.04891248419880867, 0.04836444556713104, 0.04419468715786934, 0.028985921293497086]"
base,object,52,609,701,0,0.08407222479581833,"[701, 417, 805, 635, 771]","[0.08407222479581833, 0.06980022042989731, 0.05962381139397621, 0.043209224939346313, 0.03774327412247658]"
base,object,53,847,584,0,0.11081754416227341,"[584, 10, 701, 783, 42]","[0.11081754416227341, 0.07653205841779709, 0.07425916939973831, 0.05182642489671707, 0.04958922788500786]"
base,object,54,544,87,0,0.07757990062236786,"[87, 128, 350, 774, 85]","[0.07757990062236786, 0.034990884363651276, 0.032221607863903046, 0.02951859124004841, 0.025728346779942513]"
base,object,55,179,22,0,0.3237517774105072,"[22, 143, 21, 128, 80]","[0.3237517774105072, 0.21239572763442993, 0.10704348981380463, 0.061028022319078445, 0.045649025589227676]"
base,object,56,174,701,0,0.2848978638648987,"[701, 418, 783, 584, 319]","[0.2848978638648987, 0.09877486526966095, 0.0598619282245636, 0.026579607278108597, 0.023468874394893646]"
base,object,57,349,129,0,0.7313652038574219,"[129, 127, 92, 21, 132]","[0.7313652038574219, 0.24433967471122742, 0.004921033512800932, 0.004688474349677563, 0.00434565544128418]"
base,object,58,277,92,0,0.26050281524658203,"[92, 129, 277, 11, 42]","[0.26050281524658203, 0.11552843451499939, 0.09617403149604797, 0.0923687294125557, 0.0600939579308033]"
base,object,59,518,701,0,0.5478107929229736,"[701, 417, 610, 600, 841]","[0.5478107929229736, 0.15494918823242188, 0.027006473392248154, 0.02377576194703579, 0.022826775908470154]"
base,object,60,958,701,0,0.26269960403442383,"[701, 405, 662, 920, 840]","[0.26269960403442383, 0.20461505651474, 0.08354553580284119, 0.046614427119493484, 0.036104995757341385]"
base,object,61,385,354,0,0.3442069888114929,"[354, 129, 348, 349, 178]","[0.3442069888114929, 0.22979038953781128, 0.08521882444620132, 0.08172787725925446, 0.06725309789180756]"
base,object,62,830,131,0,0.30115294456481934,"[131, 134, 128, 132, 432]","[0.30115294456481934, 0.07042442262172699, 0.04012748599052429, 0.038228411227464676, 0.035164687782526016]"
base,object,63,132,132,1,0.5308813452720642,"[132, 129, 89, 127, 134]","[0.5308813452720642, 0.2142174392938614, 0.1802089661359787, 0.06464479863643646, 0.002586374059319496]"
base,object,64,354,354,1,0.4965088963508606,"[354, 349, 126, 134, 127]","[0.4965088963508606, 0.16417624056339264, 0.13734272122383118, 0.04053521901369095, 0.03439175337553024]"
base,object,65,879,908,0,0.0774780809879303,"[908, 751, 895, 610, 679]","[0.0774780809879303, 0.07007469981908798, 0.06096486374735832, 0.04554126039147377, 0.04551132395863533]"
base,object,66,807,807,1,0.1553686261177063,"[807, 699, 893, 718, 701]","[0.1553686261177063, 0.10277870297431946, 0.090533547103405, 0.07943888008594513, 0.06955714523792267]"
base,object,67,863,668,0,0.24693287909030914,"[668, 403, 517, 863, 783]","[0.24693287909030914, 0.0886778011918068, 0.07831552624702454, 0.06821022927761078, 0.046835966408252716]"
base,object,68,821,129,0,0.0595688670873642,"[129, 92, 600, 517, 534]","[0.0595688670873642, 0.050514403730630875, 0.042956944555044174, 0.033978693187236786, 0.03284897655248642]"
base,object,69,656,418,0,0.11975385248661041,"[418, 481, 767, 710, 812]","[0.11975385248661041, 0.06278139352798462, 0.062260281294584274, 0.059744056314229965, 0.04984714090824127]"
base,object,70,614,88,0,0.2505002021789551,"[88, 17, 461, 89, 21]","[0.2505002021789551, 0.11532247811555862, 0.10525456815958023, 0.06588609516620636, 0.05864895135164261]"
base,object,71,294,23,0,0.24567574262619019,"[23, 182, 233, 21, 87]","[0.24567574262619019, 0.08709541708230972, 0.07030556350946426, 0.05781959369778633, 0.03811857849359512]"
base,object,72,870,127,0,0.27506566047668457,"[127, 81, 89, 138, 16]","[0.27506566047668457, 0.07983680069446564, 0.07456860691308975, 0.0664936900138855, 0.04938060790300369]"
base,object,73,346,354,0,0.28150075674057007,"[354, 129, 89, 92, 349]","[0.28150075674057007, 0.1617664098739624, 0.14605669677257538, 0.07154393196105957, 0.03310558199882507]"
base,object,74,194,196,0,0.3609301447868347,"[196, 189, 198, 177, 187]","[0.3609301447868347, 0.11172876507043839, 0.0846501886844635, 0.059565261006355286, 0.059009190648794174]"
base,object,75,287,287,1,0.6269660592079163,"[287, 293, 533, 324, 285]","[0.6269660592079163, 0.10317032784223557, 0.037888605147600174, 0.027261368930339813, 0.02431783452630043]"
base,object,76,295,87,0,0.29651910066604614,"[87, 367, 267, 206, 221]","[0.29651910066604614, 0.07076602429151535, 0.051690101623535156, 0.0412449911236763, 0.031966451555490494]"
base,object,77,92,319,0,0.43789032101631165,"[319, 129, 320, 92, 141]","[0.43789032101631165, 0.16228139400482178, 0.06380006670951843, 0.04933031648397446, 0.03126819059252739]"
base,object,78,17,701,0,0.7082086801528931,"[701, 42, 319, 946, 723]","[0.7082086801528931, 0.07003888487815857, 0.01859351433813572, 0.011294241063296795, 0.010287703014910221]"
base,object,79,105,87,0,0.24972638487815857,"[87, 21, 23, 16, 22]","[0.24972638487815857, 0.19305551052093506, 0.042516183108091354, 0.03832175210118294, 0.03685365244746208]"
base,object,80,356,350,0,0.34338223934173584,"[350, 209, 21, 276, 243]","[0.34338223934173584, 0.21718131005764008, 0.09368962794542313, 0.06943345814943314, 0.05230027437210083]"
base,object,81,14,701,0,0.4363355338573456,"[701, 89, 87, 21, 783]","[0.4363355338573456, 0.05841318145394325, 0.052966829389333725, 0.03191198408603668, 0.026557255536317825]"
base,object,82,378,701,0,0.5260601043701172,"[701, 21, 23, 850, 600]","[0.5260601043701172, 0.12541162967681885, 0.07671137899160385, 0.01838502660393715, 0.015179679729044437]"
base,object,83,59,131,0,0.19018206000328064,"[131, 129, 132, 59, 127]","[0.19018206000328064, 0.18708845973014832, 0.16187867522239685, 0.10375965386629105, 0.035555072128772736]"
base,object,84,95,94,0,0.6965380907058716,"[94, 95, 989, 21, 307]","[0.6965380907058716, 0.21928687393665314, 0.012378411367535591, 0.005461968015879393, 0.0045809997245669365]"
base,object,85,95,92,0,0.5707082152366638,"[92, 95, 94, 21, 10]","[0.5707082152366638, 0.09053359925746918, 0.07456570863723755, 0.07085546106100082, 0.03790092095732689]"
base,object,86,379,128,0,0.43722566962242126,"[128, 93, 701, 350, 96]","[0.43722566962242126, 0.12784309685230255, 0.1237635612487793, 0.05455658212304115, 0.028824053704738617]"
base,object,87,382,87,0,0.6529216170310974,"[87, 382, 171, 151, 253]","[0.6529216170310974, 0.23576189577579498, 0.027708642184734344, 0.009785776026546955, 0.007613956928253174]"
base,object,88,10,10,1,0.9032359719276428,"[10, 11, 701, 12, 301]","[0.9032359719276428, 0.02760324440896511, 0.018005970865488052, 0.008138257078826427, 0.007929774932563305]"
base,object,89,383,383,1,0.7376214861869812,"[383, 384, 105, 350, 174]","[0.7376214861869812, 0.10973964631557465, 0.047933608293533325, 0.02051599882543087, 0.009419991634786129]"
base,object,90,378,701,0,0.4418018162250519,"[701, 417, 21, 94, 23]","[0.4418018162250519, 0.06269878149032593, 0.0433068610727787, 0.030270079150795937, 0.026841534301638603]"
base,object,91,376,89,0,0.3425314724445343,"[89, 129, 21, 22, 87]","[0.3425314724445343, 0.17877711355686188, 0.17512992024421692, 0.049004409462213516, 0.04212029650807381]"
base,object,92,21,701,0,0.28804120421409607,"[701, 138, 81, 21, 23]","[0.28804120421409607, 0.10473361611366272, 0.07381731271743774, 0.03196275979280472, 0.023940255865454674]"
base,object,93,275,23,0,0.08783095329999924,"[23, 991, 21, 277, 374]","[0.08783095329999924, 0.08239226788282394, 0.06134331226348877, 0.035341113805770874, 0.03505174443125725]"
base,object,94,85,128,0,0.1570574790239334,"[128, 131, 132, 13, 141]","[0.1570574790239334, 0.13570120930671692, 0.13053806126117706, 0.07255829125642776, 0.06467324495315552]"
base,object,95,383,299,0,0.18052469193935394,"[299, 42, 350, 883, 17]","[0.18052469193935394, 0.142266184091568, 0.04911896213889122, 0.04493118077516556, 0.036168694496154785]"
base,object,96,18,87,0,0.4238072633743286,"[87, 18, 740, 872, 895]","[0.4238072633743286, 0.1184249222278595, 0.04940721392631531, 0.03625521808862686, 0.030817067250609398]"
base,object,97,326,326,1,0.9660921692848206,"[326, 701, 141, 288, 140]","[0.9660921692848206, 0.011358686722815037, 0.0020910350140184164, 0.0015716786729171872, 0.0014266964280977845]"
base,object,98,379,128,0,0.13802188634872437,"[128, 87, 103, 233, 413]","[0.13802188634872437, 0.12456841766834259, 0.058170709758996964, 0.04647055268287659, 0.037611182779073715]"
base,object,99,378,87,0,0.333414226770401,"[87, 128, 143, 23, 21]","[0.333414226770401, 0.22069767117500305, 0.1324315369129181, 0.04533816874027252, 0.030155854299664497]"
base,object,100,378,701,0,0.6926044821739197,"[701, 81, 21, 23, 128]","[0.6926044821739197, 0.0394558310508728, 0.02701287902891636, 0.022585056722164154, 0.015050969086587429]"
base,object,101,379,368,0,0.2078784853219986,"[368, 367, 10, 21, 94]","[0.2078784853219986, 0.18538957834243774, 0.1698937714099884, 0.03777684271335602, 0.029319001361727715]"
base,object,102,12,12,1,0.97454833984375,"[12, 10, 140, 15, 13]","[0.97454833984375, 0.008795330300927162, 0.005770401563495398, 0.002988011809065938, 0.0019056058954447508]"
base,object,103,18,143,0,0.1529112458229065,"[143, 132, 131, 128, 144]","[0.1529112458229065, 0.10702650994062424, 0.09932102262973785, 0.08944139629602432, 0.0701015368103981]"
base,object,104,428,584,0,0.18408872187137604,"[584, 723, 319, 94, 45]","[0.18408872187137604, 0.14561519026756287, 0.08059731870889664, 0.04666215926408768, 0.03838213160634041]"
base,object,105,376,22,0,0.19385886192321777,"[22, 21, 701, 11, 89]","[0.19385886192321777, 0.18380200862884521, 0.12662644684314728, 0.07778852432966232, 0.06683100014925003]"
base,object,106,379,701,0,0.15445545315742493,"[701, 21, 87, 126, 23]","[0.15445545315742493, 0.14445599913597107, 0.12997612357139587, 0.056877970695495605, 0.042855892330408096]"
base,object,107,19,92,0,0.6245899796485901,"[92, 11, 129, 128, 10]","[0.6245899796485901, 0.1692960262298584, 0.03269943594932556, 0.02798766829073429, 0.025671686977148056]"
base,object,108,18,701,0,0.27905726432800293,"[701, 87, 89, 321, 517]","[0.27905726432800293, 0.1420259326696396, 0.08485860377550125, 0.034967076033353806, 0.032951470464468]"
base,object,109,95,95,1,0.6534196138381958,"[95, 92, 10, 94, 12]","[0.6534196138381958, 0.13424578309059143, 0.10478579998016357, 0.04818025231361389, 0.013087566941976547]"
base,object,110,95,92,0,0.22629116475582123,"[92, 701, 21, 417, 319]","[0.22629116475582123, 0.1498350203037262, 0.05240890011191368, 0.04030855372548103, 0.034815046936273575]"
base,object,111,17,92,0,0.6180665493011475,"[92, 94, 16, 17, 129]","[0.6180665493011475, 0.06239042803645134, 0.04381098970770836, 0.019600307568907738, 0.014996860176324844]"
base,object,112,232,232,1,0.5392147302627563,"[232, 196, 217, 239, 200]","[0.5392147302627563, 0.18247516453266144, 0.1179896667599678, 0.06476698070764542, 0.016969159245491028]"
base,object,113,382,382,1,0.22106952965259552,"[382, 335, 373, 274, 376]","[0.22106952965259552, 0.18937556445598602, 0.04962269589304924, 0.02889135107398033, 0.027007216587662697]"
base,object,114,622,418,0,0.3690435588359833,"[418, 892, 89, 600, 589]","[0.3690435588359833, 0.04134051874279976, 0.028219865635037422, 0.02567838504910469, 0.02500971406698227]"
base,object,115,372,280,0,0.266460657119751,"[280, 298, 335, 225, 43]","[0.266460657119751, 0.16609814763069153, 0.07316000014543533, 0.03286866843700409, 0.03236961364746094]"
base,object,116,313,313,1,0.4572370946407318,"[313, 892, 141, 456, 733]","[0.4572370946407318, 0.1877540946006775, 0.15125088393688202, 0.040933359414339066, 0.027660390362143517]"
base,object,117,18,143,0,0.45934000611305237,"[143, 21, 895, 701, 404]","[0.45934000611305237, 0.1037367656826973, 0.10333440452814102, 0.08232678472995758, 0.0741460919380188]"
base,object,118,919,919,1,0.7102956175804138,"[919, 921, 520, 892, 781]","[0.7102956175804138, 0.0189608596265316, 0.01517864316701889, 0.012577550485730171, 0.010364606976509094]"
base,object,119,92,92,1,0.9346904754638672,"[92, 21, 129, 93, 94]","[0.9346904754638672, 0.009706469252705574, 0.00881863571703434, 0.006409065332263708, 0.004480064380913973]"
base,object,120,75,94,0,0.25763145089149475,"[94, 128, 92, 134, 23]","[0.25763145089149475, 0.1419573426246643, 0.10812415927648544, 0.08625005930662155, 0.047179896384477615]"
base,object,121,379,128,0,0.22156459093093872,"[128, 42, 93, 94, 416]","[0.22156459093093872, 0.11134955286979675, 0.0544438399374485, 0.03974268212914467, 0.03224492818117142]"
base,object,122,272,189,0,0.4053766131401062,"[189, 21, 188, 10, 280]","[0.4053766131401062, 0.06591609120368958, 0.03774813935160637, 0.03341704607009888, 0.026569923385977745]"
base,object,123,86,701,0,0.2293398082256317,"[701, 92, 11, 127, 21]","[0.2293398082256317, 0.1363970935344696, 0.08087845891714096, 0.07196196168661118, 0.048721861094236374]"
base,object,124,275,21,0,0.1658751517534256,"[21, 22, 170, 94, 354]","[0.1658751517534256, 0.1134442463517189, 0.07089512795209885, 0.05895758420228958, 0.0494355745613575]"
base,object,125,387,87,0,0.16816486418247223,"[87, 89, 21, 11, 42]","[0.16816486418247223, 0.09773924201726913, 0.06853736191987991, 0.059537146240472794, 0.05953672155737877]"
base,object,126,12,11,0,0.3177395462989807,"[11, 701, 42, 90, 12]","[0.3177395462989807, 0.2561156749725342, 0.11734633147716522, 0.03940717130899429, 0.038977570831775665]"
base,object,127,17,87,0,0.27136871218681335,"[87, 524, 461, 818, 812]","[0.27136871218681335, 0.09664900600910187, 0.07309315353631973, 0.040469445288181305, 0.038904182612895966]"
base,object,128,899,883,0,0.24819700419902802,"[883, 953, 725, 441, 946]","[0.24819700419902802, 0.09499688446521759, 0.07302965968847275, 0.06041497737169266, 0.041641052812337875]"
base,object,129,365,616,0,0.09067006409168243,"[616, 12, 42, 299, 43]","[0.09067006409168243, 0.07642696052789688, 0.07515271008014679, 0.052240677177906036, 0.04702264070510864]"
base,object,130,335,701,0,0.18303182721138,"[701, 42, 92, 319, 81]","[0.18303182721138, 0.18288038671016693, 0.0950845256447792, 0.06378743797540665, 0.04713079705834389]"
base,object,131,23,138,0,0.22436116635799408,"[138, 42, 17, 93, 87]","[0.22436116635799408, 0.12635104358196259, 0.08536702394485474, 0.05165707692503929, 0.04702381417155266]"
base,object,132,379,21,0,0.18595317006111145,"[21, 701, 23, 22, 895]","[0.18595317006111145, 0.13484162092208862, 0.1311095654964447, 0.0942162498831749, 0.05883175879716873]"
base,object,133,988,701,0,0.8227884769439697,"[701, 417, 42, 418, 319]","[0.8227884769439697, 0.02369055338203907, 0.012886861339211464, 0.010457993485033512, 0.006812385283410549]"
base,object,134,988,89,0,0.186361163854599,"[89, 132, 417, 701, 22]","[0.186361163854599, 0.11500182747840881, 0.10853580385446548, 0.08714204281568527, 0.04190589860081673]"
base,object,135,17,127,0,0.3268868327140808,"[127, 701, 132, 129, 144]","[0.3268868327140808, 0.16615071892738342, 0.07272348552942276, 0.06786322593688965, 0.05557168275117874]"
base,object,136,18,127,0,0.15109005570411682,"[127, 18, 128, 92, 146]","[0.15109005570411682, 0.1475890725851059, 0.13311822712421417, 0.10165893286466599, 0.047349024564027786]"
base,object,137,39,701,0,0.08239956200122833,"[701, 92, 23, 21, 783]","[0.08239956200122833, 0.06808796525001526, 0.06541813910007477, 0.06201727315783501, 0.05926189571619034]"
base,object,138,335,42,0,0.19113866984844208,"[42, 11, 12, 13, 319]","[0.19113866984844208, 0.12091486901044846, 0.0721672773361206, 0.0661374181509018, 0.04561997577548027]"
base,object,139,376,92,0,0.3105848431587219,"[92, 701, 89, 42, 11]","[0.3105848431587219, 0.1272834986448288, 0.06540892273187637, 0.05821624770760536, 0.046469271183013916]"
base,object,140,18,143,0,0.40088537335395813,"[143, 701, 895, 127, 99]","[0.40088537335395813, 0.12615559995174408, 0.05932382494211197, 0.03754645958542824, 0.029783984646201134]"
base,object,141,134,127,0,0.4904579222202301,"[127, 132, 89, 129, 146]","[0.4904579222202301, 0.19524145126342773, 0.1623978167772293, 0.10776973515748978, 0.018680192530155182]"
base,object,142,294,9,0,0.18247824907302856,"[9, 21, 22, 23, 701]","[0.18247824907302856, 0.09463442862033844, 0.09003157168626785, 0.04778226837515831, 0.04714483767747879]"
base,object,143,472,132,0,0.18320247530937195,"[132, 701, 405, 404, 127]","[0.18320247530937195, 0.1555691361427307, 0.08299346268177032, 0.08088619261980057, 0.06199595704674721]"
base,object,144,354,354,1,0.9902811050415039,"[354, 351, 129, 136, 209]","[0.9902811050415039, 0.0019627760630100965, 0.00090694212121889, 0.0007124707917682827, 0.0005430218880064785]"
base,object,145,134,141,0,0.2995127737522125,"[141, 140, 307, 142, 134]","[0.2995127737522125, 0.16800600290298462, 0.16800567507743835, 0.14857447147369385, 0.02907339669764042]"
base,object,146,821,319,0,0.254349946975708,"[319, 93, 92, 59, 320]","[0.254349946975708, 0.07500157505273819, 0.07310037314891815, 0.06035081297159195, 0.05261201411485672]"
base,object,147,391,127,0,0.2622462213039398,"[127, 138, 129, 89, 132]","[0.2622462213039398, 0.1648305505514145, 0.13024988770484924, 0.11718125641345978, 0.0939834713935852]"
base,object,148,391,127,0,0.1529483199119568,"[127, 92, 317, 129, 138]","[0.1529483199119568, 0.09914407134056091, 0.09882359206676483, 0.07528656721115112, 0.06482728570699692]"
base,object,149,821,818,0,0.17401191592216492,"[818, 840, 777, 807, 87]","[0.17401191592216492, 0.08679790794849396, 0.05272180587053299, 0.045289602130651474, 0.0434674397110939]"
base,object,150,576,883,0,0.11836188286542892,"[883, 863, 524, 776, 517]","[0.11836188286542892, 0.04462676867842674, 0.04156022146344185, 0.038769304752349854, 0.0330127589404583]"
base,object,151,140,141,0,0.4256032109260559,"[141, 99, 94, 140, 21]","[0.4256032109260559, 0.08972561359405518, 0.05543989688158035, 0.0528515987098217, 0.05191256105899811]"
base,object,152,852,94,0,0.0971079021692276,"[94, 139, 36, 316, 10]","[0.0971079021692276, 0.09551608562469482, 0.06657885760068893, 0.06266482174396515, 0.05445597693324089]"
base,object,153,576,127,0,0.2695736289024353,"[127, 319, 404, 131, 92]","[0.2695736289024353, 0.1152176558971405, 0.07423030585050583, 0.05023612454533577, 0.03300930932164192]"
