model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
base,original,14,338,338,1,0.8802797198295593,"[338, 241, 238, 256, 223]","[0.8802797198295593, 0.027397196739912033, 0.011304805055260658, 0.010355398058891296, 0.009971831925213337]"
base,original,15,17,11,0,0.1738177090883255,"[11, 17, 830, 674, 784]","[0.1738177090883255, 0.08848536759614944, 0.08043655753135681, 0.048345472663640976, 0.03452539071440697]"
base,original,16,363,692,0,0.17923489212989807,"[692, 984, 549, 934, 209]","[0.17923489212989807, 0.0894540548324585, 0.038050271570682526, 0.0360279381275177, 0.030462300404906273]"
base,original,17,909,502,0,0.06613998115062714,"[502, 491, 492, 710, 478]","[0.06613998115062714, 0.06049784645438194, 0.0604185089468956, 0.05281786248087883, 0.048405151814222336]"
base,original,18,679,679,1,0.9889379739761353,"[679, 443, 725, 824, 809]","[0.9889379739761353, 0.008393591269850731, 0.00016966357361525297, 0.00014474347699433565, 0.0001396867592120543]"
base,original,19,618,418,0,0.22724191844463348,"[418, 426, 635, 798, 720]","[0.22724191844463348, 0.202199324965477, 0.025064773857593536, 0.023216137662529945, 0.019855713471770287]"
base,original,20,618,121,0,0.25650185346603394,"[121, 934, 452, 122, 987]","[0.25650185346603394, 0.11210792511701584, 0.0431971438229084, 0.040494758635759354, 0.026210861280560493]"
base,original,21,574,855,0,0.15013204514980316,"[855, 850, 773, 443, 828]","[0.15013204514980316, 0.1001514196395874, 0.08346772193908691, 0.05224377289414406, 0.044683318585157394]"
base,original,22,658,741,0,0.17500239610671997,"[741, 216, 649, 614, 458]","[0.17500239610671997, 0.09290196001529694, 0.08329074829816818, 0.06758412718772888, 0.03393203765153885]"
base,original,23,461,494,0,0.07134384661912918,"[494, 254, 471, 422, 242]","[0.07134384661912918, 0.07033133506774902, 0.0569772906601429, 0.05309930443763733, 0.05013241618871689]"
base,original,24,132,89,0,0.7904244065284729,"[89, 132, 704, 929, 257]","[0.7904244065284729, 0.020499076694250107, 0.014504821971058846, 0.013411429710686207, 0.011595871299505234]"
base,original,25,122,79,0,0.23734250664710999,"[79, 354, 537, 730, 428]","[0.23734250664710999, 0.08072122186422348, 0.05913573503494263, 0.03947914391756058, 0.038986969739198685]"
base,original,26,12,21,0,0.5616657137870789,"[21, 134, 91, 23, 354]","[0.5616657137870789, 0.12815384566783905, 0.03374628722667694, 0.03230353817343712, 0.031709473580121994]"
base,original,27,679,683,0,0.2841101586818695,"[683, 512, 432, 446, 324]","[0.2841101586818695, 0.160793274641037, 0.0449078269302845, 0.03156287223100662, 0.019961033016443253]"
base,original,28,23,557,0,0.14669688045978546,"[557, 21, 795, 18, 807]","[0.14669688045978546, 0.12375272065401077, 0.08818251639604568, 0.05869109928607941, 0.05339585244655609]"
base,original,29,937,909,0,0.9278163909912109,"[909, 544, 567, 521, 469]","[0.9278163909912109, 0.049256715923547745, 0.015679247677326202, 0.0010413554264232516, 0.0009771626209840178]"
base,original,30,679,721,0,0.08575054258108139,"[721, 666, 429, 673, 719]","[0.08575054258108139, 0.07430120557546616, 0.07261691987514496, 0.07210459560155869, 0.06790804862976074]"
base,original,31,335,274,0,0.17608493566513062,"[274, 260, 269, 259, 335]","[0.17608493566513062, 0.08222978562116623, 0.06759355962276459, 0.054249539971351624, 0.03171008825302124]"
base,original,32,76,75,0,0.25900956988334656,"[75, 677, 895, 861, 657]","[0.25900956988334656, 0.10946580767631531, 0.0471578985452652, 0.04249579831957817, 0.03329688683152199]"
base,original,33,851,851,1,0.32820796966552734,"[851, 548, 664, 651, 737]","[0.32820796966552734, 0.0800854042172432, 0.053690243512392044, 0.049882661551237106, 0.03176760673522949]"
base,original,34,770,794,0,0.40505433082580566,"[794, 922, 760, 446, 788]","[0.40505433082580566, 0.3254082500934601, 0.04794276878237724, 0.016390658915042877, 0.015234531834721565]"
base,original,35,122,118,0,0.30655187368392944,"[118, 121, 122, 994, 37]","[0.30655187368392944, 0.1467132568359375, 0.075882188975811, 0.06992468982934952, 0.028472652658820152]"
base,original,36,712,828,0,0.374156653881073,"[828, 618, 712, 961, 427]","[0.374156653881073, 0.17960521578788757, 0.0945109948515892, 0.06660626828670502, 0.052776042371988297]"
base,original,37,852,47,0,0.3501233160495758,"[47, 714, 541, 542, 947]","[0.3501233160495758, 0.07015607506036758, 0.053682856261730194, 0.032013341784477234, 0.027824122458696365]"
base,original,38,12,13,0,0.15242443978786469,"[13, 12, 19, 17, 94]","[0.15242443978786469, 0.13056203722953796, 0.07345320284366608, 0.06846160441637039, 0.0667254775762558]"
base,original,39,849,535,0,0.153039813041687,"[535, 479, 505, 817, 774]","[0.153039813041687, 0.09754174947738647, 0.06066454201936722, 0.04776208847761154, 0.04627975821495056]"
base,original,40,606,726,0,0.9204733967781067,"[726, 587, 563, 859, 453]","[0.9204733967781067, 0.007973709143698215, 0.006483760662376881, 0.005549234803766012, 0.005460066255182028]"
base,original,41,87,87,1,0.4880494773387909,"[87, 150, 367, 423, 851]","[0.4880494773387909, 0.17158767580986023, 0.05506933853030205, 0.034855231642723083, 0.015768468379974365]"
base,original,42,491,595,0,0.7559430599212646,"[595, 561, 803, 517, 779]","[0.7559430599212646, 0.05353396385908127, 0.049047257751226425, 0.029611924663186073, 0.025177467614412308]"
base,original,43,964,931,0,0.7193135023117065,"[931, 964, 962, 935, 965]","[0.7193135023117065, 0.11761096864938736, 0.02832956798374653, 0.026209713891148567, 0.024019179865717888]"
base,original,44,635,426,0,0.5777259469032288,"[426, 704, 409, 827, 492]","[0.5777259469032288, 0.048629019409418106, 0.04540185630321503, 0.04344252869486809, 0.0420231856405735]"
base,original,45,335,35,0,0.639268696308136,"[35, 377, 335, 331, 380]","[0.639268696308136, 0.09807823598384857, 0.07548106461763382, 0.016890887171030045, 0.016282176598906517]"
base,original,46,825,825,1,0.12283113598823547,"[825, 39, 652, 649, 48]","[0.12283113598823547, 0.08777324110269547, 0.04673972725868225, 0.044929053634405136, 0.026148170232772827]"
base,original,47,863,863,1,0.9992519021034241,"[863, 448, 880, 756, 870]","[0.9992519021034241, 0.000277247978374362, 3.125981311313808e-05, 2.758808113867417e-05, 2.083274011965841e-05]"
base,original,48,839,716,0,0.08948097378015518,"[716, 825, 328, 839, 815]","[0.08948097378015518, 0.07947143167257309, 0.07665952295064926, 0.050981465727090836, 0.049390505999326706]"
base,original,49,257,99,0,0.11241775006055832,"[99, 346, 176, 173, 169]","[0.11241775006055832, 0.062498632818460464, 0.04346524551510811, 0.03926420584321022, 0.03246430680155754]"
base,original,50,185,293,0,0.5209028124809265,"[293, 269, 646, 275, 649]","[0.5209028124809265, 0.07592999190092087, 0.02940470725297928, 0.0272066593170166, 0.02681233361363411]"
base,original,51,489,135,0,0.13416920602321625,"[135, 912, 489, 580, 134]","[0.13416920602321625, 0.12416768074035645, 0.11873092502355576, 0.058288250118494034, 0.05590412765741348]"
base,original,52,609,609,1,0.4583970308303833,"[609, 864, 436, 428, 730]","[0.4583970308303833, 0.13064488768577576, 0.09461633116006851, 0.05114717409014702, 0.043736524879932404]"
base,original,53,847,116,0,0.05999879539012909,"[116, 815, 125, 65, 289]","[0.05999879539012909, 0.059925712645053864, 0.05319845676422119, 0.04021459445357323, 0.03697477653622627]"
base,original,54,544,112,0,0.11916940659284592,"[112, 124, 938, 89, 955]","[0.11916940659284592, 0.10750464349985123, 0.07447139918804169, 0.05984344333410263, 0.04672280326485634]"
base,original,55,179,393,0,0.1198035180568695,"[393, 136, 22, 295, 14]","[0.1198035180568695, 0.0763581395149231, 0.06347183883190155, 0.0463884137570858, 0.03379338979721069]"
base,original,56,174,271,0,0.13472025096416473,"[271, 383, 348, 278, 249]","[0.13472025096416473, 0.051154110580682755, 0.03411000967025757, 0.02733810991048813, 0.02584155648946762]"
base,original,57,349,349,1,0.5725187063217163,"[349, 385, 291, 294, 101]","[0.5725187063217163, 0.05973130837082863, 0.033226776868104935, 0.026910098269581795, 0.026280410587787628]"
base,original,58,277,277,1,0.46027904748916626,"[277, 278, 331, 280, 271]","[0.46027904748916626, 0.3883245587348938, 0.026120787486433983, 0.025563901290297508, 0.012696524150669575]"
base,original,59,518,665,0,0.23055416345596313,"[665, 671, 645, 730, 830]","[0.23055416345596313, 0.17631791532039642, 0.10959476232528687, 0.06486039608716965, 0.053474195301532745]"
base,original,60,958,425,0,0.7366419434547424,"[425, 912, 386, 975, 880]","[0.7366419434547424, 0.02742953412234783, 0.0206531323492527, 0.016493994742631912, 0.013008497655391693]"
base,original,61,385,385,1,0.8586181402206421,"[385, 386, 101, 354, 348]","[0.8586181402206421, 0.08605310320854187, 0.033271417021751404, 0.005298593081533909, 0.0027666499372571707]"
base,original,62,830,522,0,0.23673473298549652,"[522, 471, 621, 915, 410]","[0.23673473298549652, 0.07724132388830185, 0.06373506039381027, 0.042867448180913925, 0.039769455790519714]"
base,original,63,132,132,1,0.4323491156101227,"[132, 134, 129, 89, 144]","[0.4323491156101227, 0.29275527596473694, 0.14898814260959625, 0.036915432661771774, 0.014139859937131405]"
base,original,64,354,386,0,0.3528829514980316,"[386, 255, 101, 385, 134]","[0.3528829514980316, 0.1323033571243286, 0.07383522391319275, 0.04074493423104286, 0.024087246507406235]"
base,original,65,879,832,0,0.378109335899353,"[832, 975, 781, 976, 668]","[0.378109335899353, 0.10732116550207138, 0.054986439645290375, 0.04430130124092102, 0.02281321957707405]"
base,original,66,807,807,1,0.39164572954177856,"[807, 912, 858, 716, 835]","[0.39164572954177856, 0.0798407644033432, 0.06971397250890732, 0.04698504880070686, 0.04342258349061012]"
base,original,67,863,863,1,0.6724599003791809,"[863, 410, 425, 672, 497]","[0.6724599003791809, 0.02633354440331459, 0.02539175935089588, 0.01751619577407837, 0.016243163496255875]"
base,original,68,821,979,0,0.17267625033855438,"[979, 821, 839, 825, 970]","[0.17267625033855438, 0.15498672425746918, 0.1013432964682579, 0.059487517923116684, 0.03714659810066223]"
base,original,69,656,609,0,0.07394028455018997,"[609, 649, 656, 864, 839]","[0.07394028455018997, 0.0558052584528923, 0.05301681533455849, 0.05150573328137398, 0.03688548132777214]"
base,original,70,614,17,0,0.14761148393154144,"[17, 394, 235, 264, 410]","[0.14761148393154144, 0.08002683520317078, 0.05509403347969055, 0.0417308546602726, 0.0352625697851181]"
base,original,71,294,295,0,0.3234848976135254,"[295, 287, 286, 294, 272]","[0.3234848976135254, 0.10366834700107574, 0.07239183783531189, 0.04210153967142105, 0.036543164402246475]"
base,original,72,870,104,0,0.11495562642812729,"[104, 870, 652, 42, 374]","[0.11495562642812729, 0.06188930571079254, 0.057995498180389404, 0.04562706872820854, 0.044853076338768005]"
base,original,73,346,101,0,0.3364165127277374,"[101, 346, 348, 349, 385]","[0.3364165127277374, 0.11096325516700745, 0.06808290630578995, 0.040675606578588486, 0.04022377356886864]"
base,original,74,194,269,0,0.3758048713207245,"[269, 194, 189, 198, 185]","[0.3758048713207245, 0.14964602887630463, 0.0539264902472496, 0.05246370658278465, 0.023571211844682693]"
base,original,75,287,287,1,0.6284485459327698,"[287, 289, 269, 286, 293]","[0.6284485459327698, 0.06266229599714279, 0.03649120777845383, 0.02112198993563652, 0.01671607233583927]"
base,original,76,295,295,1,0.672488808631897,"[295, 297, 368, 369, 381]","[0.672488808631897, 0.0907692015171051, 0.043643172830343246, 0.029691044241189957, 0.027986688539385796]"
base,original,77,92,14,0,0.32118475437164307,"[14, 91, 92, 131, 17]","[0.32118475437164307, 0.21285249292850494, 0.09988296031951904, 0.06923706829547882, 0.04507293179631233]"
base,original,78,17,989,0,0.3500765264034271,"[989, 957, 74, 94, 72]","[0.3500765264034271, 0.08208812773227692, 0.06841310113668442, 0.0494377464056015, 0.04545978456735611]"
base,original,79,105,105,1,0.20202530920505524,"[105, 17, 89, 376, 695]","[0.20202530920505524, 0.11337392032146454, 0.0905902162194252, 0.04002663493156433, 0.03771265968680382]"
base,original,80,356,342,0,0.15632890164852142,"[342, 206, 274, 197, 205]","[0.15632890164852142, 0.12434053421020508, 0.08252187073230743, 0.05234300717711449, 0.034950755536556244]"
base,original,81,14,95,0,0.28231918811798096,"[95, 16, 364, 14, 13]","[0.28231918811798096, 0.12872754037380219, 0.12108355015516281, 0.071407750248909, 0.039805926382541656]"
base,original,82,378,378,1,0.2963758409023285,"[378, 957, 7, 295, 379]","[0.2963758409023285, 0.08370409905910492, 0.07077678292989731, 0.0518946573138237, 0.03396954759955406]"
base,original,83,59,95,0,0.2180936187505722,"[95, 382, 313, 14, 956]","[0.2180936187505722, 0.13363376259803772, 0.13301773369312286, 0.08757633715867996, 0.028443671762943268]"
base,original,84,95,95,1,0.6875941157341003,"[95, 47, 303, 59, 55]","[0.6875941157341003, 0.09642588347196579, 0.03619648516178131, 0.020649977028369904, 0.012651121243834496]"
base,original,85,95,94,0,0.3889951705932617,"[94, 95, 16, 313, 14]","[0.3889951705932617, 0.24192588031291962, 0.051369477063417435, 0.0330156534910202, 0.027421938255429268]"
base,original,86,379,379,1,0.29324033856391907,"[379, 378, 381, 369, 375]","[0.29324033856391907, 0.1854061782360077, 0.16765807569026947, 0.12489281594753265, 0.08350163698196411]"
base,original,87,382,382,1,0.8694558143615723,"[382, 380, 371, 376, 373]","[0.8694558143615723, 0.09698328375816345, 0.009098540991544724, 0.006983728613704443, 0.0029928528238087893]"
base,original,88,10,10,1,0.68715500831604,"[10, 382, 11, 12, 17]","[0.68715500831604, 0.11726880073547363, 0.04999151453375816, 0.03642309084534645, 0.029116470366716385]"
base,original,89,383,383,1,0.9709439277648926,"[383, 105, 287, 145, 269]","[0.9709439277648926, 0.0033160613384097815, 0.002912709256634116, 0.002879684092476964, 0.002408214844763279]"
base,original,90,378,379,0,0.2802976667881012,"[379, 955, 378, 381, 380]","[0.2802976667881012, 0.18235263228416443, 0.17110590636730194, 0.14173561334609985, 0.023544033989310265]"
base,original,91,376,367,0,0.234530970454216,"[367, 51, 381, 387, 366]","[0.234530970454216, 0.10020261257886887, 0.0681220218539238, 0.05673106759786606, 0.049362652003765106]"
base,original,92,21,82,0,0.18515992164611816,"[82, 91, 24, 381, 288]","[0.18515992164611816, 0.0995618924498558, 0.09878125041723251, 0.07484783977270126, 0.07437501102685928]"
base,original,93,275,295,0,0.376578152179718,"[295, 388, 381, 366, 379]","[0.376578152179718, 0.08508121967315674, 0.05767334997653961, 0.021187379956245422, 0.020650165155529976]"
base,original,94,85,387,0,0.22834058105945587,"[387, 93, 90, 84, 85]","[0.22834058105945587, 0.06545880436897278, 0.04812151566147804, 0.03553469479084015, 0.03291148692369461]"
base,original,95,383,269,0,0.4469718635082245,"[269, 371, 383, 270, 271]","[0.4469718635082245, 0.18303270637989044, 0.05392345413565636, 0.04991067945957184, 0.0392838716506958]"
base,original,96,18,18,1,0.8557471632957458,"[18, 91, 93, 88, 17]","[0.8557471632957458, 0.04552948847413063, 0.01056691538542509, 0.010471342131495476, 0.0072525194846093655]"
base,original,97,326,326,1,0.441912978887558,"[326, 82, 322, 325, 10]","[0.441912978887558, 0.2512429654598236, 0.06421887129545212, 0.036608122289180756, 0.020606018602848053]"
base,original,98,379,379,1,0.7984610795974731,"[379, 387, 378, 93, 364]","[0.7984610795974731, 0.022147366777062416, 0.019655978307127953, 0.018025988712906837, 0.017826534807682037]"
base,original,99,378,374,0,0.21231135725975037,"[374, 373, 695, 383, 406]","[0.21231135725975037, 0.1485639363527298, 0.0737575814127922, 0.05283442139625549, 0.051779165863990784]"
base,original,100,378,84,0,0.12082836776971817,"[84, 334, 135, 133, 379]","[0.12082836776971817, 0.11315259337425232, 0.06621795147657394, 0.06477414071559906, 0.0527789331972599]"
base,original,101,379,364,0,0.1446903645992279,"[364, 12, 90, 381, 380]","[0.1446903645992279, 0.11854881793260574, 0.1093103364109993, 0.08789047598838806, 0.08392328023910522]"
base,original,102,12,12,1,0.9479773640632629,"[12, 13, 15, 10, 133]","[0.9479773640632629, 0.02662898227572441, 0.005888034123927355, 0.005878624506294727, 0.0033441674895584583]"
base,original,103,18,20,0,0.4168917238712311,"[20, 335, 19, 13, 156]","[0.4168917238712311, 0.14083540439605713, 0.10728948563337326, 0.04200635105371475, 0.02657969854772091]"
base,original,104,428,135,0,0.03551679477095604,"[135, 646, 428, 8, 936]","[0.03551679477095604, 0.035499490797519684, 0.03217405080795288, 0.029336057603359222, 0.027052486315369606]"
base,original,105,376,376,1,0.8350622057914734,"[376, 955, 368, 88, 952]","[0.8350622057914734, 0.023064326494932175, 0.01608358509838581, 0.01245614979416132, 0.009609242901206017]"
base,original,106,379,91,0,0.41804009675979614,"[91, 136, 379, 309, 321]","[0.41804009675979614, 0.15894879400730133, 0.04767617955803871, 0.036527760326862335, 0.03441392257809639]"
base,original,107,19,55,0,0.20841434597969055,"[55, 59, 448, 64, 378]","[0.20841434597969055, 0.11517178267240524, 0.07942159473896027, 0.06135832145810127, 0.05891470983624458]"
base,original,108,18,18,1,0.17097929120063782,"[18, 93, 375, 22, 374]","[0.17097929120063782, 0.10815539956092834, 0.09471964836120605, 0.09257807582616806, 0.05864082649350166]"
base,original,109,95,95,1,0.9364044666290283,"[95, 94, 92, 47, 90]","[0.9364044666290283, 0.048428185284137726, 0.003046227153390646, 0.0029131295159459114, 0.0011316417949274182]"
base,original,110,95,72,0,0.09466243535280228,"[72, 91, 934, 90, 133]","[0.09466243535280228, 0.08165261894464493, 0.07843474298715591, 0.06126139685511589, 0.05620407313108444]"
base,original,111,17,17,1,0.2291771024465561,"[17, 11, 16, 10, 303]","[0.2291771024465561, 0.14678864181041718, 0.12195660173892975, 0.0763511061668396, 0.05858180671930313]"
base,original,112,232,196,0,0.1790977269411087,"[196, 374, 217, 232, 239]","[0.1790977269411087, 0.12596413493156433, 0.12176257371902466, 0.1072533130645752, 0.09354300051927567]"
base,original,113,382,382,1,0.7981221675872803,"[382, 380, 335, 15, 376]","[0.7981221675872803, 0.12992779910564423, 0.02240496687591076, 0.010479248128831387, 0.007347199600189924]"
base,original,114,622,376,0,0.3301791548728943,"[376, 988, 393, 352, 989]","[0.3301791548728943, 0.1337389498949051, 0.11139567196369171, 0.05185016244649887, 0.03423819690942764]"
base,original,115,372,373,0,0.19796296954154968,"[373, 372, 335, 330, 331]","[0.19796296954154968, 0.18106761574745178, 0.07510868459939957, 0.07464709132909775, 0.03419901058077812]"
base,original,116,313,313,1,0.7048803567886353,"[313, 947, 991, 489, 114]","[0.7048803567886353, 0.026211146265268326, 0.02364078164100647, 0.019502408802509308, 0.019489746540784836]"
base,original,117,18,18,1,0.22368495166301727,"[18, 348, 210, 350, 825]","[0.22368495166301727, 0.050884198397397995, 0.04468897730112076, 0.03933300822973251, 0.036755312234163284]"
base,original,118,919,919,1,0.8604408502578735,"[919, 440, 920, 580, 458]","[0.8604408502578735, 0.020445244386792183, 0.016940651461482048, 0.010453777387738228, 0.009963665157556534]"
base,original,119,92,93,0,0.3904765546321869,"[93, 21, 92, 22, 23]","[0.3904765546321869, 0.16206017136573792, 0.12156002223491669, 0.09330664575099945, 0.08987506479024887]"
base,original,120,75,75,1,0.1737862080335617,"[75, 124, 74, 73, 17]","[0.1737862080335617, 0.06683258712291718, 0.06054536625742912, 0.042363766580820084, 0.037579603493213654]"
base,original,121,379,379,1,0.5809866189956665,"[379, 378, 382, 380, 381]","[0.5809866189956665, 0.10181352496147156, 0.04773833602666855, 0.03659237548708916, 0.03483915328979492]"
base,original,122,272,330,0,0.49134352803230286,"[330, 331, 278, 277, 274]","[0.49134352803230286, 0.18306350708007812, 0.16690774261951447, 0.0688452422618866, 0.02530813403427601]"
base,original,123,86,349,0,0.18940389156341553,"[349, 309, 348, 562, 310]","[0.18940389156341553, 0.07944563776254654, 0.05558669567108154, 0.04519728943705559, 0.02700861543416977]"
base,original,124,275,381,0,0.11905105412006378,"[381, 191, 135, 214, 378]","[0.11905105412006378, 0.08654122799634933, 0.0862448662519455, 0.055072885006666183, 0.03514222428202629]"
base,original,125,387,387,1,0.5385012626647949,"[387, 128, 291, 15, 18]","[0.5385012626647949, 0.19125869870185852, 0.02977917715907097, 0.025895383208990097, 0.025511860847473145]"
base,original,126,12,310,0,0.19763515889644623,"[310, 79, 124, 325, 315]","[0.19763515889644623, 0.08502420037984848, 0.07503058761358261, 0.07145854085683823, 0.06844061613082886]"
base,original,127,17,17,1,0.37432780861854553,"[17, 14, 12, 10, 91]","[0.37432780861854553, 0.1315217763185501, 0.1296028047800064, 0.07633260637521744, 0.04336358234286308]"
base,original,128,899,503,0,0.1513543277978897,"[503, 572, 135, 562, 441]","[0.1513543277978897, 0.09314306825399399, 0.07958409935235977, 0.05764525383710861, 0.04846993461251259]"
base,original,129,365,376,0,0.5056277513504028,"[376, 365, 271, 384, 380]","[0.5056277513504028, 0.1940397024154663, 0.04632086306810379, 0.0410844124853611, 0.023632358759641647]"
base,original,130,335,84,0,0.08728661388158798,"[84, 364, 43, 15, 955]","[0.08728661388158798, 0.044604647904634476, 0.03874773904681206, 0.03874465450644493, 0.03500548377633095]"
base,original,131,23,81,0,0.7950799465179443,"[81, 144, 50, 825, 146]","[0.7950799465179443, 0.02163814939558506, 0.014508654363453388, 0.008041314780712128, 0.007947062142193317]"
base,original,132,379,682,0,0.5361958742141724,"[682, 483, 568, 649, 832]","[0.5361958742141724, 0.038699399679899216, 0.03326308727264404, 0.03254353255033493, 0.019539084285497665]"
base,original,133,988,988,1,0.14960315823554993,"[988, 954, 990, 105, 381]","[0.14960315823554993, 0.04964197054505348, 0.04337363690137863, 0.04097873345017433, 0.039180122315883636]"
base,original,134,988,988,1,0.5779083371162415,"[988, 16, 92, 95, 944]","[0.5779083371162415, 0.24442355334758759, 0.0390607975423336, 0.02175973355770111, 0.01319369301199913]"
base,original,135,17,14,0,0.5899345874786377,"[14, 11, 15, 17, 19]","[0.5899345874786377, 0.23386086523532867, 0.048181142657995224, 0.024568069726228714, 0.01641644723713398]"
base,original,136,18,93,0,0.10120672732591629,"[93, 364, 91, 16, 19]","[0.10120672732591629, 0.093981072306633, 0.08411058783531189, 0.0833742544054985, 0.0718124583363533]"
base,original,137,39,381,0,0.1262573003768921,"[381, 382, 88, 90, 93]","[0.1262573003768921, 0.08645520359277725, 0.06336458027362823, 0.05870625376701355, 0.05843941122293472]"
base,original,138,335,15,0,0.06742875277996063,"[15, 14, 994, 956, 25]","[0.06742875277996063, 0.06261849403381348, 0.061324357986450195, 0.04251899570226669, 0.03228390961885452]"
base,original,139,376,368,0,0.12431222945451736,"[368, 376, 384, 88, 379]","[0.12431222945451736, 0.09658981114625931, 0.0597691684961319, 0.032669320702552795, 0.03194773569703102]"
base,original,140,18,99,0,0.11913874000310898,"[99, 275, 98, 97, 137]","[0.11913874000310898, 0.09268239885568619, 0.08223462104797363, 0.05658622831106186, 0.047747865319252014]"
base,original,141,134,129,0,0.510066568851471,"[129, 134, 132, 89, 97]","[0.510066568851471, 0.07767360657453537, 0.051587603986263275, 0.043897561728954315, 0.041337404400110245]"
base,original,142,294,972,0,0.4098008871078491,"[972, 500, 976, 294, 979]","[0.4098008871078491, 0.22961542010307312, 0.0946074053645134, 0.047413475811481476, 0.04531289264559746]"
base,original,143,472,472,1,0.4876863360404968,"[472, 871, 814, 408, 625]","[0.4876863360404968, 0.1143268421292305, 0.07738205790519714, 0.050095390528440475, 0.039618175476789474]"
base,original,144,354,354,1,0.23537762463092804,"[354, 271, 273, 286, 291]","[0.23537762463092804, 0.09669197350740433, 0.074980728328228, 0.051294323056936264, 0.050376374274492264]"
base,original,145,134,134,1,0.3086516261100769,"[134, 50, 135, 142, 209]","[0.3086516261100769, 0.08180209249258041, 0.0530383437871933, 0.037560783326625824, 0.02429572120308876]"
base,original,146,821,460,0,0.44941678643226624,"[460, 975, 821, 525, 449]","[0.44941678643226624, 0.12265592068433762, 0.10356339067220688, 0.03533514216542244, 0.028724748641252518]"
base,original,147,391,391,1,0.295071542263031,"[391, 389, 394, 437, 395]","[0.295071542263031, 0.19547037780284882, 0.055916108191013336, 0.02146877534687519, 0.020576469600200653]"
base,original,148,391,863,0,0.21541959047317505,"[863, 389, 391, 394, 880]","[0.21541959047317505, 0.1593645215034485, 0.09381531178951263, 0.08370495587587357, 0.07739847898483276]"
base,original,149,821,835,0,0.17346999049186707,"[835, 840, 557, 821, 721]","[0.17346999049186707, 0.11022155731916428, 0.06486904621124268, 0.048423029482364655, 0.03744267672300339]"
base,original,150,576,576,1,0.9141635894775391,"[576, 863, 491, 866, 612]","[0.9141635894775391, 0.015794772654771805, 0.008643001317977905, 0.005111294332891703, 0.003334798151627183]"
base,original,151,140,140,1,0.3471429646015167,"[140, 137, 97, 98, 142]","[0.3471429646015167, 0.24613752961158752, 0.11184447258710861, 0.08556893467903137, 0.06326352059841156]"
base,original,152,852,98,0,0.3117498755455017,"[98, 801, 360, 344, 140]","[0.3117498755455017, 0.1366257220506668, 0.1114257350564003, 0.059409938752651215, 0.05371931567788124]"
base,original,153,576,472,0,0.22737441956996918,"[472, 693, 449, 853, 912]","[0.22737441956996918, 0.20752352476119995, 0.09217473119497299, 0.05699962005019188, 0.0566612109541893]"
