model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-nosal,original,12,12,12,1,0.5253546237945557,"[12, 594, 94, 43, 317]","[0.5253546237945557, 0.03470567613840103, 0.033767279237508774, 0.023371770977973938, 0.02103261835873127]"
cm-nosal,original,13,899,721,0,0.40227243304252625,"[721, 411, 911, 883, 562]","[0.40227243304252625, 0.23515351116657257, 0.03551164269447327, 0.0285029374063015, 0.02577669359743595]"
cm-nosal,original,14,338,338,1,0.9879173636436462,"[338, 223, 224, 334, 252]","[0.9879173636436462, 0.0033550127409398556, 0.0006675227778032422, 0.0006541436305269599, 0.0005354660097509623]"
cm-nosal,original,15,17,320,0,0.45299389958381653,"[320, 17, 840, 665, 92]","[0.45299389958381653, 0.4075143337249756, 0.030218707397580147, 0.010422004386782646, 0.008130975067615509]"
cm-nosal,original,16,363,549,0,0.33341073989868164,"[549, 419, 692, 478, 922]","[0.33341073989868164, 0.23063257336616516, 0.05092755705118179, 0.03983930125832558, 0.02739180624485016]"
cm-nosal,original,17,909,478,0,0.38555628061294556,"[478, 835, 519, 922, 492]","[0.38555628061294556, 0.09645803272724152, 0.03706251457333565, 0.03252192959189415, 0.030121153220534325]"
cm-nosal,original,18,679,679,1,0.8937769532203674,"[679, 443, 725, 883, 968]","[0.8937769532203674, 0.045979905873537064, 0.0160999558866024, 0.006635477300733328, 0.002684656996279955]"
cm-nosal,original,19,618,918,0,0.2849206328392029,"[918, 749, 798, 285, 591]","[0.2849206328392029, 0.13746152818202972, 0.02482212893664837, 0.022153768688440323, 0.017920659855008125]"
cm-nosal,original,20,618,504,0,0.3613519072532654,"[504, 721, 496, 934, 588]","[0.3613519072532654, 0.15510205924510956, 0.04854007810354233, 0.047161247581243515, 0.04381793737411499]"
cm-nosal,original,21,574,850,0,0.7161999940872192,"[850, 443, 828, 852, 572]","[0.7161999940872192, 0.02931133098900318, 0.024003736674785614, 0.015758376568555832, 0.010312030091881752]"
cm-nosal,original,22,658,474,0,0.40449339151382446,"[474, 721, 911, 775, 658]","[0.40449339151382446, 0.10187983512878418, 0.047472916543483734, 0.0473334938287735, 0.04575983062386513]"
cm-nosal,original,23,461,385,0,0.20350098609924316,"[385, 608, 48, 346, 197]","[0.20350098609924316, 0.11681343615055084, 0.07928898930549622, 0.050582289695739746, 0.026090091094374657]"
cm-nosal,original,24,132,89,0,0.9935302138328552,"[89, 421, 270, 702, 703]","[0.9935302138328552, 0.0011572925141081214, 0.000983334961347282, 0.0004903351073153317, 0.0002255370345665142]"
cm-nosal,original,25,122,314,0,0.43980976939201355,"[314, 79, 123, 300, 532]","[0.43980976939201355, 0.2464922070503235, 0.10800804197788239, 0.018239831551909447, 0.01635589823126793]"
cm-nosal,original,26,12,394,0,0.15844236314296722,"[394, 21, 140, 525, 142]","[0.15844236314296722, 0.09172651916742325, 0.08701163530349731, 0.0612955205142498, 0.04942987114191055]"
cm-nosal,original,27,679,679,1,0.22490496933460236,"[679, 563, 488, 303, 512]","[0.22490496933460236, 0.1408255696296692, 0.08437830209732056, 0.050906650722026825, 0.05018150433897972]"
cm-nosal,original,28,23,821,0,0.09141192585229874,"[821, 900, 718, 517, 879]","[0.09141192585229874, 0.06552945822477341, 0.06442848592996597, 0.03761289268732071, 0.036842502653598785]"
cm-nosal,original,29,937,544,0,0.48019498586654663,"[544, 909, 924, 949, 567]","[0.48019498586654663, 0.16239915788173676, 0.15823134779930115, 0.0363052599132061, 0.03581367805600166]"
cm-nosal,original,30,679,679,1,0.5691398978233337,"[679, 650, 469, 849, 302]","[0.5691398978233337, 0.05343278869986534, 0.052672263234853745, 0.03922330588102341, 0.03247195482254028]"
cm-nosal,original,31,335,850,0,0.12988606095314026,"[850, 271, 272, 282, 332]","[0.12988606095314026, 0.08341939747333527, 0.0608380064368248, 0.05973833054304123, 0.05613143742084503]"
cm-nosal,original,32,76,75,0,0.35450080037117004,"[75, 78, 309, 319, 302]","[0.35450080037117004, 0.0825856402516365, 0.046846192330121994, 0.04181227087974548, 0.03800584375858307]"
cm-nosal,original,33,851,859,0,0.22982268035411835,"[859, 851, 565, 786, 592]","[0.22982268035411835, 0.09835926443338394, 0.06260894984006882, 0.0511646494269371, 0.03055262565612793]"
cm-nosal,original,34,770,494,0,0.1907910853624344,"[494, 788, 794, 411, 486]","[0.1907910853624344, 0.18250419199466705, 0.09048986434936523, 0.06326314806938171, 0.032218143343925476]"
cm-nosal,original,35,122,467,0,0.14180797338485718,"[467, 37, 139, 122, 994]","[0.14180797338485718, 0.10353454947471619, 0.09418193250894547, 0.07668761163949966, 0.04396505653858185]"
cm-nosal,original,36,712,712,1,0.2655455768108368,"[712, 618, 828, 868, 961]","[0.2655455768108368, 0.10143077373504639, 0.0680721327662468, 0.056269608438014984, 0.0553034245967865]"
cm-nosal,original,37,852,947,0,0.20054100453853607,"[947, 997, 38, 992, 930]","[0.20054100453853607, 0.15361253917217255, 0.095307357609272, 0.03805020824074745, 0.034579355269670486]"
cm-nosal,original,38,12,529,0,0.07359680533409119,"[529, 700, 377, 298, 12]","[0.07359680533409119, 0.032903872430324554, 0.030975542962551117, 0.023600777611136436, 0.023024076595902443]"
cm-nosal,original,39,849,475,0,0.10533758252859116,"[475, 518, 647, 535, 773]","[0.10533758252859116, 0.09232471883296967, 0.05769386887550354, 0.05349315330386162, 0.05120761692523956]"
cm-nosal,original,40,606,859,0,0.5827111601829529,"[859, 726, 498, 481, 648]","[0.5827111601829529, 0.06430300325155258, 0.02575577236711979, 0.024023350328207016, 0.018279364332556725]"
cm-nosal,original,41,87,87,1,0.9528588056564331,"[87, 51, 765, 713, 88]","[0.9528588056564331, 0.014362362213432789, 0.0009376182570122182, 0.0008299140608869493, 0.0007254302618093789]"
cm-nosal,original,42,491,561,0,0.5672940611839294,"[561, 517, 491, 790, 595]","[0.5672940611839294, 0.12063755840063095, 0.09477415680885315, 0.04477838799357414, 0.028347395360469818]"
cm-nosal,original,43,964,962,0,0.47087743878364563,"[962, 931, 964, 924, 930]","[0.47087743878364563, 0.3604067862033844, 0.05283758416771889, 0.03996099904179573, 0.027298634871840477]"
cm-nosal,original,44,635,635,1,0.7261595129966736,"[635, 426, 409, 826, 778]","[0.7261595129966736, 0.14533263444900513, 0.04830241948366165, 0.011502289213240147, 0.009431813843548298]"
cm-nosal,original,45,335,335,1,0.5422769784927368,"[335, 382, 274, 280, 377]","[0.5422769784927368, 0.192564457654953, 0.053299807012081146, 0.04470377787947655, 0.019703352823853493]"
cm-nosal,original,46,825,649,0,0.1363491266965866,"[649, 979, 825, 327, 970]","[0.1363491266965866, 0.12201432883739471, 0.09496709704399109, 0.05620886757969856, 0.04442962631583214]"
cm-nosal,original,47,863,863,1,0.9905530214309692,"[863, 733, 171, 253, 639]","[0.9905530214309692, 0.0030436792876571417, 0.0004847987147513777, 0.0002956804819405079, 0.0002830630401149392]"
cm-nosal,original,48,839,815,0,0.24531906843185425,"[815, 839, 580, 327, 6]","[0.24531906843185425, 0.0785951018333435, 0.06884396076202393, 0.051923967897892, 0.04383561387658119]"
cm-nosal,original,49,257,99,0,0.1230177953839302,"[99, 100, 134, 127, 176]","[0.1230177953839302, 0.09668723493814468, 0.0887649729847908, 0.06434834003448486, 0.06247946247458458]"
cm-nosal,original,50,185,330,0,0.2715378999710083,"[330, 104, 271, 192, 207]","[0.2715378999710083, 0.10261008888483047, 0.08512721210718155, 0.037130776792764664, 0.033995866775512695]"
cm-nosal,original,51,489,580,0,0.23857535421848297,"[580, 703, 912, 843, 131]","[0.23857535421848297, 0.14969855546951294, 0.09841712564229965, 0.06918872892856598, 0.05578627064824104]"
cm-nosal,original,52,609,436,0,0.17604796588420868,"[436, 609, 864, 671, 656]","[0.17604796588420868, 0.11496690660715103, 0.07054313272237778, 0.06503821909427643, 0.05850902944803238]"
cm-nosal,original,53,847,815,0,0.20377345383167267,"[815, 288, 116, 287, 289]","[0.20377345383167267, 0.09514687210321426, 0.033654943108558655, 0.030717287212610245, 0.02813251130282879]"
cm-nosal,original,54,544,956,0,0.12572823464870453,"[956, 937, 327, 108, 935]","[0.12572823464870453, 0.09398622065782547, 0.06429112702608109, 0.04176798462867737, 0.03701857477426529]"
cm-nosal,original,55,179,295,0,0.15692724287509918,"[295, 297, 205, 294, 214]","[0.15692724287509918, 0.06448277086019516, 0.04074237495660782, 0.03932486101984978, 0.03723650053143501]"
cm-nosal,original,56,174,271,0,0.25593045353889465,"[271, 331, 274, 275, 269]","[0.25593045353889465, 0.0564008429646492, 0.04923151805996895, 0.04617220535874367, 0.028885135427117348]"
cm-nosal,original,57,349,349,1,0.7135438919067383,"[349, 348, 277, 270, 350]","[0.7135438919067383, 0.06040693074464798, 0.049454376101493835, 0.03220808878540993, 0.020840710029006004]"
cm-nosal,original,58,277,277,1,0.6577075719833374,"[277, 278, 280, 271, 273]","[0.6577075719833374, 0.18797078728675842, 0.02059084363281727, 0.010257421061396599, 0.009304611943662167]"
cm-nosal,original,59,518,843,0,0.2020111382007599,"[843, 433, 645, 801, 444]","[0.2020111382007599, 0.0641138032078743, 0.056579213589429855, 0.04821404442191124, 0.03674453869462013]"
cm-nosal,original,60,958,425,0,0.5736382603645325,"[425, 703, 958, 84, 912]","[0.5736382603645325, 0.0824790969491005, 0.034310635179281235, 0.03349224850535393, 0.02044663019478321]"
cm-nosal,original,61,385,385,1,0.7384468913078308,"[385, 101, 386, 178, 209]","[0.7384468913078308, 0.11383125185966492, 0.03449074923992157, 0.024306809529662132, 0.022670745849609375]"
cm-nosal,original,62,830,233,0,0.23998065292835236,"[233, 491, 703, 231, 177]","[0.23998065292835236, 0.06007682904601097, 0.04843229800462723, 0.03998110070824623, 0.03893117979168892]"
cm-nosal,original,63,132,132,1,0.3464154601097107,"[132, 129, 134, 99, 144]","[0.3464154601097107, 0.2710571885108948, 0.24127303063869476, 0.026428358629345894, 0.022359512746334076]"
cm-nosal,original,64,354,255,0,0.3114894926548004,"[255, 170, 372, 269, 177]","[0.3114894926548004, 0.1071874126791954, 0.09722866863012314, 0.08846745640039444, 0.05293465033173561]"
cm-nosal,original,65,879,865,0,0.13663938641548157,"[865, 832, 721, 716, 659]","[0.13663938641548157, 0.09339437633752823, 0.05879544839262962, 0.04067252203822136, 0.033031560480594635]"
cm-nosal,original,66,807,807,1,0.6748237013816833,"[807, 559, 17, 265, 858]","[0.6748237013816833, 0.035659756511449814, 0.03207571059465408, 0.02746015600860119, 0.017551802098751068]"
cm-nosal,original,67,863,863,1,0.4542599618434906,"[863, 580, 971, 682, 815]","[0.4542599618434906, 0.029342474415898323, 0.01913432590663433, 0.018444407731294632, 0.015811847522854805]"
cm-nosal,original,68,821,979,0,0.7722945213317871,"[979, 975, 821, 825, 718]","[0.7722945213317871, 0.03195084631443024, 0.027891766279935837, 0.02667287178337574, 0.01814846321940422]"
cm-nosal,original,69,656,609,0,0.13357798755168915,"[609, 706, 634, 649, 703]","[0.13357798755168915, 0.09378759562969208, 0.06907414644956589, 0.05865703523159027, 0.053509440273046494]"
cm-nosal,original,70,614,246,0,0.12591899931430817,"[246, 89, 355, 212, 267]","[0.12591899931430817, 0.11366984248161316, 0.07848407328128815, 0.049449678510427475, 0.026542719453573227]"
cm-nosal,original,71,294,274,0,0.12607550621032715,"[274, 347, 291, 227, 191]","[0.12607550621032715, 0.10915234684944153, 0.0747251957654953, 0.04057871177792549, 0.03879166021943092]"
cm-nosal,original,72,870,652,0,0.36020728945732117,"[652, 350, 119, 349, 61]","[0.36020728945732117, 0.03578899800777435, 0.03265751153230667, 0.03147955611348152, 0.026107951998710632]"
cm-nosal,original,73,346,48,0,0.38618695735931396,"[48, 39, 346, 343, 349]","[0.38618695735931396, 0.1565590649843216, 0.07948295027017593, 0.04207076504826546, 0.033560264855623245]"
cm-nosal,original,74,194,194,1,0.3209455609321594,"[194, 212, 269, 177, 189]","[0.3209455609321594, 0.07816005498170853, 0.06642359495162964, 0.06116567924618721, 0.05735423043370247]"
cm-nosal,original,75,287,287,1,0.8887448906898499,"[287, 272, 288, 289, 286]","[0.8887448906898499, 0.024567412212491035, 0.020158056169748306, 0.0131208011880517, 0.0113492701202631]"
cm-nosal,original,76,295,295,1,0.3387080132961273,"[295, 367, 297, 369, 267]","[0.3387080132961273, 0.06332242488861084, 0.0605023093521595, 0.05747959762811661, 0.042414940893650055]"
cm-nosal,original,77,92,92,1,0.2992119789123535,"[92, 320, 14, 319, 12]","[0.2992119789123535, 0.26538535952568054, 0.08911262452602386, 0.08712267130613327, 0.04734401777386665]"
cm-nosal,original,78,17,72,0,0.20852509140968323,"[72, 989, 376, 319, 815]","[0.20852509140968323, 0.1401766836643219, 0.10609372705221176, 0.07554209232330322, 0.053661592304706573]"
cm-nosal,original,79,105,105,1,0.4105517566204071,"[105, 289, 383, 671, 17]","[0.4105517566204071, 0.05845142528414726, 0.04365883022546768, 0.03322194889187813, 0.026930510997772217]"
cm-nosal,original,80,356,342,0,0.3272479176521301,"[342, 295, 206, 341, 366]","[0.3272479176521301, 0.18999245762825012, 0.1194608211517334, 0.065127432346344, 0.021427666768431664]"
cm-nosal,original,81,14,14,1,0.11737963557243347,"[14, 988, 364, 90, 375]","[0.11737963557243347, 0.09419170767068863, 0.06296508014202118, 0.06162355840206146, 0.05876556783914566]"
cm-nosal,original,82,378,378,1,0.14865387976169586,"[378, 8, 379, 344, 364]","[0.14865387976169586, 0.09719782322645187, 0.08620961755514145, 0.06452905386686325, 0.05366186797618866]"
cm-nosal,original,83,59,313,0,0.21158467233181,"[313, 943, 95, 59, 55]","[0.21158467233181, 0.19803637266159058, 0.09634188562631607, 0.08492611348628998, 0.03730103373527527]"
cm-nosal,original,84,95,95,1,0.8102221488952637,"[95, 114, 316, 113, 303]","[0.8102221488952637, 0.032199423760175705, 0.017405372112989426, 0.011349896900355816, 0.009828682988882065]"
cm-nosal,original,85,95,95,1,0.5869173407554626,"[95, 92, 313, 319, 46]","[0.5869173407554626, 0.1432829350233078, 0.033436521887779236, 0.024112816900014877, 0.024041542783379555]"
cm-nosal,original,86,379,378,0,0.3786485195159912,"[378, 381, 379, 369, 364]","[0.3786485195159912, 0.20448404550552368, 0.16771671175956726, 0.13962779939174652, 0.01451236754655838]"
cm-nosal,original,87,382,382,1,0.8352704048156738,"[382, 380, 381, 371, 376]","[0.8352704048156738, 0.10131819546222687, 0.017817027866840363, 0.015117092989385128, 0.0061868480406701565]"
cm-nosal,original,88,10,10,1,0.4193766415119171,"[10, 12, 11, 15, 94]","[0.4193766415119171, 0.3328653573989868, 0.07551238685846329, 0.05528103932738304, 0.03630244731903076]"
cm-nosal,original,89,383,383,1,0.8837602138519287,"[383, 105, 287, 280, 279]","[0.8837602138519287, 0.03822071850299835, 0.0307476669549942, 0.004817483481019735, 0.0035698593128472567]"
cm-nosal,original,90,378,378,1,0.7089669704437256,"[378, 382, 381, 379, 955]","[0.7089669704437256, 0.07910429686307907, 0.05670418217778206, 0.03158198297023773, 0.019321149215102196]"
cm-nosal,original,91,376,367,0,0.15505164861679077,"[367, 373, 383, 374, 365]","[0.15505164861679077, 0.13332435488700867, 0.0847887247800827, 0.08271297812461853, 0.07616643607616425]"
cm-nosal,original,92,21,22,0,0.17521639168262482,"[22, 379, 24, 15, 375]","[0.17521639168262482, 0.12346179038286209, 0.08324044197797775, 0.07479949295520782, 0.04882633313536644]"
cm-nosal,original,93,275,295,0,0.1916799545288086,"[295, 381, 388, 378, 369]","[0.1916799545288086, 0.1560359001159668, 0.09247361123561859, 0.03311492130160332, 0.030972860753536224]"
cm-nosal,original,94,85,134,0,0.08196080476045609,"[134, 376, 131, 85, 84]","[0.08196080476045609, 0.0787482038140297, 0.07352378964424133, 0.07318680733442307, 0.056740544736385345]"
cm-nosal,original,95,383,383,1,0.1873013973236084,"[383, 271, 371, 368, 331]","[0.1873013973236084, 0.12922188639640808, 0.07252742350101471, 0.05176573246717453, 0.043459951877593994]"
cm-nosal,original,96,18,128,0,0.6614407896995544,"[128, 18, 375, 84, 131]","[0.6614407896995544, 0.3028351664543152, 0.01134941540658474, 0.005488276947289705, 0.002798641799017787]"
cm-nosal,original,97,326,140,0,0.7118542194366455,"[140, 10, 326, 81, 142]","[0.7118542194366455, 0.051417116075754166, 0.0364382266998291, 0.0313321016728878, 0.028269071131944656]"
cm-nosal,original,98,379,379,1,0.7340562343597412,"[379, 387, 378, 91, 381]","[0.7340562343597412, 0.09516208618879318, 0.0799635797739029, 0.02036110684275627, 0.011970557272434235]"
cm-nosal,original,99,378,378,1,0.2218611240386963,"[378, 428, 381, 383, 379]","[0.2218611240386963, 0.08573459833860397, 0.0738564059138298, 0.06166774407029152, 0.04934040829539299]"
cm-nosal,original,100,378,90,0,0.11961326003074646,"[90, 108, 364, 135, 334]","[0.11961326003074646, 0.09346270561218262, 0.0918879508972168, 0.08967389166355133, 0.049740877002477646]"
cm-nosal,original,101,379,381,0,0.4635198414325714,"[381, 380, 374, 378, 379]","[0.4635198414325714, 0.057056475430727005, 0.05327487364411354, 0.0527777262032032, 0.050313714891672134]"
cm-nosal,original,102,12,12,1,0.9774184823036194,"[12, 14, 94, 15, 142]","[0.9774184823036194, 0.004455694928765297, 0.0036004772409796715, 0.0027501420117914677, 0.002482584910467267]"
cm-nosal,original,103,18,10,0,0.32767170667648315,"[10, 13, 18, 19, 20]","[0.32767170667648315, 0.28519535064697266, 0.1078282967209816, 0.06700678169727325, 0.05305057764053345]"
cm-nosal,original,104,428,327,0,0.09467138350009918,"[327, 30, 410, 428, 272]","[0.09467138350009918, 0.05986004322767258, 0.04286273568868637, 0.03806712478399277, 0.024938995018601418]"
cm-nosal,original,105,376,376,1,0.6486438512802124,"[376, 381, 368, 287, 371]","[0.6486438512802124, 0.04096607863903046, 0.037637755274772644, 0.019765235483646393, 0.01877811923623085]"
cm-nosal,original,106,379,379,1,0.41470903158187866,"[379, 374, 366, 368, 295]","[0.41470903158187866, 0.11102470755577087, 0.0917796641588211, 0.05852309614419937, 0.0360112190246582]"
cm-nosal,original,107,19,14,0,0.11692485213279724,"[14, 381, 96, 924, 448]","[0.11692485213279724, 0.06949862092733383, 0.05727048218250275, 0.0468449592590332, 0.042386528104543686]"
cm-nosal,original,108,18,89,0,0.15378108620643616,"[89, 22, 18, 90, 396]","[0.15378108620643616, 0.12181708961725235, 0.07356750965118408, 0.05926138162612915, 0.05267634615302086]"
cm-nosal,original,109,95,95,1,0.980279803276062,"[95, 94, 92, 90, 12]","[0.980279803276062, 0.00798359140753746, 0.007554417476058006, 0.0012595740845426917, 0.00039996951818466187]"
cm-nosal,original,110,95,951,0,0.1118050217628479,"[951, 380, 90, 319, 952]","[0.1118050217628479, 0.06435704976320267, 0.04307956621050835, 0.041021399199962616, 0.03808091953396797]"
cm-nosal,original,111,17,92,0,0.2593945860862732,"[92, 10, 11, 17, 94]","[0.2593945860862732, 0.19744694232940674, 0.1830413043498993, 0.1258707344532013, 0.056655123829841614]"
cm-nosal,original,112,232,239,0,0.23874828219413757,"[239, 232, 231, 217, 200]","[0.23874828219413757, 0.16881035268306732, 0.09838669747114182, 0.09140908718109131, 0.09001441299915314]"
cm-nosal,original,113,382,382,1,0.4141487181186676,"[382, 380, 158, 377, 151]","[0.4141487181186676, 0.3038507401943207, 0.06915808469057083, 0.0549323596060276, 0.029908761382102966]"
cm-nosal,original,114,622,59,0,0.11908967047929764,"[59, 55, 988, 304, 64]","[0.11908967047929764, 0.07491305470466614, 0.052933841943740845, 0.042839422821998596, 0.04169594869017601]"
cm-nosal,original,115,372,277,0,0.17527133226394653,"[277, 372, 104, 298, 373]","[0.17527133226394653, 0.16743992269039154, 0.163436159491539, 0.11018186807632446, 0.09293884038925171]"
cm-nosal,original,116,313,313,1,0.40618157386779785,"[313, 59, 989, 114, 55]","[0.40618157386779785, 0.1553645133972168, 0.12315688282251358, 0.06361230462789536, 0.03667692095041275]"
cm-nosal,original,117,18,18,1,0.5141501426696777,"[18, 84, 17, 364, 596]","[0.5141501426696777, 0.09290086477994919, 0.02560669556260109, 0.022336600348353386, 0.013638480566442013]"
cm-nosal,original,118,919,919,1,0.9541577100753784,"[919, 440, 703, 458, 716]","[0.9541577100753784, 0.019593844190239906, 0.0050426507368683815, 0.003891151398420334, 0.0029807561077177525]"
cm-nosal,original,119,92,92,1,0.2394588589668274,"[92, 21, 22, 14, 88]","[0.2394588589668274, 0.2060997039079666, 0.10141106694936752, 0.08052767068147659, 0.062497686594724655]"
cm-nosal,original,120,75,136,0,0.12256305664777756,"[136, 128, 91, 90, 14]","[0.12256305664777756, 0.08182079344987869, 0.078188955783844, 0.048429299145936966, 0.0379219613969326]"
cm-nosal,original,121,379,379,1,0.5434696078300476,"[379, 96, 381, 93, 368]","[0.5434696078300476, 0.12353267520666122, 0.09312639385461807, 0.04332444444298744, 0.03172557055950165]"
cm-nosal,original,122,272,278,0,0.2666429579257965,"[278, 274, 335, 330, 271]","[0.2666429579257965, 0.12862275540828705, 0.05659506842494011, 0.050308044999837875, 0.04485568776726723]"
cm-nosal,original,123,86,309,0,0.11931023001670837,"[309, 23, 127, 348, 21]","[0.11931023001670837, 0.06048378348350525, 0.058644507080316544, 0.05742141231894493, 0.04970812052488327]"
cm-nosal,original,124,275,378,0,0.13681447505950928,"[378, 380, 287, 275, 282]","[0.13681447505950928, 0.07515835016965866, 0.062301747500896454, 0.05368375405669212, 0.04563978686928749]"
cm-nosal,original,125,387,387,1,0.7897536754608154,"[387, 377, 379, 380, 371]","[0.7897536754608154, 0.04078703001141548, 0.02216089516878128, 0.01415308378636837, 0.011127002537250519]"
cm-nosal,original,126,12,989,0,0.39349034428596497,"[989, 325, 324, 14, 301]","[0.39349034428596497, 0.27905651926994324, 0.0932580828666687, 0.03712455555796623, 0.0169209111481905]"
cm-nosal,original,127,17,18,0,0.2267438918352127,"[18, 17, 13, 91, 90]","[0.2267438918352127, 0.14930905401706696, 0.1307092010974884, 0.084138423204422, 0.051742784678936005]"
cm-nosal,original,128,899,94,0,0.0758579671382904,"[94, 30, 562, 135, 132]","[0.0758579671382904, 0.07132846117019653, 0.06148569658398628, 0.057978514581918716, 0.046560171991586685]"
cm-nosal,original,129,365,365,1,0.4214712083339691,"[365, 380, 373, 382, 372]","[0.4214712083339691, 0.09451732039451599, 0.05769573152065277, 0.052584338933229446, 0.0444301962852478]"
cm-nosal,original,130,335,84,0,0.11141733825206757,"[84, 378, 374, 15, 381]","[0.11141733825206757, 0.0826246440410614, 0.049534738063812256, 0.04056312143802643, 0.03989466279745102]"
cm-nosal,original,131,23,81,0,0.10868865996599197,"[81, 275, 387, 396, 204]","[0.10868865996599197, 0.04848877340555191, 0.026227613911032677, 0.0244660172611475, 0.02206619828939438]"
cm-nosal,original,132,379,682,0,0.11792975664138794,"[682, 18, 442, 524, 540]","[0.11792975664138794, 0.0903511792421341, 0.07803547382354736, 0.06674850732088089, 0.06530279666185379]"
cm-nosal,original,133,988,28,0,0.10570182651281357,"[28, 105, 57, 89, 990]","[0.10570182651281357, 0.10114038735628128, 0.07084847241640091, 0.05499023199081421, 0.032012198120355606]"
cm-nosal,original,134,988,16,0,0.32426717877388,"[16, 988, 944, 952, 315]","[0.32426717877388, 0.23743677139282227, 0.0824727714061737, 0.05986801162362099, 0.039297088980674744]"
cm-nosal,original,135,17,17,1,0.2638590633869171,"[17, 19, 14, 15, 10]","[0.2638590633869171, 0.1603652536869049, 0.14240007102489471, 0.09673194587230682, 0.06678492575883865]"
cm-nosal,original,136,18,19,0,0.43025484681129456,"[19, 18, 17, 10, 13]","[0.43025484681129456, 0.12122754007577896, 0.07509972900152206, 0.06965955346822739, 0.052835382521152496]"
cm-nosal,original,137,39,378,0,0.13810160756111145,"[378, 387, 364, 82, 88]","[0.13810160756111145, 0.1268918216228485, 0.06004999205470085, 0.056938402354717255, 0.05522366240620613]"
cm-nosal,original,138,335,271,0,0.06684635579586029,"[271, 77, 335, 993, 74]","[0.06684635579586029, 0.05645817518234253, 0.04741441085934639, 0.041814349591732025, 0.040872491896152496]"
cm-nosal,original,139,376,368,0,0.630106508731842,"[368, 376, 924, 17, 374]","[0.630106508731842, 0.14260990917682648, 0.02335204742848873, 0.02037293277680874, 0.019128765910863876]"
cm-nosal,original,140,18,137,0,0.43535932898521423,"[137, 97, 85, 99, 18]","[0.43535932898521423, 0.15219195187091827, 0.06886585056781769, 0.03450792655348778, 0.03334110602736473]"
cm-nosal,original,141,134,129,0,0.2148101031780243,"[129, 89, 296, 127, 279]","[0.2148101031780243, 0.1360897272825241, 0.1096028983592987, 0.06928268820047379, 0.06877671182155609]"
cm-nosal,original,142,294,294,1,0.5304278135299683,"[294, 202, 296, 336, 349]","[0.5304278135299683, 0.06763837486505508, 0.03740261495113373, 0.030411478132009506, 0.02836424484848976]"
cm-nosal,original,143,472,472,1,0.8061040639877319,"[472, 693, 814, 977, 144]","[0.8061040639877319, 0.09259897470474243, 0.04806629940867424, 0.0067541287280619144, 0.004031504038721323]"
cm-nosal,original,144,354,344,0,0.4972943663597107,"[344, 354, 385, 345, 341]","[0.4972943663597107, 0.3370402157306671, 0.03616446256637573, 0.019466258585453033, 0.012344500049948692]"
cm-nosal,original,145,134,135,0,0.4214721918106079,"[135, 134, 141, 131, 133]","[0.4214721918106079, 0.10388731956481934, 0.06638574600219727, 0.04531498998403549, 0.030675943940877914]"
