model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-nosal,ooc,17,909,478,0,0.43335577845573425,"[478, 835, 519, 492, 910]","[0.43335577845573425, 0.15609052777290344, 0.1296083629131317, 0.022616228088736534, 0.01708040200173855]"
cm-nosal,ooc,18,679,443,0,0.1777503937482834,"[443, 427, 574, 861, 806]","[0.1777503937482834, 0.14824970066547394, 0.042941369116306305, 0.03671078756451607, 0.0299366544932127]"
cm-nosal,ooc,19,618,816,0,0.056166525930166245,"[816, 134, 283, 345, 279]","[0.056166525930166245, 0.03004431165754795, 0.029924243688583374, 0.029130252078175545, 0.024282516911625862]"
cm-nosal,ooc,20,618,14,0,0.3062182664871216,"[14, 325, 91, 986, 136]","[0.3062182664871216, 0.060410935431718826, 0.0585697665810585, 0.05456513166427612, 0.04457559436559677]"
cm-nosal,ooc,21,574,574,1,0.14952026307582855,"[574, 107, 33, 117, 65]","[0.14952026307582855, 0.13383188843727112, 0.0717620924115181, 0.056622717529535294, 0.05152738094329834]"
cm-nosal,ooc,22,658,649,0,0.3064119815826416,"[649, 721, 611, 677, 658]","[0.3064119815826416, 0.13813942670822144, 0.12113530933856964, 0.03048727847635746, 0.028351007029414177]"
cm-nosal,ooc,23,461,99,0,0.3678663969039917,"[99, 58, 360, 209, 33]","[0.3678663969039917, 0.09106382727622986, 0.0656854584813118, 0.04514297470450401, 0.03313121944665909]"
cm-nosal,ooc,24,132,146,0,0.16513442993164062,"[146, 89, 173, 132, 975]","[0.16513442993164062, 0.091281957924366, 0.06849199533462524, 0.06550364941358566, 0.06350000947713852]"
cm-nosal,ooc,25,122,573,0,0.11294548213481903,"[573, 544, 472, 766, 118]","[0.11294548213481903, 0.10256906598806381, 0.07181069254875183, 0.04315735772252083, 0.03637082874774933]"
cm-nosal,ooc,26,12,12,1,0.09579262882471085,"[12, 100, 20, 82, 21]","[0.09579262882471085, 0.06344816088676453, 0.04951603338122368, 0.04104230925440788, 0.03942480310797691]"
cm-nosal,ooc,27,679,138,0,0.12084876745939255,"[138, 65, 300, 303, 63]","[0.12084876745939255, 0.11202861368656158, 0.08486554026603699, 0.07234615087509155, 0.06547533720731735]"
cm-nosal,ooc,28,23,91,0,0.25834089517593384,"[91, 316, 94, 136, 93]","[0.25834089517593384, 0.08614915609359741, 0.07124006003141403, 0.053181860595941544, 0.03761444613337517]"
cm-nosal,ooc,29,937,924,0,0.4193342924118042,"[924, 544, 909, 945, 567]","[0.4193342924118042, 0.33816978335380554, 0.095004603266716, 0.030711160972714424, 0.02025555819272995]"
cm-nosal,ooc,30,679,92,0,0.24456731975078583,"[92, 315, 16, 46, 64]","[0.24456731975078583, 0.1921691596508026, 0.10039252787828445, 0.04967625066637993, 0.04007546231150627]"
cm-nosal,ooc,31,335,338,0,0.15696434676647186,"[338, 154, 182, 285, 283]","[0.15696434676647186, 0.10132868587970734, 0.04996827617287636, 0.0348455049097538, 0.034455232322216034]"
cm-nosal,ooc,32,76,18,0,0.16105325520038605,"[18, 79, 211, 300, 369]","[0.16105325520038605, 0.08658277988433838, 0.07395756989717484, 0.06690876930952072, 0.02223050966858864]"
cm-nosal,ooc,33,851,851,1,0.25409752130508423,"[851, 571, 565, 475, 637]","[0.25409752130508423, 0.058410391211509705, 0.04801386222243309, 0.0455239936709404, 0.04166475683450699]"
cm-nosal,ooc,34,770,532,0,0.32489079236984253,"[532, 411, 591, 610, 611]","[0.32489079236984253, 0.16344107687473297, 0.09553465247154236, 0.08538831025362015, 0.06927219778299332]"
cm-nosal,ooc,35,122,10,0,0.4020063579082489,"[10, 12, 90, 133, 467]","[0.4020063579082489, 0.0876455083489418, 0.07405245304107666, 0.06050946190953255, 0.025101400911808014]"
cm-nosal,ooc,36,712,868,0,0.14318689703941345,"[868, 828, 712, 463, 647]","[0.14318689703941345, 0.13169550895690918, 0.10593663156032562, 0.08527856320142746, 0.07767093926668167]"
cm-nosal,ooc,37,852,433,0,0.33006125688552856,"[433, 417, 574, 852, 951]","[0.33006125688552856, 0.2500077784061432, 0.05764635652303696, 0.040455203503370285, 0.03283021226525307]"
cm-nosal,ooc,38,12,395,0,0.1727408766746521,"[395, 394, 99, 389, 391]","[0.1727408766746521, 0.14242734014987946, 0.12968477606773376, 0.04840603470802307, 0.03188067674636841]"
cm-nosal,ooc,39,849,773,0,0.07909942418336868,"[773, 535, 463, 849, 787]","[0.07909942418336868, 0.060707587748765945, 0.04624030739068985, 0.04405658319592476, 0.03964516147971153]"
cm-nosal,ooc,40,606,273,0,0.21541450917720795,"[273, 169, 272, 248, 114]","[0.21541450917720795, 0.09387242794036865, 0.05930551886558533, 0.02548539638519287, 0.024607397615909576]"
cm-nosal,ooc,41,87,425,0,0.11776671558618546,"[425, 87, 589, 437, 449]","[0.11776671558618546, 0.07288765162229538, 0.06027847155928612, 0.056778255850076675, 0.05348628759384155]"
cm-nosal,ooc,42,491,88,0,0.5165649056434631,"[88, 408, 671, 517, 491]","[0.5165649056434631, 0.04472550004720688, 0.031581632792949677, 0.03115549311041832, 0.028737090528011322]"
cm-nosal,ooc,43,964,962,0,0.4512677490711212,"[962, 931, 964, 924, 930]","[0.4512677490711212, 0.3769972324371338, 0.05276450514793396, 0.0400649718940258, 0.029326478019356728]"
cm-nosal,ooc,44,635,746,0,0.7980831265449524,"[746, 635, 409, 892, 826]","[0.7980831265449524, 0.09136217087507248, 0.04562724754214287, 0.021942943334579468, 0.019069069996476173]"
cm-nosal,ooc,45,335,322,0,0.2808579206466675,"[322, 382, 335, 280, 330]","[0.2808579206466675, 0.18469735980033875, 0.07948485761880875, 0.039929211139678955, 0.029737120494246483]"
cm-nosal,ooc,46,825,16,0,0.17394667863845825,"[16, 13, 90, 17, 18]","[0.17394667863845825, 0.13371418416500092, 0.12088332325220108, 0.12004294991493225, 0.053746871650218964]"
cm-nosal,ooc,47,863,863,1,0.14079102873802185,"[863, 331, 134, 971, 758]","[0.14079102873802185, 0.10330694913864136, 0.08996638655662537, 0.08363314718008041, 0.07076508551836014]"
cm-nosal,ooc,48,839,44,0,0.1874566674232483,"[44, 913, 41, 634, 706]","[0.1874566674232483, 0.07462725043296814, 0.06571968644857407, 0.060585953295230865, 0.049270786345005035]"
cm-nosal,ooc,49,257,181,0,0.12863633036613464,"[181, 88, 195, 831, 196]","[0.12863633036613464, 0.09778495877981186, 0.07017125934362411, 0.0423000231385231, 0.03816542774438858]"
cm-nosal,ooc,50,185,970,0,0.1379489153623581,"[970, 348, 269, 349, 356]","[0.1379489153623581, 0.10438980162143707, 0.08025803416967392, 0.05521564930677414, 0.04924666881561279]"
cm-nosal,ooc,51,489,672,0,0.42089372873306274,"[672, 970, 525, 915, 489]","[0.42089372873306274, 0.1963305026292801, 0.041538938879966736, 0.031179750338196754, 0.030248649418354034]"
cm-nosal,ooc,52,609,751,0,0.13497906923294067,"[751, 560, 880, 706, 660]","[0.13497906923294067, 0.07287216186523438, 0.06720228493213654, 0.054355159401893616, 0.028481436893343925]"
cm-nosal,ooc,53,847,868,0,0.06444958597421646,"[868, 752, 573, 472, 510]","[0.06444958597421646, 0.06359132379293442, 0.05859709903597832, 0.038246165961027145, 0.03608974441885948]"
cm-nosal,ooc,54,544,390,0,0.22369547188282013,"[390, 6, 544, 31, 330]","[0.22369547188282013, 0.10643022507429123, 0.04106754809617996, 0.033631157130002975, 0.029702162370085716]"
cm-nosal,ooc,55,179,205,0,0.617401659488678,"[205, 224, 208, 246, 206]","[0.617401659488678, 0.09204544872045517, 0.0351041704416275, 0.03331345319747925, 0.022136924788355827]"
cm-nosal,ooc,56,174,264,0,0.18614549934864044,"[264, 421, 554, 791, 362]","[0.18614549934864044, 0.09670574963092804, 0.08820413053035736, 0.05688145011663437, 0.05332944169640541]"
cm-nosal,ooc,57,349,277,0,0.10600313544273376,"[277, 339, 374, 341, 208]","[0.10600313544273376, 0.07978204637765884, 0.042873334139585495, 0.041779112070798874, 0.04110085964202881]"
cm-nosal,ooc,58,277,273,0,0.7745218276977539,"[273, 235, 277, 176, 272]","[0.7745218276977539, 0.03350406140089035, 0.027096059173345566, 0.025688698515295982, 0.022758034989237785]"
cm-nosal,ooc,59,518,138,0,0.11458698660135269,"[138, 301, 32, 324, 319]","[0.11458698660135269, 0.04765387624502182, 0.04004039242863655, 0.03213115036487579, 0.028810366988182068]"
cm-nosal,ooc,60,958,970,0,0.6294176578521729,"[970, 672, 976, 979, 802]","[0.6294176578521729, 0.05460910499095917, 0.023564476519823074, 0.019183233380317688, 0.014144876971840858]"
cm-nosal,ooc,61,385,385,1,0.5219788551330566,"[385, 209, 386, 101, 354]","[0.5219788551330566, 0.20589542388916016, 0.05285295471549034, 0.05119504779577255, 0.04763855040073395]"
cm-nosal,ooc,62,830,580,0,0.1023581251502037,"[580, 135, 84, 815, 489]","[0.1023581251502037, 0.05238722264766693, 0.04465488716959953, 0.04092088341712952, 0.03967233747243881]"
cm-nosal,ooc,63,132,134,0,0.33024346828460693,"[134, 104, 132, 348, 248]","[0.33024346828460693, 0.06204262748360634, 0.059000104665756226, 0.04506552591919899, 0.03287441283464432]"
cm-nosal,ooc,64,354,354,1,0.29087162017822266,"[354, 386, 170, 51, 385]","[0.29087162017822266, 0.20950856804847717, 0.10437410324811935, 0.04029648005962372, 0.03603218123316765]"
cm-nosal,ooc,65,879,611,0,0.15581774711608887,"[611, 709, 443, 768, 805]","[0.15581774711608887, 0.09314201772212982, 0.061188943684101105, 0.059788696467876434, 0.05785214528441429]"
cm-nosal,ooc,66,807,807,1,0.6709034442901611,"[807, 559, 839, 835, 706]","[0.6709034442901611, 0.1814914047718048, 0.020401064306497574, 0.010373956523835659, 0.009969850070774555]"
cm-nosal,ooc,67,863,350,0,0.23741422593593597,"[350, 349, 348, 286, 299]","[0.23741422593593597, 0.21783322095870972, 0.17111758887767792, 0.05042976513504982, 0.04452461376786232]"
cm-nosal,ooc,68,821,935,0,0.14641165733337402,"[935, 938, 961, 469, 134]","[0.14641165733337402, 0.08697923272848129, 0.08158102631568909, 0.050687357783317566, 0.045501936227083206]"
cm-nosal,ooc,69,656,646,0,0.32582148909568787,"[646, 299, 609, 107, 730]","[0.32582148909568787, 0.07181165367364883, 0.0492890328168869, 0.04256905987858772, 0.03384096920490265]"
cm-nosal,ooc,70,614,616,0,0.07585259526968002,"[616, 112, 2, 212, 246]","[0.07585259526968002, 0.07355238497257233, 0.07299419492483139, 0.0647459477186203, 0.042400628328323364]"
cm-nosal,ooc,71,294,291,0,0.11602000147104263,"[291, 377, 342, 267, 287]","[0.11602000147104263, 0.10784457623958588, 0.04092811420559883, 0.03570405766367912, 0.03387491777539253]"
cm-nosal,ooc,72,870,330,0,0.06341385096311569,"[330, 738, 652, 428, 671]","[0.06341385096311569, 0.05508198216557503, 0.05230792611837387, 0.04929467290639877, 0.03920713812112808]"
cm-nosal,ooc,73,346,965,0,0.2799227833747864,"[965, 934, 739, 666, 1]","[0.2799227833747864, 0.05523362010717392, 0.05310225114226341, 0.05124175548553467, 0.043657734990119934]"
cm-nosal,ooc,74,194,198,0,0.24207881093025208,"[198, 177, 170, 189, 194]","[0.24207881093025208, 0.16411533951759338, 0.07673417031764984, 0.070829838514328, 0.05662163347005844]"
cm-nosal,ooc,75,287,46,0,0.11903632432222366,"[46, 287, 998, 987, 382]","[0.11903632432222366, 0.1044795960187912, 0.07092159986495972, 0.07037443667650223, 0.05803082510828972]"
cm-nosal,ooc,76,295,295,1,0.4066181182861328,"[295, 224, 205, 267, 268]","[0.4066181182861328, 0.10417570918798447, 0.08766361325979233, 0.051937535405159, 0.03466605767607689]"
cm-nosal,ooc,77,92,395,0,0.15003782510757446,"[395, 721, 327, 853, 750]","[0.15003782510757446, 0.1365998089313507, 0.0598277784883976, 0.0267928596585989, 0.022835150361061096]"
cm-nosal,ooc,78,17,671,0,0.11078701168298721,"[671, 84, 839, 975, 880]","[0.11078701168298721, 0.08938882499933243, 0.08042404800653458, 0.04842063784599304, 0.03563743457198143]"
cm-nosal,ooc,79,105,387,0,0.34499073028564453,"[387, 18, 271, 134, 94]","[0.34499073028564453, 0.13334715366363525, 0.10417544096708298, 0.058619871735572815, 0.027152912691235542]"
cm-nosal,ooc,80,356,342,0,0.1521167755126953,"[342, 294, 104, 350, 177]","[0.1521167755126953, 0.13461923599243164, 0.061787258833646774, 0.05800668150186539, 0.0441189669072628]"
cm-nosal,ooc,81,14,225,0,0.06698625534772873,"[225, 184, 202, 254, 182]","[0.06698625534772873, 0.056138843297958374, 0.04347984492778778, 0.04241875931620598, 0.03918913006782532]"
cm-nosal,ooc,82,378,354,0,0.5446528196334839,"[354, 347, 345, 159, 9]","[0.5446528196334839, 0.06867531687021255, 0.06362219154834747, 0.049169789999723434, 0.04540390521287918]"
cm-nosal,ooc,83,59,725,0,0.0999128520488739,"[725, 428, 943, 866, 494]","[0.0999128520488739, 0.06729602068662643, 0.06364604830741882, 0.05729810893535614, 0.03836303949356079]"
cm-nosal,ooc,84,95,95,1,0.09634177386760712,"[95, 15, 37, 177, 214]","[0.09634177386760712, 0.07865732908248901, 0.06420237571001053, 0.0590745210647583, 0.0334121510386467]"
cm-nosal,ooc,85,95,977,0,0.31625452637672424,"[977, 978, 913, 395, 775]","[0.31625452637672424, 0.1934405416250229, 0.07539334148168564, 0.032328758388757706, 0.02611798234283924]"
cm-nosal,ooc,86,379,981,0,0.07887855172157288,"[981, 615, 245, 267, 206]","[0.07887855172157288, 0.0743275135755539, 0.0557481087744236, 0.053603943437337875, 0.034927818924188614]"
cm-nosal,ooc,87,382,382,1,0.3564296066761017,"[382, 171, 248, 151, 172]","[0.3564296066761017, 0.06259327381849289, 0.053453151136636734, 0.050788961350917816, 0.04687831550836563]"
cm-nosal,ooc,88,10,99,0,0.19028638303279877,"[99, 359, 356, 279, 207]","[0.19028638303279877, 0.1424558162689209, 0.08475703001022339, 0.07361241430044174, 0.06630910187959671]"
cm-nosal,ooc,89,383,383,1,0.2320902794599533,"[383, 105, 269, 276, 272]","[0.2320902794599533, 0.19038736820220947, 0.17701363563537598, 0.05776677280664444, 0.05749109387397766]"
cm-nosal,ooc,90,378,698,0,0.5157992839813232,"[698, 454, 624, 668, 663]","[0.5157992839813232, 0.1036808118224144, 0.05903702229261398, 0.04310101643204689, 0.0370146781206131]"
cm-nosal,ooc,91,376,695,0,0.8718587160110474,"[695, 726, 587, 354, 500]","[0.8718587160110474, 0.022320667281746864, 0.008764797821640968, 0.005518289282917976, 0.005471753887832165]"
cm-nosal,ooc,92,21,144,0,0.10086282342672348,"[144, 275, 129, 140, 293]","[0.10086282342672348, 0.07568778097629547, 0.04041735827922821, 0.030356107279658318, 0.028492486104369164]"
cm-nosal,ooc,93,275,374,0,0.1217348724603653,"[374, 275, 276, 378, 387]","[0.1217348724603653, 0.10226701945066452, 0.07064899057149887, 0.043262217193841934, 0.03995373100042343]"
cm-nosal,ooc,94,85,136,0,0.24145226180553436,"[136, 84, 94, 134, 131]","[0.24145226180553436, 0.0663556307554245, 0.058481235057115555, 0.058411505073308945, 0.04442005231976509]"
cm-nosal,ooc,95,383,222,0,0.1564684808254242,"[222, 270, 191, 249, 248]","[0.1564684808254242, 0.06236446648836136, 0.05487523227930069, 0.0500296950340271, 0.037449438124895096]"
cm-nosal,ooc,96,18,18,1,0.9094312787055969,"[18, 128, 93, 136, 375]","[0.9094312787055969, 0.034545764327049255, 0.020054318010807037, 0.01325613260269165, 0.00496372114866972]"
cm-nosal,ooc,97,326,276,0,0.09265399724245071,"[276, 293, 289, 350, 287]","[0.09265399724245071, 0.08442036807537079, 0.06856726109981537, 0.06171233206987381, 0.0399433933198452]"
cm-nosal,ooc,98,379,177,0,0.13972710072994232,"[177, 170, 267, 233, 9]","[0.13972710072994232, 0.07872208207845688, 0.07654690742492676, 0.05487527325749397, 0.04327470809221268]"
cm-nosal,ooc,99,378,297,0,0.3150847852230072,"[297, 295, 386, 93, 101]","[0.3150847852230072, 0.21933870017528534, 0.13390783965587616, 0.020776396617293358, 0.016043735668063164]"
cm-nosal,ooc,100,378,99,0,0.2162296622991562,"[99, 137, 22, 20, 144]","[0.2162296622991562, 0.2103518843650818, 0.06391078233718872, 0.06243916228413582, 0.05197902396321297]"
cm-nosal,ooc,101,379,246,0,0.07228473573923111,"[246, 12, 205, 16, 236]","[0.07228473573923111, 0.06425920128822327, 0.06339733302593231, 0.05985566973686218, 0.050577543675899506]"
cm-nosal,ooc,102,12,12,1,0.3072836101055145,"[12, 142, 140, 134, 557]","[0.3072836101055145, 0.0837939903140068, 0.053727053105831146, 0.04812147840857506, 0.043095290660858154]"
cm-nosal,ooc,103,18,602,0,0.22169113159179688,"[602, 642, 702, 890, 416]","[0.22169113159179688, 0.136901393532753, 0.05600116401910782, 0.05364475026726723, 0.04781234264373779]"
cm-nosal,ooc,104,428,47,0,0.48967117071151733,"[47, 45, 94, 327, 124]","[0.48967117071151733, 0.06578505784273148, 0.03733834624290466, 0.02318471297621727, 0.021728530526161194]"
cm-nosal,ooc,105,376,21,0,0.6990415453910828,"[21, 127, 22, 89, 701]","[0.6990415453910828, 0.03256981447339058, 0.028157029300928116, 0.026909884065389633, 0.024161532521247864]"
cm-nosal,ooc,106,379,136,0,0.28281983733177185,"[136, 379, 295, 143, 374]","[0.28281983733177185, 0.0563356988132, 0.05270978808403015, 0.04949435964226723, 0.04283979907631874]"
cm-nosal,ooc,107,19,425,0,0.1709468811750412,"[425, 23, 727, 984, 354]","[0.1709468811750412, 0.06023901700973511, 0.05105886608362198, 0.03668384999036789, 0.03438892960548401]"
cm-nosal,ooc,108,18,172,0,0.17155872285366058,"[172, 879, 676, 208, 246]","[0.17155872285366058, 0.1376248449087143, 0.0688023492693901, 0.030778679996728897, 0.02773617021739483]"
cm-nosal,ooc,109,95,95,1,0.09033489972352982,"[95, 330, 17, 364, 971]","[0.09033489972352982, 0.04215800762176514, 0.04147704690694809, 0.03762197494506836, 0.03287135064601898]"
cm-nosal,ooc,110,95,177,0,0.08897506445646286,"[177, 214, 213, 225, 275]","[0.08897506445646286, 0.05473080277442932, 0.0351446233689785, 0.0313529446721077, 0.0312994085252285]"
cm-nosal,ooc,111,17,835,0,0.10934492200613022,"[835, 99, 7, 395, 775]","[0.10934492200613022, 0.09244037419557571, 0.03704280033707619, 0.03649882599711418, 0.03147758170962334]"
cm-nosal,ooc,112,232,239,0,0.2747262418270111,"[239, 200, 232, 196, 187]","[0.2747262418270111, 0.15603142976760864, 0.14607198536396027, 0.09867280721664429, 0.06696079671382904]"
cm-nosal,ooc,113,382,350,0,0.29322731494903564,"[350, 336, 380, 168, 382]","[0.29322731494903564, 0.15795166790485382, 0.052295833826065063, 0.04840320721268654, 0.03367995098233223]"
cm-nosal,ooc,114,622,843,0,0.10969100147485733,"[843, 695, 774, 597, 882]","[0.10969100147485733, 0.09469807893037796, 0.06409694999456406, 0.0480506457388401, 0.04157239571213722]"
cm-nosal,ooc,115,372,342,0,0.36062613129615784,"[342, 372, 182, 206, 347]","[0.36062613129615784, 0.12712205946445465, 0.06761375814676285, 0.051933400332927704, 0.037069886922836304]"
cm-nosal,ooc,116,313,313,1,0.3176494240760803,"[313, 456, 133, 522, 64]","[0.3176494240760803, 0.07028268277645111, 0.06355690956115723, 0.048241857439279556, 0.04753773286938667]"
cm-nosal,ooc,117,18,646,0,0.056541088968515396,"[646, 430, 18, 752, 880]","[0.056541088968515396, 0.04977421835064888, 0.04528024047613144, 0.03822893276810646, 0.03329009190201759]"
cm-nosal,ooc,118,919,919,1,0.6507704257965088,"[919, 458, 412, 478, 519]","[0.6507704257965088, 0.03931855410337448, 0.023212842643260956, 0.021119577810168266, 0.020014384761452675]"
cm-nosal,ooc,119,92,88,0,0.17403419315814972,"[88, 55, 59, 90, 1]","[0.17403419315814972, 0.16597607731819153, 0.10208477079868317, 0.06156196817755699, 0.05342790111899376]"
cm-nosal,ooc,120,75,236,0,0.2854395806789398,"[236, 137, 146, 246, 208]","[0.2854395806789398, 0.06458514928817749, 0.05356626212596893, 0.049997478723526, 0.038461871445178986]"
cm-nosal,ooc,121,379,846,0,0.14422446489334106,"[846, 0, 947, 96, 389]","[0.14422446489334106, 0.11890141665935516, 0.05132726579904556, 0.046785395592451096, 0.03781582787632942]"
cm-nosal,ooc,122,272,188,0,0.3477226197719574,"[188, 175, 189, 181, 278]","[0.3477226197719574, 0.16424110531806946, 0.08735766261816025, 0.046935658901929855, 0.04168242961168289]"
cm-nosal,ooc,123,86,642,0,0.21154609322547913,"[642, 765, 690, 634, 718]","[0.21154609322547913, 0.07529648393392563, 0.049001071602106094, 0.036793798208236694, 0.0328044667840004]"
cm-nosal,ooc,124,275,275,1,0.21926695108413696,"[275, 294, 255, 22, 177]","[0.21926695108413696, 0.08837676048278809, 0.07394400984048843, 0.06623444706201553, 0.05239376798272133]"
cm-nosal,ooc,125,387,387,1,0.2548697590827942,"[387, 263, 187, 189, 230]","[0.2548697590827942, 0.10519686341285706, 0.057400330901145935, 0.03772250562906265, 0.037135299295186996]"
cm-nosal,ooc,126,12,136,0,0.6477359533309937,"[136, 701, 58, 31, 39]","[0.6477359533309937, 0.04540453106164932, 0.03725774586200714, 0.03201558440923691, 0.024201110005378723]"
cm-nosal,ooc,127,17,224,0,0.09262724965810776,"[224, 197, 747, 655, 254]","[0.09262724965810776, 0.044068023562431335, 0.03366883844137192, 0.0322239026427269, 0.029998421669006348]"
cm-nosal,ooc,128,899,725,0,0.15776441991329193,"[725, 438, 899, 441, 883]","[0.15776441991329193, 0.127830371260643, 0.10084575414657593, 0.09732040017843246, 0.0946500301361084]"
cm-nosal,ooc,129,365,382,0,0.19591665267944336,"[382, 220, 260, 230, 213]","[0.19591665267944336, 0.16600294411182404, 0.049863189458847046, 0.03364738076925278, 0.028422962874174118]"
cm-nosal,ooc,130,335,68,0,0.12997651100158691,"[68, 24, 233, 272, 82]","[0.12997651100158691, 0.09750771522521973, 0.06170802190899849, 0.05950213968753815, 0.05315101519227028]"
cm-nosal,ooc,131,23,929,0,0.485860675573349,"[929, 903, 208, 71, 144]","[0.485860675573349, 0.058860305696725845, 0.04849151894450188, 0.02736741676926613, 0.024198299273848534]"
cm-nosal,ooc,132,379,396,0,0.36906203627586365,"[396, 397, 974, 801, 33]","[0.36906203627586365, 0.06423264741897583, 0.062351662665605545, 0.0411122627556324, 0.03921736404299736]"
cm-nosal,ooc,133,988,27,0,0.06520544737577438,"[27, 85, 393, 6, 86]","[0.06520544737577438, 0.06499511003494263, 0.05898720398545265, 0.05698982626199722, 0.05163959041237831]"
cm-nosal,ooc,134,988,20,0,0.5687136054039001,"[20, 112, 988, 150, 349]","[0.5687136054039001, 0.12596608698368073, 0.062181539833545685, 0.04228717461228371, 0.04012433812022209]"
cm-nosal,ooc,135,17,129,0,0.44048088788986206,"[129, 131, 313, 17, 19]","[0.44048088788986206, 0.07904493063688278, 0.05474885180592537, 0.05418567731976509, 0.044095687568187714]"
cm-nosal,ooc,136,18,355,0,0.3424701690673828,"[355, 248, 270, 672, 716]","[0.3424701690673828, 0.05072008818387985, 0.040036242455244064, 0.03908630087971687, 0.033375293016433716]"
cm-nosal,ooc,137,39,642,0,0.6429104208946228,"[642, 579, 497, 442, 401]","[0.6429104208946228, 0.1003049910068512, 0.04054156690835953, 0.027210380882024765, 0.021992051973938942]"
cm-nosal,ooc,138,335,196,0,0.28426218032836914,"[196, 198, 275, 276, 164]","[0.28426218032836914, 0.19232161343097687, 0.05743604153394699, 0.03652653843164444, 0.02479923702776432]"
cm-nosal,ooc,139,376,130,0,0.30223917961120605,"[130, 616, 376, 368, 832]","[0.30223917961120605, 0.055144667625427246, 0.03607287257909775, 0.034839823842048645, 0.032504186034202576]"
cm-nosal,ooc,140,18,97,0,0.0731273889541626,"[97, 137, 492, 98, 649]","[0.0731273889541626, 0.06542990356683731, 0.05819002911448479, 0.04291249439120293, 0.03445836156606674]"
cm-nosal,ooc,141,134,129,0,0.45883867144584656,"[129, 134, 348, 349, 89]","[0.45883867144584656, 0.28788110613822937, 0.07627296447753906, 0.020628875121474266, 0.015857290476560593]"
cm-nosal,ooc,142,294,7,0,0.3204748332500458,"[7, 23, 202, 275, 170]","[0.3204748332500458, 0.08673585951328278, 0.06383613497018814, 0.03923187404870987, 0.035597749054431915]"
