model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs
cm-nosal,inpainted,22,658,881,0,0.21578654646873474,"[881, 766, 781, 558, 916]","[0.21578654646873474, 0.1814265102148056, 0.10553278028964996, 0.05028969421982765, 0.04082997888326645]"
cm-nosal,inpainted,23,461,332,0,0.14824023842811584,"[332, 557, 894, 701, 608]","[0.14824023842811584, 0.1443435400724411, 0.046863432973623276, 0.03872251510620117, 0.03578009456396103]"
cm-nosal,inpainted,24,132,449,0,0.11355534940958023,"[449, 703, 975, 602, 912]","[0.11355534940958023, 0.11244193464517593, 0.10447131097316742, 0.051556121557950974, 0.04612315818667412]"
cm-nosal,inpainted,25,122,519,0,0.303114652633667,"[519, 539, 642, 835, 695]","[0.303114652633667, 0.13070733845233917, 0.09135482460260391, 0.0588994137942791, 0.05599212646484375]"
cm-nosal,inpainted,26,12,394,0,0.24559816718101501,"[394, 649, 127, 672, 90]","[0.24559816718101501, 0.07367502897977829, 0.056126486510038376, 0.039524540305137634, 0.03780146688222885]"
cm-nosal,inpainted,27,679,447,0,0.083389051258564,"[447, 608, 883, 775, 613]","[0.083389051258564, 0.06429194658994675, 0.03866070136427879, 0.037354566156864166, 0.036515094339847565]"
cm-nosal,inpainted,28,23,839,0,0.14290232956409454,"[839, 733, 645, 517, 879]","[0.14290232956409454, 0.1394314169883728, 0.12168501317501068, 0.11389994621276855, 0.053570184856653214]"
cm-nosal,inpainted,29,937,909,0,0.3326015770435333,"[909, 567, 544, 5, 469]","[0.3326015770435333, 0.1854822188615799, 0.12196234613656998, 0.08516048640012741, 0.03340844064950943]"
cm-nosal,inpainted,30,679,849,0,0.21988272666931152,"[849, 544, 725, 966, 673]","[0.21988272666931152, 0.10231681168079376, 0.05361122265458107, 0.027339976280927658, 0.024175304919481277]"
cm-nosal,inpainted,31,335,81,0,0.0662192851305008,"[81, 202, 318, 255, 194]","[0.0662192851305008, 0.04239119589328766, 0.02927759289741516, 0.024098828434944153, 0.02159786969423294]"
cm-nosal,inpainted,32,76,149,0,0.09785140305757523,"[149, 701, 554, 4, 417]","[0.09785140305757523, 0.05930277332663536, 0.050502460449934006, 0.040387485176324844, 0.03585834056138992]"
cm-nosal,inpainted,33,851,548,0,0.5666499733924866,"[548, 651, 534, 851, 598]","[0.5666499733924866, 0.11694319546222687, 0.04870103299617767, 0.030771680176258087, 0.02685779333114624]"
cm-nosal,inpainted,34,770,669,0,0.28324565291404724,"[669, 794, 885, 434, 868]","[0.28324565291404724, 0.14728094637393951, 0.05815321207046509, 0.05466097593307495, 0.04358356073498726]"
cm-nosal,inpainted,35,122,905,0,0.29699984192848206,"[905, 396, 421, 538, 41]","[0.29699984192848206, 0.09184092283248901, 0.06600560247898102, 0.05251135304570198, 0.04480034485459328]"
cm-nosal,inpainted,36,712,815,0,0.721468985080719,"[815, 74, 524, 72, 75]","[0.721468985080719, 0.03590232878923416, 0.03243467956781387, 0.03154695779085159, 0.022045180201530457]"
cm-nosal,inpainted,37,852,47,0,0.6798173189163208,"[47, 997, 947, 126, 71]","[0.6798173189163208, 0.09316442161798477, 0.052230507135391235, 0.018064606934785843, 0.013086057268083096]"
cm-nosal,inpainted,38,12,94,0,0.11341648548841476,"[94, 505, 619, 700, 448]","[0.11341648548841476, 0.08687803894281387, 0.06954844295978546, 0.05176209658384323, 0.039763789623975754]"
cm-nosal,inpainted,39,849,852,0,0.2016998529434204,"[852, 258, 705, 429, 634]","[0.2016998529434204, 0.07042363286018372, 0.051536571234464645, 0.035783227533102036, 0.028562769293785095]"
cm-nosal,inpainted,40,606,782,0,0.24756808578968048,"[782, 664, 851, 598, 527]","[0.24756808578968048, 0.15340423583984375, 0.12563979625701904, 0.09693564474582672, 0.07846727967262268]"
cm-nosal,inpainted,41,87,702,0,0.27315959334373474,"[702, 765, 602, 777, 421]","[0.27315959334373474, 0.09962310642004013, 0.05495438724756241, 0.03514428064227104, 0.029784951359033585]"
cm-nosal,inpainted,42,491,752,0,0.04478644207119942,"[752, 790, 701, 427, 736]","[0.04478644207119942, 0.04410314932465553, 0.03453515097498894, 0.027262333780527115, 0.024860864505171776]"
cm-nosal,inpainted,43,964,405,0,0.09362459927797318,"[405, 701, 145, 146, 974]","[0.09362459927797318, 0.05322134122252464, 0.0453793928027153, 0.02392544224858284, 0.01828906126320362]"
cm-nosal,inpainted,44,635,492,0,0.14968597888946533,"[492, 893, 632, 418, 748]","[0.14968597888946533, 0.07257065176963806, 0.052796270698308945, 0.05179945006966591, 0.04323892667889595]"
cm-nosal,inpainted,45,335,904,0,0.5270156264305115,"[904, 807, 905, 753, 314]","[0.5270156264305115, 0.06347132474184036, 0.04891441389918327, 0.04491550475358963, 0.013882443308830261]"
cm-nosal,inpainted,46,825,825,1,0.37802359461784363,"[825, 82, 996, 858, 738]","[0.37802359461784363, 0.17387284338474274, 0.03817290812730789, 0.022973718121647835, 0.02015296183526516]"
cm-nosal,inpainted,47,863,979,0,0.16916415095329285,"[979, 839, 972, 991, 327]","[0.16916415095329285, 0.05249682068824768, 0.021360168233513832, 0.019159900024533272, 0.01896398700773716]"
cm-nosal,inpainted,48,839,384,0,0.073140949010849,"[384, 108, 375, 327, 973]","[0.073140949010849, 0.0690351128578186, 0.05791197344660759, 0.05285929888486862, 0.05115053430199623]"
cm-nosal,inpainted,49,257,977,0,0.21667608618736267,"[977, 525, 646, 127, 974]","[0.21667608618736267, 0.04191318154335022, 0.04006071761250496, 0.03201129287481308, 0.03043322265148163]"
cm-nosal,inpainted,50,185,979,0,0.10426881164312363,"[979, 671, 646, 522, 84]","[0.10426881164312363, 0.09361476451158524, 0.06736686080694199, 0.05023019015789032, 0.0446731373667717]"
cm-nosal,inpainted,51,489,50,0,0.1574425846338272,"[50, 580, 84, 671, 82]","[0.1574425846338272, 0.08293480426073074, 0.04817632585763931, 0.03894177824258804, 0.027933072298765182]"
cm-nosal,inpainted,52,609,9,0,0.06693391501903534,"[9, 271, 331, 134, 352]","[0.06693391501903534, 0.04973873868584633, 0.04288275167346001, 0.03211794048547745, 0.02629328891634941]"
cm-nosal,inpainted,53,847,815,0,0.6661275625228882,"[815, 289, 288, 331, 330]","[0.6661275625228882, 0.033810749650001526, 0.027131902053952217, 0.020828520879149437, 0.015289019793272018]"
cm-nosal,inpainted,54,544,815,0,0.05648953840136528,"[815, 336, 84, 825, 86]","[0.05648953840136528, 0.04867302253842354, 0.04332204908132553, 0.035977840423583984, 0.022991344332695007]"
cm-nosal,inpainted,55,179,329,0,0.26827844977378845,"[329, 109, 979, 294, 110]","[0.26827844977378845, 0.05898946523666382, 0.05701441317796707, 0.04809277132153511, 0.03849851340055466]"
cm-nosal,inpainted,56,174,131,0,0.049040958285331726,"[131, 331, 825, 84, 671]","[0.049040958285331726, 0.04139595478773117, 0.039379991590976715, 0.02890383079648018, 0.026166079565882683]"
cm-nosal,inpainted,57,349,839,0,0.21577481925487518,"[839, 979, 975, 825, 671]","[0.21577481925487518, 0.11744038760662079, 0.05199139565229416, 0.03164234012365341, 0.03123072162270546]"
cm-nosal,inpainted,58,277,54,0,0.06352700293064117,"[54, 82, 56, 135, 363]","[0.06352700293064117, 0.05137109011411667, 0.048030827194452286, 0.040787260979413986, 0.03892792388796806]"
cm-nosal,inpainted,59,518,979,0,0.18668167293071747,"[979, 646, 336, 525, 972]","[0.18668167293071747, 0.07634778320789337, 0.07517217844724655, 0.04570690542459488, 0.02136186510324478]"
cm-nosal,inpainted,60,958,425,0,0.37284359335899353,"[425, 703, 522, 912, 888]","[0.37284359335899353, 0.14282329380512238, 0.0812947228550911, 0.025178754702210426, 0.019163839519023895]"
cm-nosal,inpainted,61,385,843,0,0.7087855339050293,"[843, 9, 703, 135, 386]","[0.7087855339050293, 0.028465885668992996, 0.020117584615945816, 0.015406036749482155, 0.010842008516192436]"
cm-nosal,inpainted,62,830,329,0,0.14436276257038116,"[329, 825, 703, 958, 425]","[0.14436276257038116, 0.07410994917154312, 0.0617683008313179, 0.054793793708086014, 0.05375322699546814]"
cm-nosal,inpainted,63,132,331,0,0.1629771888256073,"[331, 330, 975, 86, 50]","[0.1629771888256073, 0.08991653472185135, 0.039334047585725784, 0.030227405950427055, 0.021548008546233177]"
cm-nosal,inpainted,64,354,912,0,0.1920921802520752,"[912, 580, 233, 525, 646]","[0.1920921802520752, 0.151346817612648, 0.07320167869329453, 0.06946464627981186, 0.02550063095986843]"
cm-nosal,inpainted,65,879,975,0,0.37585562467575073,"[975, 974, 716, 912, 437]","[0.37585562467575073, 0.20451895892620087, 0.0314130038022995, 0.030901575461030006, 0.028613239526748657]"
cm-nosal,inpainted,66,807,979,0,0.3574109375476837,"[979, 390, 839, 820, 525]","[0.3574109375476837, 0.030695633962750435, 0.02922930009663105, 0.027903005480766296, 0.027732068672776222]"
cm-nosal,inpainted,67,863,863,1,0.13836678862571716,"[863, 990, 958, 972, 682]","[0.13836678862571716, 0.04341926798224449, 0.03380909189581871, 0.03120117262005806, 0.02826763316988945]"
cm-nosal,inpainted,68,821,979,0,0.9136887192726135,"[979, 976, 970, 980, 972]","[0.9136887192726135, 0.03630119189620018, 0.016018982976675034, 0.012479166500270367, 0.00427329121157527]"
cm-nosal,inpainted,69,656,649,0,0.18633538484573364,"[649, 839, 825, 703, 580]","[0.18633538484573364, 0.07716923207044601, 0.03901907429099083, 0.03202500566840172, 0.02892169915139675]"
cm-nosal,inpainted,70,614,912,0,0.1011786162853241,"[912, 908, 764, 236, 522]","[0.1011786162853241, 0.07056619226932526, 0.05183086916804314, 0.050399359315633774, 0.04251308739185333]"
cm-nosal,inpainted,71,294,853,0,0.12766839563846588,"[853, 839, 979, 580, 972]","[0.12766839563846588, 0.11103611439466476, 0.06126651540398598, 0.060204748064279556, 0.04236355051398277]"
cm-nosal,inpainted,72,870,912,0,0.20693406462669373,"[912, 730, 233, 671, 525]","[0.20693406462669373, 0.08114760369062424, 0.05601707845926285, 0.03342156857252121, 0.030485771596431732]"
cm-nosal,inpainted,73,346,671,0,0.07460306584835052,"[671, 825, 84, 336, 295]","[0.07460306584835052, 0.0384845994412899, 0.03703613951802254, 0.034267764538526535, 0.024524539709091187]"
cm-nosal,inpainted,74,194,970,0,0.06777236610651016,"[970, 895, 89, 864, 733]","[0.06777236610651016, 0.05664902552962303, 0.05460062250494957, 0.046198520809412, 0.036064330488443375]"
cm-nosal,inpainted,75,287,342,0,0.2402632236480713,"[342, 295, 649, 347, 271]","[0.2402632236480713, 0.0904463455080986, 0.07275550067424774, 0.04657373204827309, 0.04269498959183693]"
cm-nosal,inpainted,76,295,292,0,0.06763884425163269,"[292, 271, 134, 364, 367]","[0.06763884425163269, 0.060772716999053955, 0.056118033826351166, 0.0507674403488636, 0.0403258390724659]"
cm-nosal,inpainted,77,92,16,0,0.12454677373170853,"[16, 91, 131, 15, 14]","[0.12454677373170853, 0.06260843575000763, 0.04311526194214821, 0.04305687174201012, 0.04144306108355522]"
cm-nosal,inpainted,78,17,989,0,0.28065162897109985,"[989, 815, 74, 72, 988]","[0.28065162897109985, 0.12716643512248993, 0.11654123663902283, 0.09586210548877716, 0.05221708118915558]"
cm-nosal,inpainted,79,105,89,0,0.11713407188653946,"[89, 671, 28, 748, 636]","[0.11713407188653946, 0.04701169207692146, 0.04010053724050522, 0.03610781580209732, 0.030489182099699974]"
cm-nosal,inpainted,80,356,799,0,0.5073585510253906,"[799, 905, 904, 943, 494]","[0.5073585510253906, 0.07196793705224991, 0.06074206158518791, 0.05841289833188057, 0.035082701593637466]"
cm-nosal,inpainted,81,14,988,0,0.1521371752023697,"[988, 313, 364, 380, 90]","[0.1521371752023697, 0.095281682908535, 0.05527997016906738, 0.05098465457558632, 0.044915515929460526]"
cm-nosal,inpainted,82,378,82,0,0.46965256333351135,"[82, 84, 135, 58, 20]","[0.46965256333351135, 0.05348396673798561, 0.04948525130748749, 0.030201906338334084, 0.02065761759877205]"
cm-nosal,inpainted,83,59,313,0,0.47834739089012146,"[313, 378, 14, 95, 17]","[0.47834739089012146, 0.11661571264266968, 0.038839977234601974, 0.03700394183397293, 0.03023669309914112]"
cm-nosal,inpainted,84,95,315,0,0.283159077167511,"[315, 313, 312, 311, 47]","[0.283159077167511, 0.1824234575033188, 0.05355164036154747, 0.045996397733688354, 0.040011100471019745]"
cm-nosal,inpainted,85,95,46,0,0.31792178750038147,"[46, 40, 64, 47, 31]","[0.31792178750038147, 0.272906631231308, 0.060619983822107315, 0.043937116861343384, 0.03596921265125275]"
cm-nosal,inpainted,86,379,46,0,0.0644478127360344,"[46, 58, 379, 378, 40]","[0.0644478127360344, 0.06349004060029984, 0.05539612099528313, 0.05519088730216026, 0.047041572630405426]"
cm-nosal,inpainted,87,382,946,0,0.2868460714817047,"[946, 133, 945, 14, 738]","[0.2868460714817047, 0.2728025019168854, 0.07563533633947372, 0.047284241765737534, 0.024613788351416588]"
cm-nosal,inpainted,88,10,12,0,0.35322305560112,"[12, 13, 92, 94, 15]","[0.35322305560112, 0.10931909084320068, 0.10551312565803528, 0.0748831108212471, 0.07405383139848709]"
cm-nosal,inpainted,89,383,337,0,0.17596356570720673,"[337, 12, 100, 20, 18]","[0.17596356570720673, 0.0641138032078743, 0.062160637229681015, 0.053027380257844925, 0.03362672030925751]"
cm-nosal,inpainted,90,378,378,1,0.21590973436832428,"[378, 364, 379, 381, 382]","[0.21590973436832428, 0.09925895929336548, 0.08027663826942444, 0.07560966163873672, 0.06525896489620209]"
cm-nosal,inpainted,91,376,383,0,0.1340324729681015,"[383, 367, 366, 369, 373]","[0.1340324729681015, 0.08880008012056351, 0.072242371737957, 0.06426467001438141, 0.048926085233688354]"
cm-nosal,inpainted,92,21,24,0,0.15181337296962738,"[24, 22, 379, 15, 375]","[0.15181337296962738, 0.11123736947774887, 0.08142687380313873, 0.06829667836427689, 0.05469619855284691]"
cm-nosal,inpainted,93,275,825,0,0.07279845327138901,"[825, 109, 986, 580, 14]","[0.07279845327138901, 0.06703419238328934, 0.05920804291963577, 0.032084424048662186, 0.03154798597097397]"
cm-nosal,inpainted,94,85,373,0,0.10725114494562149,"[373, 318, 380, 90, 133]","[0.10725114494562149, 0.06314892321825027, 0.05746392905712128, 0.05506734177470207, 0.044012803584337234]"
cm-nosal,inpainted,95,383,50,0,0.055371109396219254,"[50, 280, 277, 271, 15]","[0.055371109396219254, 0.04083181545138359, 0.03622590750455856, 0.03368031978607178, 0.031460948288440704]"
cm-nosal,inpainted,96,18,14,0,0.23690403997898102,"[14, 924, 949, 133, 956]","[0.23690403997898102, 0.1323731541633606, 0.03684984892606735, 0.02819805219769478, 0.026061147451400757]"
cm-nosal,inpainted,97,326,82,0,0.12738072872161865,"[82, 10, 81, 139, 12]","[0.12738072872161865, 0.1219562441110611, 0.09375382214784622, 0.0854344367980957, 0.021703731268644333]"
cm-nosal,inpainted,98,379,379,1,0.3803565204143524,"[379, 378, 382, 381, 364]","[0.3803565204143524, 0.14192594587802887, 0.08089056611061096, 0.07209047675132751, 0.0719747245311737]"
cm-nosal,inpainted,99,378,406,0,0.22404268383979797,"[406, 448, 428, 858, 888]","[0.22404268383979797, 0.1912776380777359, 0.09791360050439835, 0.07833624631166458, 0.04691619426012039]"
cm-nosal,inpainted,100,378,334,0,0.17251542210578918,"[334, 108, 364, 328, 109]","[0.17251542210578918, 0.10355313122272491, 0.08805806934833527, 0.06683088093996048, 0.06444451212882996]"
cm-nosal,inpainted,101,379,131,0,0.0922275260090828,"[131, 313, 312, 15, 13]","[0.0922275260090828, 0.09177330881357193, 0.06221269443631172, 0.05774529278278351, 0.05390775203704834]"
cm-nosal,inpainted,102,12,311,0,0.2827165722846985,"[311, 94, 989, 315, 142]","[0.2827165722846985, 0.14396356046199799, 0.11488266289234161, 0.09546750038862228, 0.057346608489751816]"
cm-nosal,inpainted,103,18,95,0,0.1398189663887024,"[95, 335, 10, 263, 377]","[0.1398189663887024, 0.13193152844905853, 0.1185404434800148, 0.07015937566757202, 0.043723735958337784]"
cm-nosal,inpainted,104,428,738,0,0.24025428295135498,"[738, 984, 825, 25, 28]","[0.24025428295135498, 0.11992471665143967, 0.06292252242565155, 0.05857302248477936, 0.022267160937190056]"
cm-nosal,inpainted,105,376,379,0,0.112519271671772,"[379, 12, 381, 364, 368]","[0.112519271671772, 0.0961223915219307, 0.08375035226345062, 0.06966415047645569, 0.04207289591431618]"
cm-nosal,inpainted,106,379,956,0,0.27908915281295776,"[956, 131, 989, 937, 14]","[0.27908915281295776, 0.11640192568302155, 0.061364319175481796, 0.037355534732341766, 0.03725772723555565]"
cm-nosal,inpainted,107,19,14,0,0.08711664378643036,"[14, 909, 926, 55, 415]","[0.08711664378643036, 0.07800570875406265, 0.06481100618839264, 0.06332004815340042, 0.0540369413793087]"
cm-nosal,inpainted,108,18,22,0,0.4509908854961395,"[22, 944, 18, 591, 89]","[0.4509908854961395, 0.046596117317676544, 0.031215712428092957, 0.02984820120036602, 0.02722695842385292]"
cm-nosal,inpainted,109,95,40,0,0.18635760247707367,"[40, 59, 46, 47, 42]","[0.18635760247707367, 0.08451905846595764, 0.0807403028011322, 0.07912037521600723, 0.0734146237373352]"
cm-nosal,inpainted,110,95,132,0,0.3542047441005707,"[132, 64, 313, 96, 88]","[0.3542047441005707, 0.16481272876262665, 0.11175412684679031, 0.08955339342355728, 0.04452578350901604]"
cm-nosal,inpainted,111,17,10,0,0.33239930868148804,"[10, 95, 74, 16, 72]","[0.33239930868148804, 0.21490806341171265, 0.07746841758489609, 0.07432381063699722, 0.05464272201061249]"
cm-nosal,inpainted,112,232,329,0,0.10327660292387009,"[329, 825, 119, 28, 65]","[0.10327660292387009, 0.04709920287132263, 0.02928544580936432, 0.027736753225326538, 0.027399942278862]"
cm-nosal,inpainted,113,382,315,0,0.1786896288394928,"[315, 985, 989, 738, 73]","[0.1786896288394928, 0.15006490051746368, 0.13584646582603455, 0.06752894818782806, 0.05775010213255882]"
cm-nosal,inpainted,114,622,126,0,0.1294422447681427,"[126, 55, 64, 159, 988]","[0.1294422447681427, 0.10183872282505035, 0.06885465234518051, 0.06361410021781921, 0.05428695306181908]"
cm-nosal,inpainted,115,372,329,0,0.1417132318019867,"[329, 924, 738, 965, 937]","[0.1417132318019867, 0.09915923327207565, 0.06446811556816101, 0.03889131546020508, 0.02728983573615551]"
cm-nosal,inpainted,116,313,37,0,0.4024459719657898,"[37, 989, 738, 321, 985]","[0.4024459719657898, 0.10103368759155273, 0.06936478614807129, 0.03319232538342476, 0.030408980324864388]"
cm-nosal,inpainted,117,18,815,0,0.06458697468042374,"[815, 109, 825, 84, 8]","[0.06458697468042374, 0.047936804592609406, 0.03397180512547493, 0.0326898917555809, 0.025153564289212227]"
cm-nosal,inpainted,118,919,381,0,0.22092139720916748,"[381, 105, 374, 368, 379]","[0.22092139720916748, 0.1532905399799347, 0.12016432732343674, 0.06246260181069374, 0.061177872121334076]"
cm-nosal,inpainted,119,92,21,0,0.1750015765428543,"[21, 23, 350, 22, 144]","[0.1750015765428543, 0.11759395897388458, 0.08038131892681122, 0.07907626777887344, 0.03256727382540703]"
cm-nosal,inpainted,120,75,299,0,0.11127317696809769,"[299, 348, 272, 371, 373]","[0.11127317696809769, 0.08899196982383728, 0.05973171815276146, 0.0442468523979187, 0.027785180136561394]"
cm-nosal,inpainted,121,379,96,0,0.5276403427124023,"[96, 90, 93, 379, 382]","[0.5276403427124023, 0.06560584157705307, 0.050908129662275314, 0.043517712503671646, 0.031182972714304924]"
cm-nosal,inpainted,122,272,331,0,0.4577617645263672,"[331, 14, 330, 335, 131]","[0.4577617645263672, 0.07263781875371933, 0.05724382773041725, 0.05674518272280693, 0.04234135150909424]"
cm-nosal,inpainted,123,86,538,0,0.06769955158233643,"[538, 682, 349, 698, 483]","[0.06769955158233643, 0.05201328918337822, 0.047980330884456635, 0.037220392376184464, 0.03291161730885506]"
cm-nosal,inpainted,124,275,938,0,0.12076850980520248,"[938, 924, 115, 963, 65]","[0.12076850980520248, 0.07768602669239044, 0.04743567109107971, 0.03920542076230049, 0.027481740340590477]"
cm-nosal,inpainted,125,387,133,0,0.11612807214260101,"[133, 128, 334, 979, 391]","[0.11612807214260101, 0.07112306356430054, 0.05432674661278725, 0.050701308995485306, 0.04977806285023689]"
cm-nosal,inpainted,126,12,989,0,0.31163543462753296,"[989, 309, 324, 310, 115]","[0.31163543462753296, 0.08169926702976227, 0.0802881047129631, 0.04948898032307625, 0.04138071462512016]"
cm-nosal,inpainted,127,17,13,0,0.2633582055568695,"[13, 17, 18, 12, 11]","[0.2633582055568695, 0.20341219007968903, 0.10448158532381058, 0.08235526084899902, 0.04437711462378502]"
cm-nosal,inpainted,128,899,26,0,0.11726850271224976,"[26, 937, 59, 47, 55]","[0.11726850271224976, 0.09022721648216248, 0.05524533987045288, 0.043509867042303085, 0.038525667041540146]"
cm-nosal,inpainted,129,365,133,0,0.090296670794487,"[133, 381, 375, 384, 382]","[0.090296670794487, 0.08554239571094513, 0.0770290195941925, 0.07653307169675827, 0.058345697820186615]"
cm-nosal,inpainted,130,335,84,0,0.3954506814479828,"[84, 82, 86, 381, 379]","[0.3954506814479828, 0.057355817407369614, 0.032500121742486954, 0.023953303694725037, 0.013623233884572983]"
cm-nosal,inpainted,131,23,81,0,0.1367359757423401,"[81, 973, 84, 48, 671]","[0.1367359757423401, 0.05007323622703552, 0.03608005866408348, 0.029517317190766335, 0.0294833742082119]"
cm-nosal,inpainted,132,379,682,0,0.9213133454322815,"[682, 741, 458, 921, 708]","[0.9213133454322815, 0.012526527047157288, 0.008877953514456749, 0.0042198700830340385, 0.00400883425027132]"
cm-nosal,inpainted,133,988,105,0,0.08021645992994308,"[105, 18, 93, 89, 738]","[0.08021645992994308, 0.07438419759273529, 0.05812845379114151, 0.05387615039944649, 0.049622390419244766]"
cm-nosal,inpainted,134,988,92,0,0.5163669586181641,"[92, 16, 95, 94, 315]","[0.5163669586181641, 0.2726694345474243, 0.09673457592725754, 0.015871506184339523, 0.009848613291978836]"
cm-nosal,inpainted,135,17,14,0,0.3299160897731781,"[14, 320, 11, 17, 319]","[0.3299160897731781, 0.2276291847229004, 0.09401925653219223, 0.09123215824365616, 0.07287562638521194]"
cm-nosal,inpainted,136,18,13,0,0.11798518896102905,"[13, 10, 12, 17, 335]","[0.11798518896102905, 0.07784412801265717, 0.05692776292562485, 0.055809322744607925, 0.04582950100302696]"
cm-nosal,inpainted,137,39,382,0,0.11498488485813141,"[382, 82, 90, 378, 387]","[0.11498488485813141, 0.09200088679790497, 0.08675376325845718, 0.0830531194806099, 0.06388828903436661]"
cm-nosal,inpainted,138,335,368,0,0.09790943562984467,"[368, 311, 924, 59, 381]","[0.09790943562984467, 0.08675660938024521, 0.07142926752567291, 0.04486401379108429, 0.035459063947200775]"
cm-nosal,inpainted,139,376,815,0,0.15898481011390686,"[815, 381, 368, 74, 17]","[0.15898481011390686, 0.05211598798632622, 0.04130452498793602, 0.03242763876914978, 0.031158732250332832]"
cm-nosal,inpainted,140,18,50,0,0.1448044627904892,"[50, 54, 79, 133, 114]","[0.1448044627904892, 0.07785799354314804, 0.07321032881736755, 0.07197700440883636, 0.06069742515683174]"
cm-nosal,inpainted,141,134,287,0,0.08506070822477341,"[287, 649, 562, 296, 972]","[0.08506070822477341, 0.059921350330114365, 0.05921133607625961, 0.05082870274782181, 0.03951484337449074]"
