model,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,mask_area
blur-strong,25,0,0,1,0.6820706725120544,"[0, 348, 184, 981, 189]","[0.6820706725120544, 0.07294762134552002, 0.010464906692504883, 0.009452605620026588, 0.00925077497959137]",0.07471466809511185
blur-strong,26,0,0,1,0.8166385889053345,"[0, 307, 389, 133, 302]","[0.8166385889053345, 0.06693354994058609, 0.022148694843053818, 0.009518442675471306, 0.008680297061800957]",0.281333327293396
blur-strong,27,0,0,1,0.3666881024837494,"[0, 934, 121, 118, 785]","[0.3666881024837494, 0.08807491511106491, 0.04815620183944702, 0.048102591186761856, 0.029033668339252472]",0.08177066594362259
blur-strong,28,0,0,1,0.8690212965011597,"[0, 47, 39, 237, 955]","[0.8690212965011597, 0.02948981709778309, 0.025878403335809708, 0.017735693603754044, 0.006144742947071791]",0.16832533478736877
blur-strong,29,0,630,0,0.10593920946121216,"[630, 0, 853, 221, 428]","[0.10593920946121216, 0.06392227858304977, 0.050758808851242065, 0.036295998841524124, 0.03366641327738762]",0.14505065977573395
blur-strong,30,0,390,0,0.4376334249973297,"[390, 5, 0, 338, 397]","[0.4376334249973297, 0.09796542674303055, 0.09620381146669388, 0.06328362971544266, 0.04111336171627045]",0.2961173355579376
blur-strong,31,0,0,1,0.5355179309844971,"[0, 391, 395, 389, 394]","[0.5355179309844971, 0.20466914772987366, 0.07186316698789597, 0.07109546661376953, 0.0170200876891613]",0.04514666646718979
blur-strong,32,0,955,0,0.2590251564979553,"[955, 97, 191, 294, 189]","[0.2590251564979553, 0.12248873710632324, 0.110027015209198, 0.03869415819644928, 0.028849465772509575]",0.008245333097875118
blur-strong,33,0,0,1,0.5876443386077881,"[0, 114, 6, 5, 31]","[0.5876443386077881, 0.06087300553917885, 0.04766552895307541, 0.04304579645395279, 0.04063330963253975]",0.1260426640510559
blur-strong,34,0,0,1,0.7960538864135742,"[0, 391, 735, 389, 474]","[0.7960538864135742, 0.01665443927049637, 0.016298595815896988, 0.014650371856987476, 0.013914349488914013]",0.2658880054950714
blur-strong,35,0,391,0,0.463266521692276,"[391, 0, 389, 490, 414]","[0.463266521692276, 0.07302346080541611, 0.06186896935105324, 0.02949531190097332, 0.024725908413529396]",0.08019733428955078
blur-strong,36,0,55,0,0.09670203179121017,"[55, 0, 44, 54, 34]","[0.09670203179121017, 0.08041244745254517, 0.07297113537788391, 0.052394039928913116, 0.03890209272503853]",0.06299199908971786
blur-strong,37,0,0,1,0.9987941980361938,"[0, 344, 391, 150, 858]","[0.9987941980361938, 0.00041881826473399997, 0.0003767256857827306, 0.00010933459998341277, 4.714901660918258e-05]",0.2717013359069824
blur-strong,38,0,114,0,0.1486891210079193,"[114, 55, 46, 53, 390]","[0.1486891210079193, 0.133253812789917, 0.13019032776355743, 0.08316565304994583, 0.0556735098361969]",0.18483200669288635
blur-strong,39,0,0,1,0.9966959953308105,"[0, 136, 131, 429, 955]","[0.9966959953308105, 0.0006257912609726191, 0.0003871286171488464, 0.00020178424892947078, 0.00013800823944620788]",0.032575998455286026
blur-strong,40,0,0,1,0.9519883394241333,"[0, 39, 327, 955, 562]","[0.9519883394241333, 0.012417097575962543, 0.006204484961926937, 0.003964252304285765, 0.001378529821522534]",0.12654933333396912
blur-strong,41,0,0,1,0.9755242466926575,"[0, 61, 63, 391, 955]","[0.9755242466926575, 0.0039983345195651054, 0.0032707080245018005, 0.0012497061397880316, 0.0012040470028296113]",0.02197866700589657
blur-strong,42,0,0,1,0.998977541923523,"[0, 40, 391, 99, 389]","[0.998977541923523, 0.00012421382416505367, 0.00012198707554489374, 0.00010714703967096284, 7.330285734497011e-05]",0.07094933092594147
blur-strong,43,0,0,1,0.9294405579566956,"[0, 51, 939, 395, 955]","[0.9294405579566956, 0.019190672785043716, 0.008533263579010963, 0.004315532743930817, 0.0039893160574138165]",0.0384853333234787
blur-strong,44,0,0,1,0.955351710319519,"[0, 955, 389, 211, 39]","[0.955351710319519, 0.020774666219949722, 0.003974822349846363, 0.0023477072827517986, 0.0019453619606792927]",0.1587253361940384
blur-strong,45,0,0,1,0.9910318851470947,"[0, 410, 144, 178, 250]","[0.9910318851470947, 0.0047498466446995735, 0.0006026704795658588, 0.0005285439547151327, 0.00020096135267522186]",0.041728001087903976
blur-strong,46,0,0,1,0.9159190058708191,"[0, 390, 114, 939, 997]","[0.9159190058708191, 0.01690121740102768, 0.0076101697050035, 0.00754552660509944, 0.005347115453332663]",0.17610132694244385
blur-strong,47,0,0,1,0.9839248657226562,"[0, 39, 327, 376, 47]","[0.9839248657226562, 0.0042634448036551476, 0.0015256841434165835, 0.0008288405952043831, 0.0008212736574932933]",0.14839999377727509
blur-strong,48,0,0,1,0.975106954574585,"[0, 955, 391, 84, 389]","[0.975106954574585, 0.005619908217340708, 0.0039060311391949654, 0.002645850880071521, 0.0023888160940259695]",0.04822399839758873
blur-strong,49,0,0,1,0.99795001745224,"[0, 391, 61, 490, 524]","[0.99795001745224, 0.0004246259049978107, 0.0001633502688491717, 9.160122135654092e-05, 6.308900628937408e-05]",0.10665713995695114
blur-strong,50,1,115,0,0.26936590671539307,"[115, 129, 132, 393, 108]","[0.26936590671539307, 0.15482744574546814, 0.14820517599582672, 0.12079092115163803, 0.07199272513389587]",0.1516920030117035
blur-strong,51,1,483,0,0.09129192680120468,"[483, 958, 839, 972, 525]","[0.09129192680120468, 0.07521019130945206, 0.06658664345741272, 0.05196304991841316, 0.03547398000955582]",0.016912000253796577
blur-strong,52,1,1,1,0.9997722506523132,"[1, 29, 0, 90, 392]","[0.9997722506523132, 6.594535807380453e-05, 3.378180190338753e-05, 2.8155367544968612e-05, 1.9874774807249196e-05]",0.10810133069753647
blur-strong,53,1,1,1,0.9977850914001465,"[1, 942, 953, 122, 27]","[0.9977850914001465, 0.0005142869194969535, 0.00038055257755331695, 0.00018264651589561254, 0.00015755914500914514]",0.42317867279052734
blur-strong,54,1,122,0,0.11075089871883392,"[122, 121, 552, 124, 942]","[0.11075089871883392, 0.06855738908052444, 0.06523706018924713, 0.060772400349378586, 0.043287597596645355]",0.15564267337322235
blur-strong,55,1,1,1,0.7071923613548279,"[1, 819, 107, 397, 457]","[0.7071923613548279, 0.08683864772319794, 0.027655476704239845, 0.01649540662765503, 0.013869650661945343]",0.1417119950056076
blur-strong,56,1,998,0,0.39439788460731506,"[998, 987, 951, 1, 669]","[0.39439788460731506, 0.1709630787372589, 0.13609661161899567, 0.0558466874063015, 0.03063024766743183]",0.35812801122665405
blur-strong,57,1,1,1,0.3881121277809143,"[1, 112, 801, 329, 33]","[0.3881121277809143, 0.09127065539360046, 0.06667730212211609, 0.04015348106622696, 0.037149958312511444]",0.06567413359880447
blur-strong,58,1,107,0,0.40851905941963196,"[107, 1, 984, 395, 111]","[0.40851905941963196, 0.19527092576026917, 0.041190825402736664, 0.03689571097493172, 0.020792022347450256]",0.0669497698545456
blur-strong,59,1,694,0,0.45279523730278015,"[694, 1, 59, 90, 908]","[0.45279523730278015, 0.2620373070240021, 0.053306013345718384, 0.044531747698783875, 0.04124802350997925]",0.007837696000933647
blur-strong,60,1,1,1,0.5360942482948303,"[1, 989, 27, 784, 902]","[0.5360942482948303, 0.13430273532867432, 0.09325627982616425, 0.059124067425727844, 0.019225552678108215]",0.018837332725524902
blur-strong,61,1,27,0,0.3146260380744934,"[27, 111, 954, 117, 809]","[0.3146260380744934, 0.2954133450984955, 0.07733963429927826, 0.06437346339225769, 0.0362759530544281]",0.024605808779597282
blur-strong,62,1,1,1,0.3610337972640991,"[1, 122, 121, 130, 88]","[0.3610337972640991, 0.12135379016399384, 0.07945115119218826, 0.03733627498149872, 0.03701699152588844]",0.0629120022058487
blur-strong,63,1,1,1,0.9611077308654785,"[1, 55, 46, 90, 31]","[0.9611077308654785, 0.003957584500312805, 0.0034799755085259676, 0.003003874095156789, 0.002718926640227437]",0.04555733501911163
blur-strong,64,1,332,0,0.23924322426319122,"[332, 283, 338, 846, 505]","[0.23924322426319122, 0.05675237998366356, 0.04668717086315155, 0.03332727402448654, 0.029411425814032555]",0.03643523156642914
blur-strong,65,1,1,1,0.39057204127311707,"[1, 114, 108, 997, 989]","[0.39057204127311707, 0.08488348871469498, 0.07765167951583862, 0.04006271809339523, 0.030751001089811325]",0.19352532923221588
blur-strong,66,1,1,1,0.607749342918396,"[1, 973, 377, 392, 107]","[0.607749342918396, 0.08001123368740082, 0.05384927988052368, 0.015303519554436207, 0.01510971412062645]",0.062378667294979095
blur-strong,67,1,983,0,0.1646265834569931,"[983, 412, 646, 408, 580]","[0.1646265834569931, 0.1214272752404213, 0.06157397851347923, 0.03378552943468094, 0.026060614734888077]",0.004736000206321478
blur-strong,68,1,1,1,0.1905493587255478,"[1, 470, 714, 680, 902]","[0.1905493587255478, 0.0899275541305542, 0.04022929072380066, 0.03623644635081291, 0.03186626359820366]",0.08211733400821686
blur-strong,69,1,611,0,0.35700228810310364,"[611, 1, 973, 115, 4]","[0.35700228810310364, 0.32460203766822815, 0.05544929578900337, 0.048549603670835495, 0.026044363155961037]",0.018981333822011948
blur-strong,70,1,25,0,0.1885344535112381,"[25, 1, 26, 55, 321]","[0.1885344535112381, 0.15992732346057892, 0.10021854937076569, 0.061601463705301285, 0.049092039465904236]",0.024879999458789825
blur-strong,71,1,1,1,0.5769428610801697,"[1, 392, 940, 805, 393]","[0.5769428610801697, 0.22497297823429108, 0.020511848852038383, 0.016794195398688316, 0.014188453555107117]",0.15435920655727386
blur-strong,72,1,58,0,0.3254215121269226,"[58, 1, 985, 986, 45]","[0.3254215121269226, 0.18063081800937653, 0.05502602085471153, 0.024679429829120636, 0.02220754697918892]",0.00692018773406744
blur-strong,73,1,58,0,0.5957966446876526,"[58, 6, 55, 52, 71]","[0.5957966446876526, 0.1529417634010315, 0.06875968724489212, 0.03404734656214714, 0.015400896780192852]",0.0637623742222786
blur-strong,74,1,1,1,0.5794514417648315,"[1, 824, 701, 417, 723]","[0.5794514417648315, 0.1574684977531433, 0.03196427971124649, 0.02629023790359497, 0.016766326501965523]",0.059560492634773254
blur-strong,75,1,1,1,0.8688961863517761,"[1, 0, 109, 808, 90]","[0.8688961863517761, 0.04312818497419357, 0.025775691494345665, 0.01448502205312252, 0.011790409684181213]",0.2780959904193878
blur-strong,76,1,1,1,0.4634886682033539,"[1, 611, 130, 27, 28]","[0.4634886682033539, 0.07909289002418518, 0.06931624561548233, 0.028482619673013687, 0.02814512327313423]",0.04653302952647209
blur-strong,77,1,1,1,0.22933804988861084,"[1, 949, 951, 611, 25]","[0.22933804988861084, 0.08675502240657806, 0.052325014024972916, 0.04072537273168564, 0.038591574877500534]",0.001354401814751327
blur-strong,78,1,1,1,0.9695676565170288,"[1, 107, 33, 394, 951]","[0.9695676565170288, 0.012726373970508575, 0.0021277843043208122, 0.0016936002066358924, 0.0011994823580607772]",0.34379199147224426
blur-strong,79,1,121,0,0.08541204035282135,"[121, 325, 552, 8, 15]","[0.08541204035282135, 0.07904491573572159, 0.04039718583226204, 0.0374675877392292, 0.029096214100718498]",0.1369839757680893
blur-strong,80,1,889,0,0.12152877449989319,"[889, 130, 259, 462, 88]","[0.12152877449989319, 0.09627470374107361, 0.07885141670703888, 0.052290864288806915, 0.04706624150276184]",0.01762133277952671
blur-strong,81,1,1,1,0.44712895154953003,"[1, 88, 55, 90, 108]","[0.44712895154953003, 0.14154700934886932, 0.06718620657920837, 0.03691534698009491, 0.03409230709075928]",0.18426799774169922
blur-strong,82,1,1,1,0.419766366481781,"[1, 980, 107, 397, 329]","[0.419766366481781, 0.10195120424032211, 0.08091026544570923, 0.03832756355404854, 0.020022885873913765]",0.17489756643772125
blur-strong,83,1,33,0,0.3031725585460663,"[33, 1, 990, 5, 6]","[0.3031725585460663, 0.09442905336618423, 0.07049212604761124, 0.04660222306847572, 0.040489524602890015]",0.245961531996727
blur-strong,84,1,1,1,0.958678662776947,"[1, 390, 29, 327, 298]","[0.958678662776947, 0.003773182164877653, 0.0029146133456379175, 0.0028419310692697763, 0.0026524027343839407]",0.15040533244609833
blur-strong,85,1,1,1,0.621815025806427,"[1, 327, 3, 973, 701]","[0.621815025806427, 0.038943465799093246, 0.03277958184480667, 0.024211512878537178, 0.016197284683585167]",0.1621546596288681
blur-strong,86,1,989,0,0.4882362186908722,"[989, 1, 55, 58, 329]","[0.4882362186908722, 0.1624847948551178, 0.10536205768585205, 0.07726529240608215, 0.01642727665603161]",0.08688533306121826
blur-strong,87,1,429,0,0.3307120203971863,"[429, 457, 722, 38, 459]","[0.3307120203971863, 0.029720189049839973, 0.027133189141750336, 0.02660110592842102, 0.026007801294326782]",0.03668421134352684
blur-strong,88,1,1,1,0.2551129162311554,"[1, 728, 107, 953, 998]","[0.2551129162311554, 0.1636042445898056, 0.16196180880069733, 0.049953896552324295, 0.03236763924360275]",0.13637332618236542
blur-strong,89,1,74,0,0.16221490502357483,"[74, 72, 25, 815, 983]","[0.16221490502357483, 0.15093569457530975, 0.1153162494301796, 0.08114145696163177, 0.07523161172866821]",0.01398400031030178
blur-strong,90,1,1,1,0.19608837366104126,"[1, 317, 327, 397, 13]","[0.19608837366104126, 0.174096018075943, 0.06067757308483124, 0.042758360505104065, 0.037103574723005295]",0.019155999645590782
blur-strong,91,1,1,1,0.5362148284912109,"[1, 58, 107, 114, 328]","[0.5362148284912109, 0.16586370766162872, 0.04476810246706009, 0.04016322270035744, 0.029919641092419624]",0.051872000098228455
blur-strong,92,1,1,1,0.2642700970172882,"[1, 669, 525, 463, 438]","[0.2642700970172882, 0.04971003159880638, 0.04505963996052742, 0.03149217367172241, 0.03019363433122635]",0.14628799259662628
blur-strong,93,1,1,1,0.9595662951469421,"[1, 942, 940, 29, 930]","[0.9595662951469421, 0.007548419293016195, 0.007093477062880993, 0.004616333171725273, 0.0035306564532220364]",0.46353599429130554
blur-strong,94,1,1,1,0.9911317229270935,"[1, 29, 392, 393, 940]","[0.9911317229270935, 0.004125646781176329, 0.003048819722607732, 0.0005126238102093339, 0.00024371618928853422]",0.13122305274009705
blur-strong,95,1,1,1,0.8190383315086365,"[1, 107, 701, 950, 971]","[0.8190383315086365, 0.05501928552985191, 0.04057464003562927, 0.0063269613310694695, 0.006120038218796253]",0.10451733320951462
blur-strong,96,1,989,0,0.4726043939590454,"[989, 1, 90, 27, 64]","[0.4726043939590454, 0.16505686938762665, 0.06578557193279266, 0.03958558663725853, 0.03652416169643402]",0.11921951174736023
blur-strong,97,1,1,1,0.9177287817001343,"[1, 29, 948, 945, 115]","[0.9177287817001343, 0.014272306114435196, 0.00772829307243228, 0.00653071841225028, 0.0042736222967505455]",0.12454933673143387
blur-strong,98,1,607,0,0.2592448890209198,"[607, 1, 896, 750, 876]","[0.2592448890209198, 0.17309467494487762, 0.05247211456298828, 0.042641591280698776, 0.034097038209438324]",0.10685866326093674
blur-strong,99,1,107,0,0.4003625214099884,"[107, 983, 756, 725, 815]","[0.4003625214099884, 0.16593751311302185, 0.12115738540887833, 0.033988192677497864, 0.03348759189248085]",0.024613333866000175
blur-strong,100,2,2,1,0.7972053289413452,"[2, 3, 149, 801, 4]","[0.7972053289413452, 0.1052716076374054, 0.04756348207592964, 0.01805800385773182, 0.01067686453461647]",0.17225582897663116
blur-strong,101,2,2,1,0.7942613363265991,"[2, 3, 5, 107, 149]","[0.7942613363265991, 0.11411600559949875, 0.043805480003356934, 0.02177414670586586, 0.008447661995887756]",0.2204776555299759
blur-strong,102,2,2,1,0.9332600831985474,"[2, 391, 3, 150, 344]","[0.9332600831985474, 0.018382368609309196, 0.011648597195744514, 0.00946919433772564, 0.005974840838462114]",0.1346827745437622
blur-strong,103,2,2,1,0.8603611588478088,"[2, 3, 148, 4, 150]","[0.8603611588478088, 0.1366705596446991, 0.0007326681516133249, 0.0005853328621014953, 0.0004732031375169754]",0.28382715582847595
blur-strong,104,2,2,1,0.7720395922660828,"[2, 33, 397, 34, 3]","[0.7720395922660828, 0.09037568420171738, 0.06361950933933258, 0.02437170222401619, 0.01703217811882496]",0.5008666515350342
blur-strong,105,2,2,1,0.43373650312423706,"[2, 3, 4, 107, 6]","[0.43373650312423706, 0.3100857436656952, 0.18340915441513062, 0.022883405908942223, 0.01593923196196556]",0.08296000212430954
blur-strong,106,2,2,1,0.8718243837356567,"[2, 150, 433, 296, 146]","[0.8718243837356567, 0.06615740060806274, 0.022097591310739517, 0.009735574014484882, 0.00388879026286304]",0.09158387035131454
blur-strong,107,2,144,0,0.4154142141342163,"[144, 146, 814, 145, 148]","[0.4154142141342163, 0.3331792950630188, 0.06412287056446075, 0.03218396008014679, 0.028337959200143814]",0.045107752084732056
blur-strong,108,2,2,1,0.5036905407905579,"[2, 3, 4, 149, 5]","[0.5036905407905579, 0.18319573998451233, 0.16802731156349182, 0.06500221788883209, 0.035197000950574875]",0.2969546616077423
blur-strong,109,2,2,1,0.4276917278766632,"[2, 108, 980, 115, 994]","[0.4276917278766632, 0.13105270266532898, 0.029732031747698784, 0.02903098054230213, 0.026677608489990234]",0.43014106154441833
blur-strong,110,2,2,1,0.8602665662765503,"[2, 3, 150, 4, 149]","[0.8602665662765503, 0.11657484620809555, 0.007911266759037971, 0.006123628932982683, 0.005464198999106884]",0.21395747363567352
blur-strong,111,2,2,1,0.5291241407394409,"[2, 33, 973, 6, 3]","[0.5291241407394409, 0.14552511274814606, 0.07305441051721573, 0.06429633498191833, 0.029690250754356384]",0.16721801459789276
blur-strong,112,2,0,0,0.15627232193946838,"[0, 391, 144, 3, 668]","[0.15627232193946838, 0.10208798944950104, 0.08101295679807663, 0.0711536630988121, 0.06324036419391632]",0.692155659198761
blur-strong,113,2,2,1,0.7399641275405884,"[2, 3, 149, 4, 144]","[0.7399641275405884, 0.23060321807861328, 0.010751822963356972, 0.00624306034296751, 0.004802820272743702]",0.2586606442928314
blur-strong,114,2,2,1,0.2653576731681824,"[2, 296, 801, 149, 3]","[0.2653576731681824, 0.1260920763015747, 0.10342863202095032, 0.0820813775062561, 0.0694212093949318]",0.2674790024757385
blur-strong,115,2,2,1,0.5846215486526489,"[2, 3, 33, 103, 34]","[0.5846215486526489, 0.32182884216308594, 0.02246863581240177, 0.011494726873934269, 0.01007138006389141]",0.263270765542984
blur-strong,116,2,2,1,0.9087601900100708,"[2, 296, 3, 146, 33]","[0.9087601900100708, 0.06790022552013397, 0.003372776322066784, 0.003328371327370405, 0.0022801028098911047]",0.25321176648139954
blur-strong,117,2,2,1,0.6967923045158386,"[2, 3, 4, 908, 395]","[0.6967923045158386, 0.14924483001232147, 0.07230579853057861, 0.015218661166727543, 0.014500225894153118]",0.16102762520313263
blur-strong,118,2,3,0,0.8773646354675293,"[3, 2, 5, 4, 6]","[0.8773646354675293, 0.11397678405046463, 0.0018445715541020036, 0.0017970011103898287, 0.0013849606039002538]",0.3200600743293762
blur-strong,119,2,2,1,0.7988383769989014,"[2, 34, 6, 33, 344]","[0.7988383769989014, 0.0868833139538765, 0.04502622038125992, 0.032474223524332047, 0.008269288577139378]",0.24505417048931122
blur-strong,120,2,2,1,0.4423057436943054,"[2, 391, 150, 3, 149]","[0.4423057436943054, 0.3048943877220154, 0.13752643764019012, 0.048502903431653976, 0.026885556057095528]",0.40004202723503113
blur-strong,121,2,2,1,0.7555345296859741,"[2, 149, 33, 801, 150]","[0.7555345296859741, 0.11687610298395157, 0.05680425092577934, 0.017112264409661293, 0.012933779507875443]",0.25139734148979187
blur-strong,122,2,3,0,0.45834940671920776,"[3, 2, 4, 5, 149]","[0.45834940671920776, 0.43687814474105835, 0.04292745143175125, 0.014468071982264519, 0.011873223818838596]",0.4803146719932556
blur-strong,123,2,2,1,0.8920848965644836,"[2, 3, 149, 4, 5]","[0.8920848965644836, 0.059643544256687164, 0.01827298104763031, 0.01061335764825344, 0.0028934204019606113]",0.21822933852672577
blur-strong,124,2,2,1,0.9392042756080627,"[2, 3, 895, 4, 701]","[0.9392042756080627, 0.026065131649374962, 0.004696318879723549, 0.004371968563646078, 0.0028894273564219475]",0.3621801733970642
blur-strong,125,2,2,1,0.739948570728302,"[2, 395, 3, 150, 148]","[0.739948570728302, 0.1212499737739563, 0.031227001920342445, 0.009830407798290253, 0.009594731964170933]",0.06856986880302429
blur-strong,126,2,149,0,0.7636237144470215,"[149, 2, 3, 4, 150]","[0.7636237144470215, 0.14892303943634033, 0.037094101309776306, 0.017241790890693665, 0.011537632904946804]",0.2968408763408661
blur-strong,127,2,2,1,0.24140632152557373,"[2, 148, 395, 296, 147]","[0.24140632152557373, 0.13497108221054077, 0.119501031935215, 0.08238861709833145, 0.07837143540382385]",0.09608717262744904
blur-strong,128,2,387,0,0.3176129460334778,"[387, 367, 833, 365, 753]","[0.3176129460334778, 0.2775484323501587, 0.05925345420837402, 0.03232541307806969, 0.03038047067821026]",0.5595778822898865
blur-strong,129,2,2,1,0.38526812195777893,"[2, 149, 150, 3, 296]","[0.38526812195777893, 0.3777299225330353, 0.0974610298871994, 0.07745294272899628, 0.04273683577775955]",0.19472000002861023
blur-strong,130,2,3,0,0.29614925384521484,"[3, 150, 391, 344, 395]","[0.29614925384521484, 0.27485883235931396, 0.10641636699438095, 0.04682590067386627, 0.04626217857003212]",0.43704503774642944
blur-strong,131,2,2,1,0.9658581018447876,"[2, 3, 107, 34, 149]","[0.9658581018447876, 0.02533802203834057, 0.003728821175172925, 0.0006567483069375157, 0.000489851925522089]",0.2452673316001892
blur-strong,132,2,150,0,0.21309873461723328,"[150, 608, 3, 921, 2]","[0.21309873461723328, 0.11930272728204727, 0.0747416615486145, 0.04080327972769737, 0.03959802910685539]",0.3466401994228363
blur-strong,133,2,3,0,0.6025035977363586,"[3, 2, 4, 395, 5]","[0.6025035977363586, 0.34194216132164, 0.027664249762892723, 0.008459808304905891, 0.008419204503297806]",0.30293866991996765
blur-strong,134,2,2,1,0.3692951202392578,"[2, 150, 3, 397, 33]","[0.3692951202392578, 0.17578937113285065, 0.12690973281860352, 0.0664946511387825, 0.03448367863893509]",0.1090773344039917
blur-strong,135,2,2,1,0.8103229403495789,"[2, 391, 3, 395, 329]","[0.8103229403495789, 0.11326442658901215, 0.014134276658296585, 0.01324446126818657, 0.011651446111500263]",0.13069069385528564
blur-strong,136,2,2,1,0.9528180360794067,"[2, 3, 296, 149, 801]","[0.9528180360794067, 0.022864654660224915, 0.00800218153744936, 0.007855258882045746, 0.0036320462822914124]",0.2820533215999603
blur-strong,137,2,2,1,0.7246198654174805,"[2, 4, 40, 3, 908]","[0.7246198654174805, 0.05660628154873848, 0.04987898841500282, 0.03900106996297836, 0.023487042635679245]",0.07543712854385376
