model,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,mask_area
base,672,13,13,1,0.871330738067627,"[13, 12, 15, 20, 85]","[0.871330738067627, 0.056773003190755844, 0.04706817492842674, 0.0024771355092525482, 0.0020563786383718252]",0.1268965452909469
base,673,13,13,1,0.9866557121276855,"[13, 17, 10, 20, 141]","[0.9866557121276855, 0.004397880285978317, 0.0038305693306028843, 0.0007724031456746161, 0.0007614128990098834]",0.1970333307981491
base,683,13,13,1,0.9803749918937684,"[13, 10, 19, 15, 16]","[0.9803749918937683, 0.009651949629187584, 0.007906036451458931, 0.0009753525955602527, 0.00025835572159849107]",0.1647575795650482
base,685,13,13,1,0.8490650057792664,"[13, 142, 6, 20, 85]","[0.8490650057792664, 0.014009680598974228, 0.014000890776515007, 0.0071706706658005714, 0.006509299390017986]",0.1292039304971695
base,686,13,13,1,0.9889065027236938,"[13, 19, 17, 20, 10]","[0.9889065027236938, 0.006141917314380407, 0.0030221440829336643, 0.0009293633629567921, 0.000214679806958884]",0.1360999941825866
base,687,13,13,1,0.926629602909088,"[13, 12, 141, 10, 20]","[0.9266296029090881, 0.011886046268045902, 0.010864860378205776, 0.007808861788362265, 0.007764647249132395]",0.1398372650146484
base,690,13,13,1,0.9683685898780824,"[13, 19, 12, 20, 17]","[0.9683685898780823, 0.0217997245490551, 0.0030329704750329256, 0.0020247665233910084, 0.0019897858146578074]",0.1077499985694885
base,691,13,13,1,0.8810968995094299,"[13, 19, 17, 105, 10]","[0.8810968995094299, 0.07396931946277618, 0.01283489353954792, 0.005476894322782755, 0.0048241643235087395]",0.2373151332139969
base,699,13,13,1,0.85883629322052,"[13, 17, 19, 16, 12]","[0.85883629322052, 0.06745465844869614, 0.04976186156272888, 0.010942055843770504, 0.008184637874364853]",0.163124993443489
base,1101,22,22,1,0.8117749691009521,"[22, 337, 294, 269, 100]","[0.8117749691009521, 0.01907793991267681, 0.01698181964457035, 0.015745824202895164, 0.013309609144926071]",0.19930499792099
base,1102,22,22,1,0.9970435500144958,"[22, 23, 127, 12, 136]","[0.9970435500144958, 0.0015066835330799222, 0.0008173818350769579, 7.980386726558208e-05, 6.399799895007163e-05]",0.1692530661821365
base,1103,22,22,1,0.7569168210029602,"[22, 23, 21, 98, 978]","[0.7569168210029602, 0.04626399278640747, 0.021813957020640373, 0.010315688326954842, 0.010246164165437222]",0.1197500005364418
base,1107,22,22,1,0.8656666874885559,"[22, 80, 21, 749, 23]","[0.8656666874885559, 0.04817979037761688, 0.016771018505096436, 0.0165996290743351, 0.015475550666451454]",0.1550255119800567
base,1114,22,22,1,0.804573655128479,"[22, 21, 23, 701, 16]","[0.804573655128479, 0.09453808516263962, 0.0327807255089283, 0.013999718241393566, 0.012133334763348103]",0.1882549971342086
base,1120,22,22,1,0.9238898158073424,"[22, 832, 873, 23, 93]","[0.9238898158073425, 0.02514292486011982, 0.009073872119188309, 0.008146482519805431, 0.005357404705137014]",0.2982479929924011
base,1130,22,22,1,0.8435084223747253,"[22, 21, 23, 127, 557]","[0.8435084223747253, 0.0666208565235138, 0.0465506948530674, 0.014417446218430996, 0.004103681072592735]",0.1282397955656051
base,1132,22,22,1,0.8612233400344849,"[22, 21, 12, 24, 23]","[0.8612233400344849, 0.02866186760365963, 0.022055810317397118, 0.02015107125043869, 0.010802912525832653]",0.1506334096193313
base,1136,22,22,1,0.9880302548408508,"[22, 23, 91, 21, 127]","[0.9880302548408508, 0.005113265942782164, 0.004131476394832134, 0.0005092454375699162, 0.00039908019243739545]",0.1716188341379165
base,1140,22,22,1,0.989427387714386,"[22, 129, 21, 89, 100]","[0.989427387714386, 0.008299014531075954, 0.0018555063288658857, 6.077092984924093e-05, 5.890401735086925e-05]",0.2911775708198547
base,1148,22,22,1,0.8112838268280029,"[22, 21, 23, 144, 89]","[0.8112838268280029, 0.13044163584709167, 0.01998046040534973, 0.00587542075663805, 0.004960374906659126]",0.1883350014686584
base,1201,24,24,1,0.990544319152832,"[24, 348, 48, 385, 88]","[0.990544319152832, 0.0007477158796973526, 0.0004990861634723842, 0.0004925613175146282, 0.0004278451087884605]",0.2143951207399368
base,1208,24,24,1,0.9886926412582396,"[24, 228, 170, 888, 160]","[0.9886926412582397, 0.003996961284428835, 0.0013823515037074685, 0.0007188059971667826, 0.0006305737188085914]",0.2144485414028167
base,1233,24,24,1,0.9996814727783204,"[24, 82, 21, 86, 210]","[0.9996814727783203, 0.00013116124318912625, 4.8278037866111845e-05, 2.9641296350746416e-05, 1.3497628060576972e-05]",0.2265843898057937
base,1241,24,24,1,0.990908682346344,"[24, 128, 21, 141, 82]","[0.990908682346344, 0.0010455540614202619, 0.0007863219943828881, 0.0007609063759446144, 0.0007333277026191354]",0.1640699952840805
base,1242,24,24,1,0.9382253289222716,"[24, 142, 93, 448, 316]","[0.9382253289222717, 0.004268645774573088, 0.003630091669037938, 0.0029873305466026068, 0.0028961366042494774]",0.2060039937496185
base,1248,24,24,1,0.9807284474372864,"[24, 164, 608, 217, 819]","[0.9807284474372864, 0.01409710943698883, 0.0005697972374036908, 0.000408212625188753, 0.0002758198825176805]",0.2068186551332473
base,1250,25,25,1,0.9151020646095276,"[25, 321, 214, 236, 234]","[0.9151020646095276, 0.06042865663766861, 0.008202037774026394, 0.003620473900809884, 0.0029843898955732584]",0.1214767470955848
base,1251,25,25,1,0.9946303367614746,"[25, 28, 491, 56, 301]","[0.9946303367614746, 0.003951071761548519, 0.0002876365033444017, 0.0002687725645955652, 0.0002485168515704572]",0.2349226623773574
base,1255,25,25,1,0.9092480540275574,"[25, 27, 28, 93, 723]","[0.9092480540275574, 0.015573575161397457, 0.012026587501168251, 0.005446642637252808, 0.002587956842035055]",0.1224042549729347
base,1258,25,25,1,0.8914860486984253,"[25, 28, 27, 56, 723]","[0.8914860486984253, 0.051180724054574966, 0.024644760414958, 0.01836797222495079, 0.0016747985500842333]",0.1585280001163482
base,1261,25,25,1,0.8839909434318542,"[25, 53, 56, 68, 62]","[0.8839909434318542, 0.036658789962530136, 0.017849035561084747, 0.015273133292794228, 0.005879041738808155]",0.1866186112165451
base,1263,25,25,1,0.9999126195907592,"[25, 28, 321, 306, 314]","[0.9999126195907593, 5.640154631691985e-05, 1.2446183063730132e-05, 4.707379957835656e-06, 4.2481469790800475e-06]",0.1422088891267776
base,1268,25,25,1,0.9635298252105712,"[25, 26, 314, 28, 123]","[0.9635298252105713, 0.003689003409817815, 0.0032791688572615385, 0.002951844595372677, 0.002427009865641594]",0.2527035474777221
base,1272,25,25,1,0.9615487456321716,"[25, 28, 56, 79, 71]","[0.9615487456321716, 0.033311352133750916, 0.0016872751293703914, 0.000865620793774724, 0.0004836416046600789]",0.1513662040233612
base,1274,25,25,1,0.9602734446525574,"[25, 28, 56, 491, 321]","[0.9602734446525574, 0.006405969150364399, 0.0032317114528268576, 0.002795266453176737, 0.002660930622369051]",0.1210638284683227
base,1282,25,25,1,0.8862544894218445,"[25, 951, 321, 11, 88]","[0.8862544894218445, 0.022331681102514267, 0.01176818273961544, 0.010335142724215984, 0.009534554556012154]",0.1183262392878532
base,1283,25,25,1,0.9982376098632812,"[25, 28, 491, 615, 79]","[0.9982376098632812, 0.0008081257110461593, 0.00047319335862994194, 7.325024489546195e-05, 5.316242095432244e-05]",0.1082198545336723
base,1288,25,25,1,0.9890289306640624,"[25, 28, 30, 123, 60]","[0.9890289306640625, 0.0050140428356826305, 0.0012937590945512056, 0.0008939917315728962, 0.0007865903899073601]",0.2318888902664184
base,1291,25,25,1,0.9642390608787536,"[25, 28, 56, 79, 321]","[0.9642390608787537, 0.01414282713085413, 0.009709762409329414, 0.00426392862573266, 0.0026525629218667746]",0.1016533300280571
base,1295,25,25,1,0.9005421996116638,"[25, 28, 300, 79, 26]","[0.9005421996116638, 0.04743322730064392, 0.009745887480676174, 0.009706743992865086, 0.007795571815222502]",0.1174453347921371
base,1296,25,25,1,0.935175895690918,"[25, 28, 119, 56, 79]","[0.935175895690918, 0.03497118875384331, 0.015624161809682846, 0.0054524969309568405, 0.0015123547054827213]",0.1366773396730423
base,4151,83,83,1,0.8529047966003418,"[83, 815, 76, 141, 337]","[0.8529047966003418, 0.08740586042404175, 0.005984229501336813, 0.005710911005735397, 0.004700432065874338]",0.2309506684541702
base,4155,83,83,1,0.9867716431617736,"[83, 86, 340, 82, 133]","[0.9867716431617737, 0.003261878853663802, 0.0031329120974987745, 0.001145409420132637, 0.0005983984447084367]",0.1558808982372284
base,4165,83,83,1,0.9223002791404724,"[83, 282, 133, 275, 135]","[0.9223002791404724, 0.005120968911796808, 0.004659516736865044, 0.004576964769512415, 0.003739840816706419]",0.1303146630525589
base,4168,83,83,1,0.999078631401062,"[83, 141, 80, 86, 15]","[0.999078631401062, 0.0002951092610601336, 6.141078483778983e-05, 5.921105912420899e-05, 4.654191434383392e-05]",0.1977318674325943
base,4169,83,83,1,0.8672812581062317,"[83, 85, 134, 12, 15]","[0.8672812581062317, 0.029853777959942818, 0.01570430025458336, 0.01072174683213234, 0.010367888025939465]",0.1556363701820373
base,4171,83,83,1,0.809546172618866,"[83, 138, 141, 331, 342]","[0.809546172618866, 0.04499420151114464, 0.017391666769981384, 0.011248882859945297, 0.00949953030794859]",0.1999354809522628
base,4183,83,83,1,0.9994717240333556,"[83, 85, 86, 141, 135]","[0.9994717240333557, 6.727287836838514e-05, 6.382863648468629e-05, 5.242200495558791e-05, 4.985521445632912e-05]",0.220548003911972
base,4184,83,83,1,0.9998699426651,"[83, 815, 135, 115, 340]","[0.9998699426651001, 1.7843594832811505e-05, 1.7519007087685168e-05, 1.1275859833403956e-05, 8.30791668704478e-06]",0.2117383927106857
base,4185,83,83,1,0.8343595862388611,"[83, 86, 82, 138, 81]","[0.8343595862388611, 0.04536453261971474, 0.043976567685604095, 0.028699267655611038, 0.009963830932974815]",0.1015300005674362
base,4186,83,83,1,0.8287131786346436,"[83, 91, 138, 23, 86]","[0.8287131786346436, 0.038965240120887756, 0.0353778712451458, 0.025106796994805336, 0.010465600527822971]",0.15378999710083
base,4187,83,83,1,0.9999152421951294,"[83, 141, 86, 97, 99]","[0.9999152421951294, 2.4814298740238883e-05, 1.2208917723910417e-05, 7.272009042935679e-06, 4.214311047689989e-06]",0.2508000135421753
base,4195,83,83,1,0.9103673100471495,"[83, 86, 82, 15, 63]","[0.9103673100471497, 0.028413228690624237, 0.008968142792582512, 0.006215387023985386, 0.0054798731580376625]",0.133215993642807
base,4364,87,87,1,0.8017638325691223,"[87, 857, 499, 756, 669]","[0.8017638325691223, 0.010906036011874676, 0.00800046045333147, 0.005608001258224249, 0.005234427284449339]",0.114072285592556
base,4366,87,87,1,0.958313763141632,"[87, 423, 727, 846, 757]","[0.9583137631416321, 0.002902387408539653, 0.0027500225696712732, 0.0022529801353812218, 0.0015174542786553502]",0.1803903579711914
base,4374,87,87,1,0.7567461729049683,"[87, 850, 428, 51, 410]","[0.7567461729049683, 0.037552058696746826, 0.013783672824501991, 0.010599269531667233, 0.007924216799438]",0.1603270471096038
base,4379,87,87,1,0.8686566948890686,"[87, 94, 803, 13, 510]","[0.8686566948890686, 0.028056787326931953, 0.01525594387203455, 0.008538385853171349, 0.005374902859330177]",0.136739045381546
base,4384,87,87,1,0.9999881982803344,"[87, 85, 13, 23, 131]","[0.9999881982803345, 4.549498498818139e-06, 6.631646556343185e-07, 5.363725676943432e-07, 4.912455437988683e-07]",0.1500426679849624
base,4386,87,87,1,0.9711442589759828,"[87, 237, 614, 184, 236]","[0.9711442589759827, 0.0025155209004878998, 0.002043637912720442, 0.0009199546766467392, 0.000862416869495064]",0.2120053321123123
base,4389,87,87,1,0.9923521876335144,"[87, 474, 524, 338, 461]","[0.9923521876335144, 0.0013037687167525291, 0.0005477542872540653, 0.00048826230340637267, 0.00041462696390226483]",0.2695306539535522
base,4401,88,88,1,0.9994175434112548,"[88, 90, 16, 15, 92]","[0.9994175434112549, 0.0004989310982637107, 1.467216407036176e-05, 8.533544132660609e-06, 4.691674803325441e-06]",0.2909764051437378
base,4407,88,88,1,0.9996770620346068,"[88, 90, 93, 1, 59]","[0.9996770620346069, 0.00024401127302553505, 1.5619572877767496e-05, 5.4687916417606175e-06, 4.7183193601085804e-06]",0.2914741635322571
base,4410,88,88,1,0.99164479970932,"[88, 90, 122, 941, 7]","[0.9916447997093201, 0.00803174078464508, 0.0001586441503604874, 3.508576628519222e-05, 2.6973404601449147e-05]",0.2776950001716614
base,4412,88,88,1,0.8278774619102478,"[88, 55, 59, 64, 616]","[0.8278774619102478, 0.06513766199350357, 0.06148669868707657, 0.0106344660744071, 0.010037657804787159]",0.1290122270584106
base,4434,88,88,1,0.8088245987892151,"[88, 90, 652, 14, 316]","[0.8088245987892151, 0.12691566348075867, 0.00618874654173851, 0.0048074498772621155, 0.0031790598295629025]",0.2640325129032135
base,4436,88,88,1,0.8244640231132507,"[88, 18, 90, 91, 93]","[0.8244640231132507, 0.035429447889328, 0.021831324324011803, 0.020192349329590797, 0.012500596232712269]",0.1247079968452453
base,4438,88,88,1,0.8255515098571777,"[88, 90, 514, 391, 787]","[0.8255515098571777, 0.15016841888427734, 0.004252432845532894, 0.0033031487837433815, 0.0031613486353307962]",0.1817931085824966
base,4440,88,88,1,0.988532543182373,"[88, 91, 90, 92, 16]","[0.988532543182373, 0.004131027031689882, 0.0034612903837114573, 0.0019961241632699966, 0.00023912734468467534]",0.1696991473436355
base,4500,90,90,1,0.7143747806549072,"[90, 94, 989, 326, 124]","[0.7143747806549072, 0.09368645399808884, 0.05856651812791824, 0.03686719387769699, 0.02066398411989212]",0.1240259706974029
base,4508,90,90,1,0.9970145225524902,"[90, 952, 816, 113, 948]","[0.9970145225524902, 0.0015625541564077139, 0.00015852418437134475, 0.00015408272156491876, 0.0001323399192187935]",0.1720785200595855
base,4510,90,90,1,0.9515839219093324,"[90, 88, 91, 93, 92]","[0.9515839219093323, 0.021241020411252975, 0.015898006036877632, 0.003641868941485882, 0.0009622486541047692]",0.1388480067253112
base,4513,90,90,1,0.9962406158447266,"[90, 88, 816, 46, 8]","[0.9962406158447266, 0.0022496161982417107, 0.00039287706022150815, 0.000247489515459165, 0.00019694265211001039]",0.2725020945072174
base,4516,90,90,1,0.9646029472351074,"[90, 88, 55, 113, 952]","[0.9646029472351074, 0.02289779670536518, 0.0035364204086363316, 0.00303232972510159, 0.0007762227323837578]",0.2457945197820663
base,4517,90,90,1,0.7385032176971436,"[90, 11, 92, 12, 94]","[0.7385032176971436, 0.08950119465589523, 0.059790100902318954, 0.021749267354607582, 0.015579786151647568]",0.1164008229970932
base,4523,90,90,1,0.9932113885879515,"[90, 8, 7, 87, 88]","[0.9932113885879517, 0.002775457687675953, 0.0017071675974875689, 0.0012850407510995865, 0.00018735401681624353]",0.2935571670532226
base,4524,90,90,1,0.7748411297798157,"[90, 31, 113, 906, 55]","[0.7748411297798157, 0.11344227194786072, 0.042723529040813446, 0.015429641120135784, 0.015107860788702965]",0.2593174874782562
base,4529,90,90,1,0.952028214931488,"[90, 95, 16, 319, 316]","[0.952028214931488, 0.023683181032538414, 0.004450671840459108, 0.004250532016158104, 0.003681747242808342]",0.1354318708181381
base,4530,90,90,1,0.9419439435005188,"[90, 11, 12, 92, 94]","[0.9419439435005188, 0.015101884491741657, 0.014289915561676025, 0.00835393462330103, 0.006355114746838808]",0.1949172019958496
base,4532,90,90,1,0.7811118960380554,"[90, 17, 370, 131, 91]","[0.7811118960380554, 0.1893567442893982, 0.005090300925076008, 0.004807762335985899, 0.002806205302476883]",0.2938246428966522
base,4533,90,90,1,0.9518791437149048,"[90, 88, 92, 377, 64]","[0.9518791437149048, 0.023084374144673347, 0.00495868967846036, 0.004224638920277357, 0.00205888319760561]",0.2646748423576355
base,4539,90,90,1,0.9982725381851196,"[90, 91, 14, 92, 376]","[0.9982725381851196, 0.0004982644459232688, 0.00018044257012661546, 0.00013776670675724745, 9.444416355108842e-05]",0.1394862830638885
base,4542,90,90,1,0.9998886585235596,"[90, 850, 911, 641, 797]","[0.9998886585235596, 1.8948556316900067e-05, 1.254769813385792e-05, 6.74822103974293e-06, 6.6439038164389785e-06]",0.2508650124073028
base,4544,90,90,1,0.9990999698638916,"[90, 8, 7, 99, 855]","[0.9990999698638916, 0.00018543748592492193, 0.0001232195063494146, 6.279239460127428e-05, 5.096968379803002e-05]",0.2637999951839447
base,4547,90,90,1,0.8458971381187439,"[90, 15, 91, 16, 375]","[0.8458971381187439, 0.05080860108137131, 0.0354691706597805, 0.03297968953847885, 0.005172098055481911]",0.1541126817464828
base,4548,90,90,1,0.9997588992118835,"[90, 88, 46, 39, 8]","[0.9997588992118835, 0.00019603208056651056, 7.796194040565751e-06, 6.9409784373419825e-06, 5.823252195114037e-06]",0.2733663320541382
base,4759,95,95,1,0.9597290754318236,"[95, 94, 92, 10, 16]","[0.9597290754318237, 0.021088633686304092, 0.009126828983426094, 0.005275985691696405, 0.0009596425225026906]",0.1084777489304542
base,4760,95,95,1,0.8754048347473145,"[95, 94, 92, 12, 989]","[0.8754048347473145, 0.06657884269952774, 0.017885509878396988, 0.012599242851138115, 0.004100052639842033]",0.1170639991760253
base,4761,95,95,1,0.9844611287117004,"[95, 94, 12, 92, 16]","[0.9844611287117004, 0.011721387505531311, 0.0008741647470742464, 0.0005718464381061494, 0.00048313455772586167]",0.2561580240726471
base,4763,95,95,1,0.8558621406555176,"[95, 19, 47, 10, 13]","[0.8558621406555176, 0.02080194465816021, 0.01837579719722271, 0.01836097612977028, 0.013088041916489601]",0.150195226073265
base,4766,95,95,1,0.9949224591255188,"[95, 94, 47, 307, 316]","[0.9949224591255188, 0.0027425363659858704, 0.001261092140339315, 0.00025041415938176215, 0.00015407938917633146]",0.2045826017856598
base,4767,95,95,1,0.9932716488838196,"[95, 92, 46, 16, 14]","[0.9932716488838196, 0.0014164334861561656, 0.001334346947260201, 0.0004511479055508971, 0.0004073648015037179]",0.1448445469141006
base,4772,95,95,1,0.8534923791885376,"[95, 326, 304, 60, 47]","[0.8534923791885376, 0.026710188016295433, 0.01846691407263279, 0.009709594771265984, 0.008670949377119541]",0.1076351925730705
base,4775,95,95,1,0.8374952077865601,"[95, 92, 13, 94, 16]","[0.8374952077865601, 0.14732255041599274, 0.0074572088196873665, 0.0011166281765326858, 0.0010755931725725532]",0.1725399941205978
base,4776,95,95,1,0.8930225372314453,"[95, 94, 92, 47, 90]","[0.8930225372314453, 0.08356204628944397, 0.004228848498314619, 0.002398113254457712, 0.0023940117098391056]",0.1443372368812561
base,4778,95,95,1,0.9332495927810668,"[95, 42, 94, 92, 47]","[0.9332495927810669, 0.016883116215467453, 0.005369223188608885, 0.004898673854768276, 0.003448146628215909]",0.1026519984006881
base,4779,95,95,1,0.9098953008651732,"[95, 12, 92, 13, 17]","[0.9098953008651733, 0.04442884400486946, 0.010071459226310253, 0.006460127420723438, 0.003165219910442829]",0.2657709121704101
base,4780,95,95,1,0.9972524046897888,"[95, 94, 92, 12, 90]","[0.9972524046897888, 0.0019230288453400135, 0.00024532206589356065, 0.00014407222624868155, 5.932560088695027e-05]",0.2434788793325424
base,4783,95,95,1,0.9884791970252992,"[95, 90, 94, 92, 14]","[0.9884791970252991, 0.005531898234039545, 0.0022389504592865705, 0.0020415897015482187, 0.00027359547675587237]",0.1515729874372482
base,4785,95,95,1,0.993821382522583,"[95, 94, 92, 16, 10]","[0.993821382522583, 0.0024647482205182314, 0.002278311178088188, 0.0004009016847703606, 0.00033067844924516976]",0.1217839047312736
base,4787,95,95,1,0.978389859199524,"[95, 94, 139, 16, 82]","[0.9783898591995239, 0.005845459643751383, 0.001787492074072361, 0.0017624902538955212, 0.0015600805636495352]",0.2333653420209884
base,4788,95,95,1,0.9958757758140564,"[95, 15, 94, 16, 10]","[0.9958757758140564, 0.0019929141271859407, 0.0005838485667482018, 0.00023122364655137062, 0.00019606671412475407]",0.2794190347194671
base,4789,95,95,1,0.9898577332496644,"[95, 94, 47, 10, 304]","[0.9898577332496643, 0.0033675995655357838, 0.0016182995168492198, 0.0013627706794068217, 0.0007959857466630638]",0.1445419639348983
base,4790,95,95,1,0.9334052205085754,"[95, 94, 20, 18, 988]","[0.9334052205085754, 0.04405166581273079, 0.013870952650904655, 0.0021787395235151052, 0.0013673515059053898]",0.1452903151512146
base,4792,95,95,1,0.9904783964157104,"[95, 94, 10, 93, 47]","[0.9904783964157104, 0.003403792157769203, 0.0010479374323040247, 0.0004621082916855812, 0.00033636920852586627]",0.2881889045238495
base,4794,95,95,1,0.7913642525672913,"[95, 94, 316, 14, 12]","[0.7913642525672913, 0.1545819640159607, 0.010856909677386284, 0.004962513688951731, 0.004514413885772228]",0.1728657335042953
base,4797,95,95,1,0.995665729045868,"[95, 327, 616, 49, 96]","[0.9956657290458679, 0.0007861358462832868, 0.0005545533495023847, 0.00041228948975913227, 0.0003730707976501435]",0.1362462341785431
base,5003,100,100,1,0.9907031059265136,"[100, 97, 99, 983, 801]","[0.9907031059265137, 0.0011346777901053429, 0.0009861091384664178, 0.0005407367716543376, 0.0005342342774383724]",0.1596748977899551
base,5004,100,100,1,0.9431105256080629,"[100, 97, 746, 518, 491]","[0.9431105256080627, 0.007998413406312466, 0.00728246383368969, 0.004082950297743082, 0.0028639757074415684]",0.2187680751085281
base,5005,100,100,1,0.964779496192932,"[100, 97, 136, 137, 143]","[0.9647794961929321, 0.017161810770630836, 0.00766592426225543, 0.0038336841389536858, 0.001908393925987184]",0.2593289613723755
base,5007,100,100,1,0.7139347195625305,"[100, 255, 676, 136, 205]","[0.7139347195625305, 0.06636398285627365, 0.04040436074137688, 0.02583318017423153, 0.014604615047574043]",0.2144200056791305
base,5009,100,100,1,0.9999792575836182,"[100, 99, 136, 145, 137]","[0.9999792575836182, 1.641597737034317e-05, 1.8648585182745592e-06, 7.932015364531253e-07, 5.939201628279989e-07]",0.2630560100078583
base,5013,100,100,1,0.7551062107086182,"[100, 20, 97, 136, 99]","[0.7551062107086182, 0.11961140483617783, 0.027477243915200233, 0.009456189349293709, 0.008506226353347301]",0.2839515507221222
base,5019,100,100,1,0.9948191046714784,"[100, 131, 141, 99, 460]","[0.9948191046714783, 0.0008681249455548823, 0.0007533851894550025, 0.0007266755565069616, 0.0002925034496001899]",0.2312493920326233
base,5028,100,100,1,0.9896371960639954,"[100, 136, 135, 99, 179]","[0.9896371960639954, 0.0028369564097374678, 0.0018594748107716441, 0.0008800927316769958, 0.0006659000064246356]",0.174778014421463
base,5029,100,100,1,0.965937077999115,"[100, 137, 99, 144, 413]","[0.965937077999115, 0.00905057042837143, 0.0035911628510802984, 0.0017276742728427052, 0.0015526153147220612]",0.2747292518615722
base,5030,100,100,1,0.718891978263855,"[100, 99, 22, 144, 97]","[0.718891978263855, 0.20499052107334137, 0.04273206368088722, 0.009229699149727821, 0.007422660943120718]",0.153818666934967
base,5031,100,100,1,0.9609755277633668,"[100, 206, 137, 99, 97]","[0.9609755277633667, 0.00646554259583354, 0.004768419545143843, 0.0041904388926923275, 0.0022887878585606813]",0.1033173352479934
base,5032,100,100,1,0.9887729287147522,"[100, 145, 99, 137, 360]","[0.9887729287147522, 0.0026320130564272404, 0.0011145570315420628, 0.0008747089887037873, 0.0005759285413660109]",0.2336693406105041
base,5033,100,100,1,0.7247965931892395,"[100, 99, 98, 144, 97]","[0.7247965931892395, 0.16492220759391785, 0.022695224732160568, 0.020891515538096428, 0.02058793418109417]",0.1021919995546341
base,5035,100,100,1,0.9457915425300598,"[100, 30, 209, 135, 50]","[0.9457915425300598, 0.01064876839518547, 0.0034733882639557123, 0.0033609832171350718, 0.0019199312664568424]",0.1354005187749862
base,5037,100,100,1,0.7068212032318115,"[100, 50, 116, 58, 33]","[0.7068212032318115, 0.05110916867852211, 0.023286161944270134, 0.011398852802813053, 0.008929681964218616]",0.2147093266248703
base,5044,100,100,1,0.8785367608070374,"[100, 109, 390, 6, 8]","[0.8785367608070374, 0.02688668482005596, 0.008680920116603374, 0.005612276028841734, 0.004744523670524359]",0.1830636411905288
base,5100,102,102,1,0.9856708645820618,"[102, 316, 334, 328, 36]","[0.9856708645820618, 0.002258402295410633, 0.0018256548792123795, 0.0015250251162797213, 0.0011236554710194468]",0.134112000465393
base,5102,102,102,1,0.9976951479911804,"[102, 334, 337, 357, 360]","[0.9976951479911804, 0.0007724769529886544, 0.00060267373919487, 0.00017829345597419888, 0.00012564002827275544]",0.2121501564979553
base,5109,102,102,1,0.9758766293525696,"[102, 337, 334, 343, 342]","[0.9758766293525696, 0.0042307209223508835, 0.0036844140850007534, 0.002133384346961975, 0.0015750284073874354]",0.2639679908752441
base,5117,102,102,1,0.9135162830352784,"[102, 37, 337, 334, 82]","[0.9135162830352783, 0.01436733826994896, 0.009332988411188126, 0.008209710009396076, 0.007333934772759676]",0.1367565989494323
base,5118,102,102,1,0.9948791265487672,"[102, 337, 334, 360, 146]","[0.9948791265487671, 0.0021026218309998512, 0.0020636236295104027, 0.00011922243720619008, 9.08964648260735e-05]",0.2100320011377334
base,5126,102,102,1,0.9792687296867372,"[102, 334, 328, 396, 360]","[0.9792687296867371, 0.01820247434079647, 0.0015242620138451457, 0.00017377121548634022, 6.46153639536351e-05]",0.2727899253368377
base,5132,102,102,1,0.7673372030258179,"[102, 334, 85, 82, 357]","[0.7673372030258179, 0.08625383675098419, 0.03312072902917862, 0.01567382924258709, 0.013565991073846817]",0.2640650272369385
